"trial_type","trial_index","time_elapsed","internal_node_id","subject","success","timeout","failed_images","failed_audio","failed_video","rt","response","stimulus"
"audio-keyboard-response","48","319489","0.0-10.0-0.17","bnpb","","","","","","null","null","audio_projekt/bluten1500bluten.wav"
"html-keyboard-response","49","320097","0.0-10.0-1.17","bnpb","","","","","","607","q","<div></div>"
"audio-keyboard-response","50","323623","0.0-10.0-0.18","bnpb","","","","","","null","null","audio_projekt/biene1500biene.wav"
"html-keyboard-response","51","324166","0.0-10.0-1.18","bnpb","","","","","","542","q","<div></div>"
"audio-keyboard-response","52","327988","0.0-10.0-0.19","bnpb","","","","","","null","null","audio_projekt/stuhl1500stiel.wav"
"html-keyboard-response","53","328176","0.0-10.0-1.19","bnpb","","","","","","187","p","<div></div>"
"audio-keyboard-response","54","332168","0.0-10.0-0.20","bnpb","","","","","","null","null","audio_projekt/spulen1500spuelen.wav"
"html-keyboard-response","55","332498","0.0-10.0-1.20","bnpb","","","","","","329","p","<div></div>"
"audio-keyboard-response","56","335930","0.0-10.0-0.21","bnpb","","","","","","null","null","audio_projekt/blueten1500bluten.wav"
"html-keyboard-response","57","336314","0.0-10.0-1.21","bnpb","","","","","","383","p","<div></div>"
"audio-keyboard-response","58","339691","0.0-10.0-0.22","bnpb","","","","","","null","null","audio_projekt/tour1500tier.wav"
"html-keyboard-response","59","339958","0.0-10.0-1.22","bnpb","","","","","","266","p","<div></div>"
"audio-keyboard-response","60","344127","0.0-10.0-0.23","bnpb","","","","","","null","null","audio_projekt/spuelen1500spuelen.wav"
"html-keyboard-response","61","344542","0.0-10.0-1.23","bnpb","","","","","","415","q","<div></div>"
"audio-keyboard-response","62","347981","0.0-10.0-0.24","bnpb","","","","","","null","null","audio_projekt/bluten1500bluten.wav"
"html-keyboard-response","63","348171","0.0-10.0-1.24","bnpb","","","","","","189","q","<div></div>"
"audio-keyboard-response","64","351696","0.0-10.0-0.25","bnpb","","","","","","null","null","audio_projekt/buehne1500buehne.wav"
"html-keyboard-response","65","352169","0.0-10.0-1.25","bnpb","","","","","","472","q","<div></div>"
"audio-keyboard-response","66","355574","0.0-10.0-0.26","bnpb","","","","","","null","null","audio_projekt/buehne1500biene.wav"
"html-keyboard-response","67","359648","0.0-10.0-1.26","bnpb","","","","","","4073","p","<div></div>"
"audio-keyboard-response","68","363051","0.0-10.0-0.27","bnpb","","","","","","null","null","audio_projekt/biene1500biene.wav"
"html-keyboard-response","69","363364","0.0-10.0-1.27","bnpb","","","","","","312","q","<div></div>"
"audio-keyboard-response","70","366743","0.0-10.0-0.28","bnpb","","","","","","null","null","audio_projekt/tier1500tier.wav"
"html-keyboard-response","71","367070","0.0-10.0-1.28","bnpb","","","","","","326","q","<div></div>"
"audio-keyboard-response","72","370760","0.0-10.0-0.29","bnpb","","","","","","null","null","audio_projekt/lieder1500lieder.wav"
"html-keyboard-response","73","370993","0.0-10.0-1.29","bnpb","","","","","","232","q","<div></div>"
"audio-keyboard-response","74","374638","0.0-10.0-0.30","bnpb","","","","","","null","null","audio_projekt/kiel1500kiel.wav"
"html-keyboard-response","75","375137","0.0-10.0-1.30","bnpb","","","","","","498","q","<div></div>"
"audio-keyboard-response","76","379189","0.0-10.0-0.31","bnpb","","","","","","null","null","audio_projekt/segel1500segel.wav"
"html-keyboard-response","77","379290","0.0-10.0-1.31","bnpb","","","","","","99","q","<div></div>"
"audio-keyboard-response","78","382672","0.0-10.0-0.32","bnpb","","","","","","null","null","audio_projekt/tuer1500tuer.wav"
"html-keyboard-response","79","383023","0.0-10.0-1.32","bnpb","","","","","","350","q","<div></div>"
"audio-keyboard-response","80","386666","0.0-10.0-0.33","bnpb","","","","","","null","null","audio_projekt/kuehl1500kiel.wav"
"html-keyboard-response","81","386864","0.0-10.0-1.33","bnpb","","","","","","197","p","<div></div>"
"audio-keyboard-response","82","390706","0.0-10.0-0.34","bnpb","","","","","","null","null","audio_projekt/tour1500tour.wav"
"html-keyboard-response","83","391256","0.0-10.0-1.34","bnpb","","","","","","549","q","<div></div>"
"audio-keyboard-response","84","395211","0.0-10.0-0.35","bnpb","","","","","","null","null","audio_projekt/stuhl1500stuhl.wav"
"html-keyboard-response","85","395452","0.0-10.0-1.35","bnpb","","","","","","239","q","<div></div>"
"audio-keyboard-response","86","399391","0.0-10.0-0.36","bnpb","","","","","","null","null","audio_projekt/stiel1500stiel.wav"
"html-keyboard-response","87","399801","0.0-10.0-1.36","bnpb","","","","","","409","q","<div></div>"
"audio-keyboard-response","88","403664","0.0-10.0-0.37","bnpb","","","","","","null","null","audio_projekt/spuelen1500spulen.wav"
"html-keyboard-response","89","403871","0.0-10.0-1.37","bnpb","","","","","","207","p","<div></div>"
"audio-keyboard-response","90","407379","0.0-10.0-0.38","bnpb","","","","","","null","null","audio_projekt/kuehl1500kiel.wav"
"html-keyboard-response","91","407663","0.0-10.0-1.38","bnpb","","","","","","283","p","<div></div>"
"audio-keyboard-response","92","411234","0.0-10.0-0.39","bnpb","","","","","","null","null","audio_projekt/bluten1500blueten.wav"
"html-keyboard-response","93","412163","0.0-10.0-1.39","bnpb","","","","","","929","p","<div></div>"
"audio-keyboard-response","94","416203","0.0-10.0-0.40","bnpb","","","","","","null","null","audio_projekt/siegel1500siegel.wav"
"html-keyboard-response","95","416456","0.0-10.0-1.40","bnpb","","","","","","252","q","<div></div>"
"audio-keyboard-response","96","420011","0.0-10.0-0.41","bnpb","","","","","","null","null","audio_projekt/leder1500leder.wav"
"html-keyboard-response","97","420710","0.0-10.0-1.41","bnpb","","","","","","698","q","<div></div>"
"audio-keyboard-response","98","424400","0.0-10.0-0.42","bnpb","","","","","","null","null","audio_projekt/leder1500lieder.wav"
"html-keyboard-response","99","424641","0.0-10.0-1.42","bnpb","","","","","","241","p","<div></div>"
"audio-keyboard-response","100","428045","0.0-10.0-0.43","bnpb","","","","","","null","null","audio_projekt/buehne1500buehne.wav"
"html-keyboard-response","101","428657","0.0-10.0-1.43","bnpb","","","","","","611","q","<div></div>"
"audio-keyboard-response","102","432736","0.0-10.0-0.44","bnpb","","","","","","null","null","audio_projekt/spulen1500spulen.wav"
"html-keyboard-response","103","432765","0.0-10.0-1.44","bnpb","","","","","","29","q","<div></div>"
"audio-keyboard-response","104","436010","0.0-10.0-0.45","bnpb","","","","","","null","null","audio_projekt/tier1500tour.wav"
"html-keyboard-response","105","437030","0.0-10.0-1.45","bnpb","","","","","","1019","p","<div></div>"
"audio-keyboard-response","106","440932","0.0-10.0-0.46","bnpb","","","","","","null","null","audio_projekt/siegel1500siegel.wav"
"html-keyboard-response","107","442264","0.0-10.0-1.46","bnpb","","","","","","1331","q","<div></div>"
"audio-keyboard-response","108","445507","0.0-10.0-0.47","bnpb","","","","","","null","null","audio_projekt/tuer1500tuer.wav"
"html-keyboard-response","109","446134","0.0-10.0-1.47","bnpb","","","","","","626","q","<div></div>"
"audio-keyboard-response","110","449872","0.0-10.0-0.48","bnpb","","","","","","null","null","audio_projekt/lieder1500leder.wav"
"html-keyboard-response","111","450331","0.0-10.0-1.48","bnpb","","","","","","458","p","<div></div>"
"audio-keyboard-response","112","454470","0.0-10.0-0.49","bnpb","","","","","","null","null","audio_projekt/spuelen1500spielen.wav"
"html-keyboard-response","113","455361","0.0-10.0-1.49","bnpb","","","","","","890","p","<div></div>"
"audio-keyboard-response","114","459509","0.0-10.0-0.50","bnpb","","","","","","null","null","audio_projekt/spielen1500spielen.wav"
"html-keyboard-response","115","459581","0.0-10.0-1.50","bnpb","","","","","","71","q","<div></div>"
"audio-keyboard-response","116","462829","0.0-10.0-0.51","bnpb","","","","","","null","null","audio_projekt/tour1500tuer.wav"
"html-keyboard-response","117","463706","0.0-10.0-1.51","bnpb","","","","","","876","p","<div></div>"
"audio-keyboard-response","118","467868","0.0-10.0-0.52","bnpb","","","","","","null","null","audio_projekt/spielen1500spuelen.wav"
"html-keyboard-response","119","468043","0.0-10.0-1.52","bnpb","","","","","","174","p","<div></div>"
"audio-keyboard-response","120","471491","0.0-10.0-0.53","bnpb","","","","","","null","null","audio_projekt/bluten1500blueten.wav"
"html-keyboard-response","121","472130","0.0-10.0-1.53","bnpb","","","","","","639","p","<div></div>"
"audio-keyboard-response","122","475763","0.0-10.0-0.54","bnpb","","","","","","null","null","audio_projekt/kiel1500kuehl.wav"
"html-keyboard-response","123","476130","0.0-10.0-1.54","bnpb","","","","","","366","p","<div></div>"
"audio-keyboard-response","124","480198","0.0-10.0-0.55","bnpb","","","","","","null","null","audio_projekt/spielen1500spulen.wav"
"html-keyboard-response","125","480204","0.0-10.0-1.55","bnpb","","","","","","4","p","<div></div>"
"audio-keyboard-response","126","483728","0.0-10.0-0.56","bnpb","","","","","","null","null","audio_projekt/biene1500buehne.wav"
"html-keyboard-response","127","483996","0.0-10.0-1.56","bnpb","","","","","","267","p","<div></div>"
"audio-keyboard-response","128","488024","0.0-10.0-0.57","bnpb","","","","","","null","null","audio_projekt/spuelen1500spuelen.wav"
"html-keyboard-response","129","488084","0.0-10.0-1.57","bnpb","","","","","","60","q","<div></div>"
"audio-keyboard-response","130","491576","0.0-10.0-0.58","bnpb","","","","","","null","null","audio_projekt/kiel1500kuehl.wav"
"html-keyboard-response","131","491792","0.0-10.0-1.58","bnpb","","","","","","215","p","<div></div>"
"audio-keyboard-response","132","495617","0.0-10.0-0.59","bnpb","","","","","","null","null","audio_projekt/stiel1500stiel.wav"
"html-keyboard-response","133","496072","0.0-10.0-1.59","bnpb","","","","","","454","q","<div></div>"
"audio-keyboard-response","134","499332","0.0-10.0-0.60","bnpb","","","","","","null","null","audio_projekt/tour1500tour.wav"
"html-keyboard-response","135","499955","0.0-10.0-1.60","bnpb","","","","","","623","q","<div></div>"
"audio-keyboard-response","136","503976","0.0-10.0-0.61","bnpb","","","","","","null","null","audio_projekt/spielen1500spuelen.wav"
"html-keyboard-response","137","505528","0.0-10.0-1.61","bnpb","","","","","","1551","p","<div></div>"
"audio-keyboard-response","138","509084","0.0-10.0-0.62","bnpb","","","","","","null","null","audio_projekt/leder1500lieder.wav"
"html-keyboard-response","139","509122","0.0-10.0-1.62","bnpb","","","","","","37","p","<div></div>"
"audio-keyboard-response","140","512939","0.0-10.0-0.63","bnpb","","","","","","null","null","audio_projekt/stuhl1500stuhl.wav"
"html-keyboard-response","141","513191","0.0-10.0-1.63","bnpb","","","","","","251","q","<div></div>"
"audio-keyboard-response","142","517049","0.0-10.0-0.64","bnpb","","","","","","null","null","audio_projekt/spulen1500spuelen.wav"
"html-keyboard-response","143","517338","0.0-10.0-1.64","bnpb","","","","","","288","p","<div></div>"
"audio-keyboard-response","144","520857","0.0-10.0-0.65","bnpb","","","","","","null","null","audio_projekt/kuehl1500kuehl.wav"
"html-keyboard-response","145","520995","0.0-10.0-1.65","bnpb","","","","","","137","q","<div></div>"
"audio-keyboard-response","146","525014","0.0-10.0-0.66","bnpb","","","","","","null","null","audio_projekt/spuelen1500spielen.wav"
"html-keyboard-response","147","525723","0.0-10.0-1.66","bnpb","","","","","","708","p","<div></div>"
"audio-keyboard-response","148","529936","0.0-10.0-0.67","bnpb","","","","","","null","null","audio_projekt/spulen1500spielen.wav"
"html-keyboard-response","149","530458","0.0-10.0-1.67","bnpb","","","","","","521","p","<div></div>"
"audio-keyboard-response","150","534371","0.0-10.0-0.68","bnpb","","","","","","null","null","audio_projekt/siegel1500segel.wav"
"html-keyboard-response","151","534919","0.0-10.0-1.68","bnpb","","","","","","547","p","<div></div>"
"audio-keyboard-response","152","538830","0.0-10.0-0.69","bnpb","","","","","","null","null","audio_projekt/segel1500segel.wav"
"html-keyboard-response","153","539048","0.0-10.0-1.69","bnpb","","","","","","217","q","<div></div>"
"audio-keyboard-response","154","542429","0.0-10.0-0.70","bnpb","","","","","","null","null","audio_projekt/biene1500buehne.wav"
"html-keyboard-response","155","542720","0.0-10.0-1.70","bnpb","","","","","","290","p","<div></div>"
"audio-keyboard-response","156","546725","0.0-10.0-0.71","bnpb","","","","","","null","null","audio_projekt/spielen1500spielen.wav"
"html-keyboard-response","157","547347","0.0-10.0-1.71","bnpb","","","","","","621","p","<div></div>"
"audio-keyboard-response","158","550858","0.0-10.0-0.72","bnpb","","","","","","null","null","audio_projekt/kiel1500kiel.wav"
"html-keyboard-response","159","551205","0.0-10.0-1.72","bnpb","","","","","","346","q","<div></div>"
"audio-keyboard-response","160","554782","0.0-10.0-0.73","bnpb","","","","","","null","null","audio_projekt/blueten1500blueten.wav"
"html-keyboard-response","161","555247","0.0-10.0-1.73","bnpb","","","","","","463","q","<div></div>"
"audio-keyboard-response","162","558799","0.0-10.0-0.74","bnpb","","","","","","null","null","audio_projekt/lieder1500leder.wav"
"html-keyboard-response","163","558844","0.0-10.0-1.74","bnpb","","","","","","43","p","<div></div>"
"audio-keyboard-response","164","562097","0.0-10.0-0.75","bnpb","","","","","","null","null","audio_projekt/tour1500tier.wav"
"html-keyboard-response","165","562387","0.0-10.0-1.75","bnpb","","","","","","289","p","<div></div>"
"audio-keyboard-response","166","565951","0.0-10.0-0.76","bnpb","","","","","","null","null","audio_projekt/lieder1500lieder.wav"
"html-keyboard-response","167","566968","0.0-10.0-1.76","bnpb","","","","","","1016","q","<div></div>"
"audio-keyboard-response","168","570224","0.0-10.0-0.77","bnpb","","","","","","null","null","audio_projekt/tier1500tier.wav"
"html-keyboard-response","169","570714","0.0-10.0-1.77","bnpb","","","","","","489","q","<div></div>"
"audio-keyboard-response","170","574148","0.0-10.0-0.78","bnpb","","","","","","null","null","audio_projekt/blueten1500blueten.wav"
"html-keyboard-response","171","574609","0.0-10.0-1.78","bnpb","","","","","","460","q","<div></div>"
"audio-keyboard-response","172","578676","0.0-10.0-0.79","bnpb","","","","","","null","null","audio_projekt/spulen1500spielen.wav"
"html-keyboard-response","173","578865","0.0-10.0-1.79","bnpb","","","","","","188","p","<div></div>"
"html-keyboard-response","174","584356","0.0-11.0","bnpb","","","","","","4688"," ","<h2>Pause</h2><div class=""myDiv""><p>Gut gemacht! Jetzt k&ouml;nnen Sie eine kleine Pause machen.</p></div><div><img src=""pics/coffee.png"" title=""Machen Sie eine Pause..."" width=""150"" height=""150"" class=""center""></div><div style=""height:20px; width:100%""></div><p>Wenn Sie bereit sind, dr&uuml;cken Sie eine beliebige Taste, um fortzufahren.</p>"
"html-keyboard-response","175","616846","0.0-12.0","bnpb","","","","","","32489"," ","<h2>Teil 2: Identifikationsaufgabe: Vorbereitung 1</h2><div class=""myDiv""><p>In diesem Teil des Experimentes werden Sie nur ein Wort h&ouml;ren. </p><p>Anschlie&szlig;end werden zwei Bilder gezeigt. W&auml;hlen Sie das Bild aus, das das Wort darstellt.</p><p>Bevor die Aufgabe beginnt, werden die Bilder mit den entsprechenden W&ouml;rtern angezeigt. Sie werden jedes Bild zweimal sehen.</p><p>Dr&uuml;cken Sie bitte eine beliebige Taste, um die Bilder zu sehen.</p>"
"audio-button-response","176","621242","0.0-13.0-0.0-0.0","bnpb","","","","","","4245","0","audio_projekt/blueten.wav"
"audio-button-response","177","625345","0.0-13.0-0.0-0.1","bnpb","","","","","","3988","0","audio_projekt/beten1.wav"
"audio-button-response","178","628864","0.0-13.0-0.0-0.2","bnpb","","","","","","3267","0","audio_projekt/tuer.wav"
"audio-button-response","179","631292","0.0-13.0-0.0-0.3","bnpb","","","","","","2245","0","audio_projekt/bluten.wav"
"audio-button-response","180","634078","0.0-13.0-0.0-0.4","bnpb","","","","","","2679","0","audio_projekt/buehne.wav"
"audio-button-response","181","635126","0.0-13.0-0.0-0.5","bnpb","","","","","","924","0","audio_projekt/leder.wav"
"audio-button-response","182","637493","0.0-13.0-0.0-0.6","bnpb","","","","","","2262","0","audio_projekt/bieten1.wav"
"audio-button-response","183","638977","0.0-13.0-0.0-0.7","bnpb","","","","","","1377","0","audio_projekt/spulen.wav"
"audio-button-response","184","640562","0.0-13.0-0.0-0.8","bnpb","","","","","","1459","0","audio_projekt/biene.wav"
"audio-button-response","185","641677","0.0-13.0-0.0-0.9","bnpb","","","","","","953","0","audio_projekt/segel.wav"
"audio-button-response","186","642793","0.0-13.0-0.0-0.10","bnpb","","","","","","997","0","audio_projekt/stuhl.wav"
"audio-button-response","187","643962","0.0-13.0-0.0-0.11","bnpb","","","","","","1093","0","audio_projekt/tier.wav"
"audio-button-response","188","644879","0.0-13.0-0.0-0.12","bnpb","","","","","","812","0","audio_projekt/treffen2.wav"
"audio-button-response","189","646497","0.0-13.0-0.0-0.13","bnpb","","","","","","1505","0","audio_projekt/stiel.wav"
"audio-button-response","190","648663","0.0-13.0-0.0-0.14","bnpb","","","","","","2050","0","audio_projekt/siegel.wav"
"audio-button-response","191","651144","0.0-13.0-0.0-0.15","bnpb","","","","","","2402","0","audio_projekt/tour.wav"
"audio-button-response","192","652180","0.0-13.0-0.0-0.16","bnpb","","","","","","924","0","audio_projekt/lieder.wav"
"audio-button-response","193","655331","0.0-13.0-0.0-0.17","bnpb","","","","","","3035","0","audio_projekt/spuelen2.wav"
"audio-button-response","194","657111","0.0-13.0-0.0-0.18","bnpb","","","","","","1678","0","audio_projekt/kiel.wav"
"audio-button-response","195","658645","0.0-13.0-0.0-0.19","bnpb","","","","","","1430","0","audio_projekt/kuehl.wav"
"audio-button-response","196","659764","0.0-13.0-0.0-0.20","bnpb","","","","","","1013","0","audio_projekt/spielen2.wav"
"audio-button-response","197","661231","0.0-13.0-0.0-0.21","bnpb","","","","","","1353","0","audio_projekt/triefen1.wav"
"audio-button-response","198","664145","0.0-13.0-0.1-0.22","bnpb","","","","","","2913","0","audio_projekt/blueten.wav"
"audio-button-response","199","664931","0.0-13.0-0.1-0.23","bnpb","","","","","","784","0","audio_projekt/beten1.wav"
"audio-button-response","200","665797","0.0-13.0-0.1-0.24","bnpb","","","","","","865","0","audio_projekt/tuer.wav"
"audio-button-response","201","666579","0.0-13.0-0.1-0.25","bnpb","","","","","","780","0","audio_projekt/bluten.wav"
"audio-button-response","202","667399","0.0-13.0-0.1-0.26","bnpb","","","","","","818","0","audio_projekt/buehne.wav"
"audio-button-response","203","668162","0.0-13.0-0.1-0.27","bnpb","","","","","","761","0","audio_projekt/leder.wav"
"audio-button-response","204","668998","0.0-13.0-0.1-0.28","bnpb","","","","","","834","0","audio_projekt/bieten1.wav"
"audio-button-response","205","669813","0.0-13.0-0.1-0.29","bnpb","","","","","","813","0","audio_projekt/spulen.wav"
"audio-button-response","206","670417","0.0-13.0-0.1-0.30","bnpb","","","","","","602","0","audio_projekt/biene.wav"
"audio-button-response","207","671098","0.0-13.0-0.1-0.31","bnpb","","","","","","679","0","audio_projekt/segel.wav"
"audio-button-response","208","671746","0.0-13.0-0.1-0.32","bnpb","","","","","","647","0","audio_projekt/stuhl.wav"
"audio-button-response","209","672365","0.0-13.0-0.1-0.33","bnpb","","","","","","617","0","audio_projekt/tier.wav"
"audio-button-response","210","672848","0.0-13.0-0.1-0.34","bnpb","","","","","","481","0","audio_projekt/treffen2.wav"
"audio-button-response","211","673496","0.0-13.0-0.1-0.35","bnpb","","","","","","647","0","audio_projekt/stiel.wav"
"audio-button-response","212","674099","0.0-13.0-0.1-0.36","bnpb","","","","","","600","0","audio_projekt/siegel.wav"
"audio-button-response","213","674680","0.0-13.0-0.1-0.37","bnpb","","","","","","579","0","audio_projekt/tour.wav"
"audio-button-response","214","675233","0.0-13.0-0.1-0.38","bnpb","","","","","","551","0","audio_projekt/lieder.wav"
"audio-button-response","215","675866","0.0-13.0-0.1-0.39","bnpb","","","","","","632","0","audio_projekt/spuelen2.wav"
"audio-button-response","216","676531","0.0-13.0-0.1-0.40","bnpb","","","","","","663","0","audio_projekt/kiel.wav"
"audio-button-response","217","677066","0.0-13.0-0.1-0.41","bnpb","","","","","","534","0","audio_projekt/kuehl.wav"
"audio-button-response","218","677666","0.0-13.0-0.1-0.42","bnpb","","","","","","598","0","audio_projekt/spielen2.wav"
"audio-button-response","219","678414","0.0-13.0-0.1-0.43","bnpb","","","","","","745","0","audio_projekt/triefen1.wav"
