"trial_type","trial_index","time_elapsed","internal_node_id","subject","success","timeout","failed_images","failed_audio","failed_video","rt","response","stimulus"
"audio-keyboard-response","32","443090","0.0-10.0-0.9","wl2w","","","","","","null","null","audio_projekt/spuelen1500spuelen.wav"
"html-keyboard-response","33","443406","0.0-10.0-1.9","wl2w","","","","","","316","q","<div></div>"
"audio-keyboard-response","34","446810","0.0-10.0-0.10","wl2w","","","","","","null","null","audio_projekt/tier1500tour.wav"
"html-keyboard-response","35","447375","0.0-10.0-1.10","wl2w","","","","","","565","p","<div></div>"
"audio-keyboard-response","36","450990","0.0-10.0-0.11","wl2w","","","","","","null","null","audio_projekt/bluten1500blueten.wav"
"html-keyboard-response","37","452162","0.0-10.0-1.11","wl2w","","","","","","1172","q","<div></div>"
"audio-keyboard-response","38","455550","0.0-10.0-0.12","wl2w","","","","","","null","null","audio_projekt/tuer1500tuer.wav"
"html-keyboard-response","39","456078","0.0-10.0-1.12","wl2w","","","","","","528","q","<div></div>"
"audio-keyboard-response","40","460070","0.0-10.0-0.13","wl2w","","","","","","null","null","audio_projekt/stuhl1500stiel.wav"
"html-keyboard-response","41","460374","0.0-10.0-1.13","wl2w","","","","","","304","p","<div></div>"
"audio-keyboard-response","42","464090","0.0-10.0-0.14","wl2w","","","","","","null","null","audio_projekt/lieder1500lieder.wav"
"html-keyboard-response","43","464403","0.0-10.0-1.14","wl2w","","","","","","313","q","<div></div>"
"audio-keyboard-response","44","467890","0.0-10.0-0.15","wl2w","","","","","","null","null","audio_projekt/kiel1500kiel.wav"
"html-keyboard-response","45","468286","0.0-10.0-1.15","wl2w","","","","","","396","q","<div></div>"
"audio-keyboard-response","46","472329","0.0-10.0-0.16","wl2w","","","","","","null","null","audio_projekt/spulen1500spuelen.wav"
"html-keyboard-response","47","473234","0.0-10.0-1.16","wl2w","","","","","","904","p","<div></div>"
"audio-keyboard-response","48","476750","0.0-10.0-0.17","wl2w","","","","","","null","null","audio_projekt/lieder1500lieder.wav"
"html-keyboard-response","49","477142","0.0-10.0-1.17","wl2w","","","","","","391","q","<div></div>"
"audio-keyboard-response","50","480529","0.0-10.0-0.18","wl2w","","","","","","null","null","audio_projekt/tour1500tier.wav"
"html-keyboard-response","51","480802","0.0-10.0-1.18","wl2w","","","","","","272","p","<div></div>"
"audio-keyboard-response","52","485069","0.0-10.0-0.19","wl2w","","","","","","null","null","audio_projekt/spulen1500spulen.wav"
"html-keyboard-response","53","485194","0.0-10.0-1.19","wl2w","","","","","","124","q","<div></div>"
"audio-keyboard-response","54","488909","0.0-10.0-0.20","wl2w","","","","","","null","null","audio_projekt/lieder1500leder.wav"
"html-keyboard-response","55","489079","0.0-10.0-1.20","wl2w","","","","","","170","p","<div></div>"
"audio-keyboard-response","56","492789","0.0-10.0-0.21","wl2w","","","","","","null","null","audio_projekt/leder1500leder.wav"
"html-keyboard-response","57","495014","0.0-10.0-1.21","wl2w","","","","","","2224","q","<div></div>"
"audio-keyboard-response","58","498909","0.0-10.0-0.22","wl2w","","","","","","null","null","audio_projekt/segel1500siegel.wav"
"html-keyboard-response","59","499120","0.0-10.0-1.22","wl2w","","","","","","210","p","<div></div>"
"audio-keyboard-response","60","502529","0.0-10.0-0.23","wl2w","","","","","","null","null","audio_projekt/tier1500tier.wav"
"html-keyboard-response","61","502861","0.0-10.0-1.23","wl2w","","","","","","332","q","<div></div>"
"audio-keyboard-response","62","506589","0.0-10.0-0.24","wl2w","","","","","","null","null","audio_projekt/leder1500lieder.wav"
"html-keyboard-response","63","507610","0.0-10.0-1.24","wl2w","","","","","","1020","p","<div></div>"
"audio-keyboard-response","64","511049","0.0-10.0-0.25","wl2w","","","","","","null","null","audio_projekt/bluten1500blueten.wav"
"html-keyboard-response","65","514707","0.0-10.0-1.25","wl2w","","","","","","3658","q","<div></div>"
"audio-keyboard-response","66","518349","0.0-10.0-0.26","wl2w","","","","","","null","null","audio_projekt/bluten1500bluten.wav"
"html-keyboard-response","67","518814","0.0-10.0-1.26","wl2w","","","","","","464","q","<div></div>"
"audio-keyboard-response","68","522369","0.0-10.0-0.27","wl2w","","","","","","null","null","audio_projekt/biene1500biene.wav"
"html-keyboard-response","69","522669","0.0-10.0-1.27","wl2w","","","","","","300","q","<div></div>"
"audio-keyboard-response","70","526089","0.0-10.0-0.28","wl2w","","","","","","null","null","audio_projekt/tour1500tour.wav"
"html-keyboard-response","71","526454","0.0-10.0-1.28","wl2w","","","","","","364","q","<div></div>"
"audio-keyboard-response","72","529690","0.0-10.0-0.29","wl2w","","","","","","null","null","audio_projekt/tour1500tier.wav"
"html-keyboard-response","73","529934","0.0-10.0-1.29","wl2w","","","","","","244","p","<div></div>"
"audio-keyboard-response","74","533469","0.0-10.0-0.30","wl2w","","","","","","null","null","audio_projekt/buehne1500buehne.wav"
"html-keyboard-response","75","533907","0.0-10.0-1.30","wl2w","","","","","","438","q","<div></div>"
"audio-keyboard-response","76","537910","0.0-10.0-0.31","wl2w","","","","","","null","null","audio_projekt/stuhl1500stuhl.wav"
"html-keyboard-response","77","538174","0.0-10.0-1.31","wl2w","","","","","","264","q","<div></div>"
"audio-keyboard-response","78","542409","0.0-10.0-0.32","wl2w","","","","","","null","null","audio_projekt/spulen1500spielen.wav"
"html-keyboard-response","79","542766","0.0-10.0-1.32","wl2w","","","","","","357","p","<div></div>"
"audio-keyboard-response","80","546950","0.0-10.0-0.33","wl2w","","","","","","null","null","audio_projekt/spielen1500spielen.wav"
"html-keyboard-response","81","547182","0.0-10.0-1.33","wl2w","","","","","","231","q","<div></div>"
"audio-keyboard-response","82","551190","0.0-10.0-0.34","wl2w","","","","","","null","null","audio_projekt/spuelen1500spuelen.wav"
"html-keyboard-response","83","551474","0.0-10.0-1.34","wl2w","","","","","","284","q","<div></div>"
"audio-keyboard-response","84","554710","0.0-10.0-0.35","wl2w","","","","","","null","null","audio_projekt/tuer1500tuer.wav"
"html-keyboard-response","85","555046","0.0-10.0-1.35","wl2w","","","","","","336","q","<div></div>"
"audio-keyboard-response","86","558869","0.0-10.0-0.36","wl2w","","","","","","null","null","audio_projekt/stuhl1500stiel.wav"
"html-keyboard-response","87","559166","0.0-10.0-1.36","wl2w","","","","","","297","p","<div></div>"
"audio-keyboard-response","88","563050","0.0-10.0-0.37","wl2w","","","","","","null","null","audio_projekt/siegel1500segel.wav"
"html-keyboard-response","89","563231","0.0-10.0-1.37","wl2w","","","","","","181","p","<div></div>"
"audio-keyboard-response","90","567309","0.0-10.0-0.38","wl2w","","","","","","null","null","audio_projekt/siegel1500siegel.wav"
"html-keyboard-response","91","567542","0.0-10.0-1.38","wl2w","","","","","","232","q","<div></div>"
"audio-keyboard-response","92","571089","0.0-10.0-0.39","wl2w","","","","","","null","null","audio_projekt/leder1500leder.wav"
"html-keyboard-response","93","571553","0.0-10.0-1.39","wl2w","","","","","","464","q","<div></div>"
"audio-keyboard-response","94","575169","0.0-10.0-0.40","wl2w","","","","","","null","null","audio_projekt/blueten1500blueten.wav"
"html-keyboard-response","95","575455","0.0-10.0-1.40","wl2w","","","","","","286","q","<div></div>"
"audio-keyboard-response","96","578830","0.0-10.0-0.41","wl2w","","","","","","null","null","audio_projekt/biene1500biene.wav"
"html-keyboard-response","97","579129","0.0-10.0-1.41","wl2w","","","","","","300","q","<div></div>"
"audio-keyboard-response","98","583369","0.0-10.0-0.42","wl2w","","","","","","null","null","audio_projekt/spielen1500spuelen.wav"
"html-keyboard-response","99","583418","0.0-10.0-1.42","wl2w","","","","","","49","p","<div></div>"
"audio-keyboard-response","100","587590","0.0-10.0-0.43","wl2w","","","","","","null","null","audio_projekt/spuelen1500spielen.wav"
"html-keyboard-response","101","587894","0.0-10.0-1.43","wl2w","","","","","","304","p","<div></div>"
"audio-keyboard-response","102","591709","0.0-10.0-0.44","wl2w","","","","","","null","null","audio_projekt/stuhl1500stuhl.wav"
"html-keyboard-response","103","591961","0.0-10.0-1.44","wl2w","","","","","","252","q","<div></div>"
"audio-keyboard-response","104","595329","0.0-10.0-0.45","wl2w","","","","","","null","null","audio_projekt/tour1500tuer.wav"
"html-keyboard-response","105","595998","0.0-10.0-1.45","wl2w","","","","","","668","q","<div></div>"
"audio-keyboard-response","106","599990","0.0-10.0-0.46","wl2w","","","","","","null","null","audio_projekt/spuelen1500spielen.wav"
"html-keyboard-response","107","600071","0.0-10.0-1.46","wl2w","","","","","","81","p","<div></div>"
"audio-keyboard-response","108","604309","0.0-10.0-0.47","wl2w","","","","","","null","null","audio_projekt/spielen1500spulen.wav"
"html-keyboard-response","109","604494","0.0-10.0-1.47","wl2w","","","","","","184","p","<div></div>"
"audio-keyboard-response","110","608529","0.0-10.0-0.48","wl2w","","","","","","null","null","audio_projekt/spuelen1500spulen.wav"
"html-keyboard-response","111","609465","0.0-10.0-1.48","wl2w","","","","","","936","p","<div></div>"
"audio-keyboard-response","112","613529","0.0-10.0-0.49","wl2w","","","","","","null","null","audio_projekt/segel1500segel.wav"
"html-keyboard-response","113","613955","0.0-10.0-1.49","wl2w","","","","","","426","q","<div></div>"
"audio-keyboard-response","114","617509","0.0-10.0-0.50","wl2w","","","","","","null","null","audio_projekt/biene1500buehne.wav"
"html-keyboard-response","115","617717","0.0-10.0-1.50","wl2w","","","","","","208","p","<div></div>"
"audio-keyboard-response","116","621709","0.0-10.0-0.51","wl2w","","","","","","null","null","audio_projekt/stiel1500stiel.wav"
"html-keyboard-response","117","621953","0.0-10.0-1.51","wl2w","","","","","","245","q","<div></div>"
"audio-keyboard-response","118","625189","0.0-10.0-0.52","wl2w","","","","","","null","null","audio_projekt/tuer1500tour.wav"
"html-keyboard-response","119","626027","0.0-10.0-1.52","wl2w","","","","","","838","p","<div></div>"
"audio-keyboard-response","120","629909","0.0-10.0-0.53","wl2w","","","","","","null","null","audio_projekt/siegel1500siegel.wav"
"html-keyboard-response","121","630126","0.0-10.0-1.53","wl2w","","","","","","217","q","<div></div>"
"audio-keyboard-response","122","634009","0.0-10.0-0.54","wl2w","","","","","","null","null","audio_projekt/segel1500segel.wav"
"html-keyboard-response","123","634145","0.0-10.0-1.54","wl2w","","","","","","135","q","<div></div>"
"audio-keyboard-response","124","637369","0.0-10.0-0.55","wl2w","","","","","","null","null","audio_projekt/tier1500tier.wav"
"html-keyboard-response","125","637647","0.0-10.0-1.55","wl2w","","","","","","278","q","<div></div>"
"audio-keyboard-response","126","641669","0.0-10.0-0.56","wl2w","","","","","","null","null","audio_projekt/spielen1500spuelen.wav"
"html-keyboard-response","127","641685","0.0-10.0-1.56","wl2w","","","","","","15","p","<div></div>"
"audio-keyboard-response","128","644929","0.0-10.0-0.57","wl2w","","","","","","null","null","audio_projekt/tour1500tuer.wav"
"html-keyboard-response","129","645201","0.0-10.0-1.57","wl2w","","","","","","272","q","<div></div>"
"audio-keyboard-response","130","648749","0.0-10.0-0.58","wl2w","","","","","","null","null","audio_projekt/buehne1500biene.wav"
"html-keyboard-response","131","649027","0.0-10.0-1.58","wl2w","","","","","","277","p","<div></div>"
"audio-keyboard-response","132","652890","0.0-10.0-0.59","wl2w","","","","","","null","null","audio_projekt/spulen1500spuelen.wav"
"html-keyboard-response","133","654033","0.0-10.0-1.59","wl2w","","","","","","1143","p","<div></div>"
"audio-keyboard-response","134","658090","0.0-10.0-0.60","wl2w","","","","","","null","null","audio_projekt/spielen1500spulen.wav"
"html-keyboard-response","135","658253","0.0-10.0-1.60","wl2w","","","","","","163","p","<div></div>"
"audio-keyboard-response","136","662270","0.0-10.0-0.61","wl2w","","","","","","null","null","audio_projekt/spielen1500spielen.wav"
"html-keyboard-response","137","662539","0.0-10.0-1.61","wl2w","","","","","","270","q","<div></div>"
"audio-keyboard-response","138","665909","0.0-10.0-0.62","wl2w","","","","","","null","null","audio_projekt/biene1500buehne.wav"
"html-keyboard-response","139","666198","0.0-10.0-1.62","wl2w","","","","","","288","p","<div></div>"
"audio-keyboard-response","140","670249","0.0-10.0-0.63","wl2w","","","","","","null","null","audio_projekt/spulen1500spielen.wav"
"html-keyboard-response","141","670429","0.0-10.0-1.63","wl2w","","","","","","180","p","<div></div>"
"audio-keyboard-response","142","673789","0.0-10.0-0.64","wl2w","","","","","","null","null","audio_projekt/buehne1500biene.wav"
"html-keyboard-response","143","673920","0.0-10.0-1.64","wl2w","","","","","","130","p","<div></div>"
"audio-keyboard-response","144","677969","0.0-10.0-0.65","wl2w","","","","","","null","null","audio_projekt/spulen1500spulen.wav"
"html-keyboard-response","145","678058","0.0-10.0-1.65","wl2w","","","","","","89","q","<div></div>"
"audio-keyboard-response","146","681549","0.0-10.0-0.66","wl2w","","","","","","null","null","audio_projekt/kuehl1500kuehl.wav"
"html-keyboard-response","147","681753","0.0-10.0-1.66","wl2w","","","","","","204","q","<div></div>"
"audio-keyboard-response","148","684989","0.0-10.0-0.67","wl2w","","","","","","null","null","audio_projekt/tier1500tour.wav"
"html-keyboard-response","149","685203","0.0-10.0-1.67","wl2w","","","","","","214","p","<div></div>"
"audio-keyboard-response","150","689029","0.0-10.0-0.68","wl2w","","","","","","null","null","audio_projekt/stiel1500stuhl.wav"
"html-keyboard-response","151","689094","0.0-10.0-1.68","wl2w","","","","","","65","p","<div></div>"
"audio-keyboard-response","152","692529","0.0-10.0-0.69","wl2w","","","","","","null","null","audio_projekt/bluten1500bluten.wav"
"html-keyboard-response","153","692882","0.0-10.0-1.69","wl2w","","","","","","352","q","<div></div>"
"audio-keyboard-response","154","696430","0.0-10.0-0.70","wl2w","","","","","","null","null","audio_projekt/lieder1500leder.wav"
"html-keyboard-response","155","696537","0.0-10.0-1.70","wl2w","","","","","","107","p","<div></div>"
"audio-keyboard-response","156","699969","0.0-10.0-0.71","wl2w","","","","","","null","null","audio_projekt/blueten1500blueten.wav"
"html-keyboard-response","157","700233","0.0-10.0-1.71","wl2w","","","","","","263","q","<div></div>"
"audio-keyboard-response","158","704089","0.0-10.0-0.72","wl2w","","","","","","null","null","audio_projekt/spuelen1500spulen.wav"
"html-keyboard-response","159","704253","0.0-10.0-1.72","wl2w","","","","","","164","q","<div></div>"
"audio-keyboard-response","160","708069","0.0-10.0-0.73","wl2w","","","","","","null","null","audio_projekt/stiel1500stiel.wav"
"html-keyboard-response","161","708321","0.0-10.0-1.73","wl2w","","","","","","252","q","<div></div>"
"audio-keyboard-response","162","711809","0.0-10.0-0.74","wl2w","","","","","","null","null","audio_projekt/kiel1500kuehl.wav"
"html-keyboard-response","163","711886","0.0-10.0-1.74","wl2w","","","","","","76","p","<div></div>"
"audio-keyboard-response","164","715309","0.0-10.0-0.75","wl2w","","","","","","null","null","audio_projekt/blueten1500bluten.wav"
"html-keyboard-response","165","715578","0.0-10.0-1.75","wl2w","","","","","","269","q","<div></div>"
"audio-keyboard-response","166","718810","0.0-10.0-0.76","wl2w","","","","","","null","null","audio_projekt/tour1500tour.wav"
"html-keyboard-response","167","719191","0.0-10.0-1.76","wl2w","","","","","","381","q","<div></div>"
"audio-keyboard-response","168","722709","0.0-10.0-0.77","wl2w","","","","","","null","null","audio_projekt/leder1500lieder.wav"
"html-keyboard-response","169","722910","0.0-10.0-1.77","wl2w","","","","","","200","p","<div></div>"
"audio-keyboard-response","170","726390","0.0-10.0-0.78","wl2w","","","","","","null","null","audio_projekt/kuehl1500kiel.wav"
"html-keyboard-response","171","726606","0.0-10.0-1.78","wl2w","","","","","","216","p","<div></div>"
"audio-keyboard-response","172","729970","0.0-10.0-0.79","wl2w","","","","","","null","null","audio_projekt/buehne1500buehne.wav"
"html-keyboard-response","173","730172","0.0-10.0-1.79","wl2w","","","","","","202","q","<div></div>"
"html-keyboard-response","174","791731","0.0-11.0","wl2w","","","","","","60744","q","<h2>Pause</h2><div class=""myDiv""><p>Gut gemacht! Jetzt k&ouml;nnen Sie eine kleine Pause machen.</p></div><div><img src=""pics/coffee.png"" title=""Machen Sie eine Pause..."" width=""150"" height=""150"" class=""center""></div><div style=""height:20px; width:100%""></div><p>Wenn Sie bereit sind, dr&uuml;cken Sie eine beliebige Taste, um fortzufahren.</p>"
"html-keyboard-response","175","802578","0.0-12.0","wl2w","","","","","","10846"," ","<h2>Teil 2: Identifikationsaufgabe: Vorbereitung 1</h2><div class=""myDiv""><p>In diesem Teil des Experimentes werden Sie nur ein Wort h&ouml;ren. </p><p>Anschlie&szlig;end werden zwei Bilder gezeigt. W&auml;hlen Sie das Bild aus, das das Wort darstellt.</p><p>Bevor die Aufgabe beginnt, werden die Bilder mit den entsprechenden W&ouml;rtern angezeigt. Sie werden jedes Bild zweimal sehen.</p><p>Dr&uuml;cken Sie bitte eine beliebige Taste, um die Bilder zu sehen.</p>"
"audio-button-response","176","808880","0.0-13.0-0.0-0.0","wl2w","","","","","","6022","0","audio_projekt/blueten.wav"
"audio-button-response","177","830369","0.0-13.0-0.0-0.1","wl2w","","","","","","21361","0","audio_projekt/beten1.wav"
"audio-button-response","178","834560","0.0-13.0-0.0-0.2","wl2w","","","","","","3927","0","audio_projekt/tuer.wav"
"audio-button-response","179","842832","0.0-13.0-0.0-0.3","wl2w","","","","","","8151","0","audio_projekt/bluten.wav"
"audio-button-response","180","845480","0.0-13.0-0.0-0.4","wl2w","","","","","","2532","0","audio_projekt/buehne.wav"
"audio-button-response","181","846912","0.0-13.0-0.0-0.5","wl2w","","","","","","1309","0","audio_projekt/leder.wav"
"audio-button-response","182","854737","0.0-13.0-0.0-0.6","wl2w","","","","","","7670","0","audio_projekt/bieten1.wav"
"audio-button-response","183","857273","0.0-13.0-0.0-0.7","wl2w","","","","","","2379","0","audio_projekt/spulen.wav"
"audio-button-response","184","858385","0.0-13.0-0.0-0.8","wl2w","","","","","","992","0","audio_projekt/biene.wav"
"audio-button-response","185","859593","0.0-13.0-0.0-0.9","wl2w","","","","","","1085","0","audio_projekt/segel.wav"
"audio-button-response","186","860752","0.0-13.0-0.0-0.10","wl2w","","","","","","1038","0","audio_projekt/stuhl.wav"
"audio-button-response","187","861712","0.0-13.0-0.0-0.11","wl2w","","","","","","871","0","audio_projekt/tier.wav"
"audio-button-response","188","862897","0.0-13.0-0.0-0.12","wl2w","","","","","","1063","0","audio_projekt/treffen2.wav"
"audio-button-response","189","869313","0.0-13.0-0.0-0.13","wl2w","","","","","","6293","0","audio_projekt/stiel.wav"
"audio-button-response","190","876696","0.0-13.0-0.0-0.14","wl2w","","","","","","7258","0","audio_projekt/siegel.wav"
"audio-button-response","191","882137","0.0-13.0-0.0-0.15","wl2w","","","","","","5351","0","audio_projekt/tour.wav"
"audio-button-response","192","888688","0.0-13.0-0.0-0.16","wl2w","","","","","","6433","0","audio_projekt/lieder.wav"
"audio-button-response","193","896248","0.0-13.0-0.0-0.17","wl2w","","","","","","7438","0","audio_projekt/spuelen2.wav"
"audio-button-response","194","901744","0.0-13.0-0.0-0.18","wl2w","","","","","","5372","0","audio_projekt/kiel.wav"
"audio-button-response","195","903384","0.0-13.0-0.0-0.19","wl2w","","","","","","1519","0","audio_projekt/kuehl.wav"
"audio-button-response","196","907184","0.0-13.0-0.0-0.20","wl2w","","","","","","3676","0","audio_projekt/spielen2.wav"
"audio-button-response","197","912825","0.0-13.0-0.0-0.21","wl2w","","","","","","5517","0","audio_projekt/triefen1.wav"
"audio-button-response","198","919296","0.0-13.0-0.1-0.22","wl2w","","","","","","6470","0","audio_projekt/blueten.wav"
"audio-button-response","199","921320","0.0-13.0-0.1-0.23","wl2w","","","","","","2023","0","audio_projekt/beten1.wav"
"audio-button-response","200","921927","0.0-13.0-0.1-0.24","wl2w","","","","","","607","0","audio_projekt/tuer.wav"
"audio-button-response","201","922681","0.0-13.0-0.1-0.25","wl2w","","","","","","753","0","audio_projekt/bluten.wav"
"audio-button-response","202","923728","0.0-13.0-0.1-0.26","wl2w","","","","","","1046","0","audio_projekt/buehne.wav"
"audio-button-response","203","924568","0.0-13.0-0.1-0.27","wl2w","","","","","","839","0","audio_projekt/leder.wav"
"audio-button-response","204","925336","0.0-13.0-0.1-0.28","wl2w","","","","","","768","0","audio_projekt/bieten1.wav"
"audio-button-response","205","925848","0.0-13.0-0.1-0.29","wl2w","","","","","","511","0","audio_projekt/spulen.wav"
"audio-button-response","206","926360","0.0-13.0-0.1-0.30","wl2w","","","","","","511","0","audio_projekt/biene.wav"
"audio-button-response","207","927256","0.0-13.0-0.1-0.31","wl2w","","","","","","895","0","audio_projekt/segel.wav"
"audio-button-response","208","928248","0.0-13.0-0.1-0.32","wl2w","","","","","","992","0","audio_projekt/stuhl.wav"
"audio-button-response","209","929208","0.0-13.0-0.1-0.33","wl2w","","","","","","960","0","audio_projekt/tier.wav"
"audio-button-response","210","930192","0.0-13.0-0.1-0.34","wl2w","","","","","","983","0","audio_projekt/treffen2.wav"
"audio-button-response","211","931192","0.0-13.0-0.1-0.35","wl2w","","","","","","1000","0","audio_projekt/stiel.wav"
"audio-button-response","212","932087","0.0-13.0-0.1-0.36","wl2w","","","","","","895","0","audio_projekt/siegel.wav"
"audio-button-response","213","932880","0.0-13.0-0.1-0.37","wl2w","","","","","","792","0","audio_projekt/tour.wav"
"audio-button-response","214","933936","0.0-13.0-0.1-0.38","wl2w","","","","","","1055","0","audio_projekt/lieder.wav"
"audio-button-response","215","935008","0.0-13.0-0.1-0.39","wl2w","","","","","","1072","0","audio_projekt/spuelen2.wav"
"audio-button-response","216","935711","0.0-13.0-0.1-0.40","wl2w","","","","","","703","0","audio_projekt/kiel.wav"
"audio-button-response","217","936376","0.0-13.0-0.1-0.41","wl2w","","","","","","664","0","audio_projekt/kuehl.wav"
"audio-button-response","218","937271","0.0-13.0-0.1-0.42","wl2w","","","","","","895","0","audio_projekt/spielen2.wav"
"audio-button-response","219","937992","0.0-13.0-0.1-0.43","wl2w","","","","","","720","0","audio_projekt/triefen1.wav"
