"trial_type","trial_index","time_elapsed","internal_node_id","subject","success","timeout","failed_images","failed_audio","failed_video","rt","response","stimulus"
"audio-keyboard-response","10","550918","0.0-8.0-0.1","duvs","","","","","","null","null","audio_projekt/treffen1500treffen.wav"
"html-keyboard-response","11","551584","0.0-8.0-1.1","duvs","","","","","","665","q","<div></div>"
"html-keyboard-response","12","556250","0.0-9.0","duvs","","","","","","3864"," ","<p>Gut! Jetzt f&auml;ngt der erste Teil des Experiments an. Dieser Teil dauert ca. 10 Minuten.</p><br><p>Bitte dr&uuml;cken Sie eine beliebige Taste, um fortzufahren.<div style=""height:30px; width:100%""></div>"
"audio-keyboard-response","13","559928","0.0-10.0-0.0","duvs","","","","","","null","null","audio_projekt/segel1500siegel.wav"
"html-keyboard-response","14","564578","0.0-10.0-1.0","duvs","","","","","","4649","q","<div></div>"
"audio-keyboard-response","15","569215","0.0-10.0-0.1","duvs","","","","","","null","null","audio_projekt/spulen1500spielen.wav"
"html-keyboard-response","16","569589","0.0-10.0-1.1","duvs","","","","","","372","p","<div></div>"
"audio-keyboard-response","17","573580","0.0-10.0-0.2","duvs","","","","","","null","null","audio_projekt/buehne1500buehne.wav"
"html-keyboard-response","18","573919","0.0-10.0-1.2","duvs","","","","","","338","q","<div></div>"
"audio-keyboard-response","19","578596","0.0-10.0-0.3","duvs","","","","","","null","null","audio_projekt/spuelen1500spuelen.wav"
"html-keyboard-response","20","578806","0.0-10.0-1.3","duvs","","","","","","209","q","<div></div>"
"audio-keyboard-response","21","582961","0.0-10.0-0.4","duvs","","","","","","null","null","audio_projekt/kiel1500kiel.wav"
"html-keyboard-response","22","583371","0.0-10.0-1.4","duvs","","","","","","409","q","<div></div>"
"audio-keyboard-response","23","587141","0.0-10.0-0.5","duvs","","","","","","null","null","audio_projekt/tuer1500tuer.wav"
"html-keyboard-response","24","587448","0.0-10.0-1.5","duvs","","","","","","305","q","<div></div>"
"audio-keyboard-response","25","591508","0.0-10.0-0.6","duvs","","","","","","null","null","audio_projekt/lieder1500lieder.wav"
"html-keyboard-response","26","592011","0.0-10.0-1.6","duvs","","","","","","502","q","<div></div>"
"audio-keyboard-response","27","596151","0.0-10.0-0.7","duvs","","","","","","null","null","audio_projekt/leder1500lieder.wav"
"html-keyboard-response","28","598996","0.0-10.0-1.7","duvs","","","","","","2845","p","<div></div>"
"audio-keyboard-response","29","602931","0.0-10.0-0.8","duvs","","","","","","null","null","audio_projekt/buehne1500biene.wav"
"html-keyboard-response","30","603208","0.0-10.0-1.8","duvs","","","","","","276","p","<div></div>"
"audio-keyboard-response","31","607574","0.0-10.0-0.9","duvs","","","","","","null","null","audio_projekt/spulen1500spuelen.wav"
"html-keyboard-response","32","609494","0.0-10.0-1.9","duvs","","","","","","1919","q","<div></div>"
"audio-keyboard-response","33","613334","0.0-10.0-0.10","duvs","","","","","","null","null","audio_projekt/tier1500tier.wav"
"html-keyboard-response","34","613709","0.0-10.0-1.10","duvs","","","","","","374","q","<div></div>"
"audio-keyboard-response","35","618070","0.0-10.0-0.11","duvs","","","","","","null","null","audio_projekt/stiel1500stiel.wav"
"html-keyboard-response","36","618385","0.0-10.0-1.11","duvs","","","","","","314","q","<div></div>"
"audio-keyboard-response","37","622342","0.0-10.0-0.12","duvs","","","","","","null","null","audio_projekt/blueten1500bluten.wav"
"html-keyboard-response","38","622952","0.0-10.0-1.12","duvs","","","","","","609","p","<div></div>"
"audio-keyboard-response","39","626800","0.0-10.0-0.13","duvs","","","","","","null","null","audio_projekt/tour1500tier.wav"
"html-keyboard-response","40","627129","0.0-10.0-1.13","duvs","","","","","","328","p","<div></div>"
"audio-keyboard-response","41","631630","0.0-10.0-0.14","duvs","","","","","","null","null","audio_projekt/spuelen1500spielen.wav"
"html-keyboard-response","42","631803","0.0-10.0-1.14","duvs","","","","","","171","p","<div></div>"
"audio-keyboard-response","43","635904","0.0-10.0-0.15","duvs","","","","","","null","null","audio_projekt/lieder1500leder.wav"
"html-keyboard-response","44","636239","0.0-10.0-1.15","duvs","","","","","","334","p","<div></div>"
"audio-keyboard-response","45","640547","0.0-10.0-0.16","duvs","","","","","","null","null","audio_projekt/spuelen1500spulen.wav"
"html-keyboard-response","46","642772","0.0-10.0-1.16","duvs","","","","","","2224","q","<div></div>"
"audio-keyboard-response","47","646677","0.0-10.0-0.17","duvs","","","","","","null","null","audio_projekt/biene1500buehne.wav"
"html-keyboard-response","48","647073","0.0-10.0-1.17","duvs","","","","","","396","p","<div></div>"
"audio-keyboard-response","49","651321","0.0-10.0-0.18","duvs","","","","","","null","null","audio_projekt/stiel1500stiel.wav"
"html-keyboard-response","50","651652","0.0-10.0-1.18","duvs","","","","","","330","q","<div></div>"
"audio-keyboard-response","51","655595","0.0-10.0-0.19","duvs","","","","","","null","null","audio_projekt/leder1500lieder.wav"
"html-keyboard-response","52","655810","0.0-10.0-1.19","duvs","","","","","","214","p","<div></div>"
"audio-keyboard-response","53","659588","0.0-10.0-0.20","duvs","","","","","","null","null","audio_projekt/tuer1500tour.wav"
"html-keyboard-response","54","661961","0.0-10.0-1.20","duvs","","","","","","2373","q","<div></div>"
"audio-keyboard-response","55","665997","0.0-10.0-0.21","duvs","","","","","","null","null","audio_projekt/bluten1500bluten.wav"
"html-keyboard-response","56","666454","0.0-10.0-1.21","duvs","","","","","","457","q","<div></div>"
"audio-keyboard-response","57","670269","0.0-10.0-0.22","duvs","","","","","","null","null","audio_projekt/blueten1500bluten.wav"
"html-keyboard-response","58","671603","0.0-10.0-1.22","duvs","","","","","","1334","p","<div></div>"
"audio-keyboard-response","59","676028","0.0-10.0-0.23","duvs","","","","","","null","null","audio_projekt/stuhl1500stuhl.wav"
"html-keyboard-response","60","676177","0.0-10.0-1.23","duvs","","","","","","149","q","<div></div>"
"audio-keyboard-response","61","679835","0.0-10.0-0.24","duvs","","","","","","null","null","audio_projekt/tier1500tier.wav"
"html-keyboard-response","62","680236","0.0-10.0-1.24","duvs","","","","","","399","q","<div></div>"
"audio-keyboard-response","63","684479","0.0-10.0-0.25","duvs","","","","","","null","null","audio_projekt/spuelen1500spulen.wav"
"html-keyboard-response","64","686463","0.0-10.0-1.25","duvs","","","","","","1983","q","<div></div>"
"audio-keyboard-response","65","690238","0.0-10.0-0.26","duvs","","","","","","null","null","audio_projekt/biene1500buehne.wav"
"html-keyboard-response","66","690982","0.0-10.0-1.26","duvs","","","","","","742","p","<div></div>"
"audio-keyboard-response","67","695346","0.0-10.0-0.27","duvs","","","","","","null","null","audio_projekt/stuhl1500stiel.wav"
"html-keyboard-response","68","695739","0.0-10.0-1.27","duvs","","","","","","391","p","<div></div>"
"audio-keyboard-response","69","699620","0.0-10.0-0.28","duvs","","","","","","null","null","audio_projekt/biene1500biene.wav"
"html-keyboard-response","70","699832","0.0-10.0-1.28","duvs","","","","","","211","q","<div></div>"
"audio-keyboard-response","71","703613","0.0-10.0-0.29","duvs","","","","","","null","null","audio_projekt/buehne1500biene.wav"
"html-keyboard-response","72","703831","0.0-10.0-1.29","duvs","","","","","","217","p","<div></div>"
"audio-keyboard-response","73","708071","0.0-10.0-0.30","duvs","","","","","","null","null","audio_projekt/stuhl1500stiel.wav"
"html-keyboard-response","74","708091","0.0-10.0-1.30","duvs","","","","","","19","p","<div></div>"
"audio-keyboard-response","75","712158","0.0-10.0-0.31","duvs","","","","","","null","null","audio_projekt/kiel1500kuehl.wav"
"html-keyboard-response","76","712320","0.0-10.0-1.31","duvs","","","","","","160","p","<div></div>"
"audio-keyboard-response","77","716338","0.0-10.0-0.32","duvs","","","","","","null","null","audio_projekt/blueten1500blueten.wav"
"html-keyboard-response","78","716611","0.0-10.0-1.32","duvs","","","","","","272","q","<div></div>"
"audio-keyboard-response","79","720703","0.0-10.0-0.33","duvs","","","","","","null","null","audio_projekt/kuehl1500kuehl.wav"
"html-keyboard-response","80","720730","0.0-10.0-1.33","duvs","","","","","","26","q","<div></div>"
"audio-keyboard-response","81","724418","0.0-10.0-0.34","duvs","","","","","","null","null","audio_projekt/tour1500tier.wav"
"html-keyboard-response","82","724478","0.0-10.0-1.34","duvs","","","","","","58","p","<div></div>"
"audio-keyboard-response","83","728504","0.0-10.0-0.35","duvs","","","","","","null","null","audio_projekt/bluten1500blueten.wav"
"html-keyboard-response","84","731929","0.0-10.0-1.35","duvs","","","","","","3423","p","<div></div>"
"audio-keyboard-response","85","736400","0.0-10.0-0.36","duvs","","","","","","null","null","audio_projekt/segel1500segel.wav"
"html-keyboard-response","86","736475","0.0-10.0-1.36","duvs","","","","","","74","q","<div></div>"
"audio-keyboard-response","87","740394","0.0-10.0-0.37","duvs","","","","","","null","null","audio_projekt/kiel1500kuehl.wav"
"html-keyboard-response","88","740453","0.0-10.0-1.37","duvs","","","","","","58","p","<div></div>"
"audio-keyboard-response","89","744666","0.0-10.0-0.38","duvs","","","","","","null","null","audio_projekt/spulen1500spuelen.wav"
"html-keyboard-response","90","745777","0.0-10.0-1.38","duvs","","","","","","1110","q","<div></div>"
"audio-keyboard-response","91","750146","0.0-10.0-0.39","duvs","","","","","","null","null","audio_projekt/stiel1500stuhl.wav"
"html-keyboard-response","92","751775","0.0-10.0-1.39","duvs","","","","","","1627","p","<div></div>"
"audio-keyboard-response","93","756462","0.0-10.0-0.40","duvs","","","","","","null","null","audio_projekt/spielen1500spulen.wav"
"html-keyboard-response","94","756598","0.0-10.0-1.40","duvs","","","","","","135","p","<div></div>"
"audio-keyboard-response","95","760271","0.0-10.0-0.41","duvs","","","","","","null","null","audio_projekt/tuer1500tuer.wav"
"html-keyboard-response","96","760475","0.0-10.0-1.41","duvs","","","","","","203","q","<div></div>"
"audio-keyboard-response","97","765007","0.0-10.0-0.42","duvs","","","","","","null","null","audio_projekt/siegel1500segel.wav"
"html-keyboard-response","98","765540","0.0-10.0-1.42","duvs","","","","","","531","p","<div></div>"
"audio-keyboard-response","99","769838","0.0-10.0-0.43","duvs","","","","","","null","null","audio_projekt/segel1500siegel.wav"
"html-keyboard-response","100","769878","0.0-10.0-1.43","duvs","","","","","","39","p","<div></div>"
"audio-keyboard-response","101","773738","0.0-10.0-0.44","duvs","","","","","","null","null","audio_projekt/bluten1500bluten.wav"
"html-keyboard-response","102","773978","0.0-10.0-1.44","duvs","","","","","","238","q","<div></div>"
"audio-keyboard-response","103","778104","0.0-10.0-0.45","duvs","","","","","","null","null","audio_projekt/leder1500leder.wav"
"html-keyboard-response","104","778400","0.0-10.0-1.45","duvs","","","","","","295","q","<div></div>"
"audio-keyboard-response","105","782747","0.0-10.0-0.46","duvs","","","","","","null","null","audio_projekt/spuelen1500spuelen.wav"
"html-keyboard-response","106","784194","0.0-10.0-1.46","duvs","","","","","","1445","q","<div></div>"
"audio-keyboard-response","107","788413","0.0-10.0-0.47","duvs","","","","","","null","null","audio_projekt/stuhl1500stuhl.wav"
"html-keyboard-response","108","788509","0.0-10.0-1.47","duvs","","","","","","95","q","<div></div>"
"audio-keyboard-response","109","792314","0.0-10.0-0.48","duvs","","","","","","null","null","audio_projekt/tour1500tour.wav"
"html-keyboard-response","110","792432","0.0-10.0-1.48","duvs","","","","","","117","q","<div></div>"
"audio-keyboard-response","111","796959","0.0-10.0-0.49","duvs","","","","","","null","null","audio_projekt/spielen1500spielen.wav"
"html-keyboard-response","112","797449","0.0-10.0-1.49","duvs","","","","","","489","q","<div></div>"
"audio-keyboard-response","113","801509","0.0-10.0-0.50","duvs","","","","","","null","null","audio_projekt/kuehl1500kiel.wav"
"html-keyboard-response","114","802388","0.0-10.0-1.50","duvs","","","","","","877","p","<div></div>"
"audio-keyboard-response","115","806803","0.0-10.0-0.51","duvs","","","","","","null","null","audio_projekt/spuelen1500spielen.wav"
"html-keyboard-response","116","806827","0.0-10.0-1.51","duvs","","","","","","23","p","<div></div>"
"audio-keyboard-response","117","810704","0.0-10.0-0.52","duvs","","","","","","null","null","audio_projekt/bluten1500blueten.wav"
"html-keyboard-response","118","810957","0.0-10.0-1.52","duvs","","","","","","253","p","<div></div>"
"audio-keyboard-response","119","815441","0.0-10.0-0.53","duvs","","","","","","null","null","audio_projekt/siegel1500siegel.wav"
"html-keyboard-response","120","815797","0.0-10.0-1.53","duvs","","","","","","354","q","<div></div>"
"audio-keyboard-response","121","819528","0.0-10.0-0.54","duvs","","","","","","null","null","audio_projekt/tour1500tuer.wav"
"html-keyboard-response","122","820989","0.0-10.0-1.54","duvs","","","","","","1460","q","<div></div>"
"audio-keyboard-response","123","824915","0.0-10.0-0.55","duvs","","","","","","null","null","audio_projekt/lieder1500leder.wav"
"html-keyboard-response","124","825468","0.0-10.0-1.55","duvs","","","","","","552","p","<div></div>"
"audio-keyboard-response","125","829373","0.0-10.0-0.56","duvs","","","","","","null","null","audio_projekt/kuehl1500kiel.wav"
"html-keyboard-response","126","829473","0.0-10.0-1.56","duvs","","","","","","99","p","<div></div>"
"audio-keyboard-response","127","833274","0.0-10.0-0.57","duvs","","","","","","null","null","audio_projekt/tier1500tour.wav"
"html-keyboard-response","128","834203","0.0-10.0-1.57","duvs","","","","","","928","p","<div></div>"
"audio-keyboard-response","129","838104","0.0-10.0-0.58","duvs","","","","","","null","null","audio_projekt/leder1500leder.wav"
"html-keyboard-response","130","838283","0.0-10.0-1.58","duvs","","","","","","178","q","<div></div>"
"audio-keyboard-response","131","842191","0.0-10.0-0.59","duvs","","","","","","null","null","audio_projekt/kiel1500kiel.wav"
"html-keyboard-response","132","842253","0.0-10.0-1.59","duvs","","","","","","61","q","<div></div>"
"audio-keyboard-response","133","846556","0.0-10.0-0.60","duvs","","","","","","null","null","audio_projekt/segel1500segel.wav"
"html-keyboard-response","134","846558","0.0-10.0-1.60","duvs","","","","","","1","q","<div></div>"
"audio-keyboard-response","135","850179","0.0-10.0-0.61","duvs","","","","","","null","null","audio_projekt/tour1500tuer.wav"
"html-keyboard-response","136","851195","0.0-10.0-1.61","duvs","","","","","","1015","q","<div></div>"
"audio-keyboard-response","137","855473","0.0-10.0-0.62","duvs","","","","","","null","null","audio_projekt/siegel1500segel.wav"
"html-keyboard-response","138","855699","0.0-10.0-1.62","duvs","","","","","","225","p","<div></div>"
"audio-keyboard-response","139","860025","0.0-10.0-0.63","duvs","","","","","","null","null","audio_projekt/siegel1500siegel.wav"
"html-keyboard-response","140","860503","0.0-10.0-1.63","duvs","","","","","","477","q","<div></div>"
"audio-keyboard-response","141","864669","0.0-10.0-0.64","duvs","","","","","","null","null","audio_projekt/stiel1500stuhl.wav"
"html-keyboard-response","142","865146","0.0-10.0-1.64","duvs","","","","","","476","p","<div></div>"
"audio-keyboard-response","143","869684","0.0-10.0-0.65","duvs","","","","","","null","null","audio_projekt/spielen1500spuelen.wav"
"html-keyboard-response","144","870116","0.0-10.0-1.65","duvs","","","","","","431","p","<div></div>"
"audio-keyboard-response","145","873863","0.0-10.0-0.66","duvs","","","","","","null","null","audio_projekt/biene1500biene.wav"
"html-keyboard-response","146","874179","0.0-10.0-1.66","duvs","","","","","","315","q","<div></div>"
"audio-keyboard-response","147","878693","0.0-10.0-0.67","duvs","","","","","","null","null","audio_projekt/spulen1500spielen.wav"
"html-keyboard-response","148","878900","0.0-10.0-1.67","duvs","","","","","","206","p","<div></div>"
"audio-keyboard-response","149","882594","0.0-10.0-0.68","duvs","","","","","","null","null","audio_projekt/tier1500tour.wav"
"html-keyboard-response","150","883307","0.0-10.0-1.68","duvs","","","","","","712","p","<div></div>"
"audio-keyboard-response","151","887238","0.0-10.0-0.69","duvs","","","","","","null","null","audio_projekt/lieder1500lieder.wav"
"html-keyboard-response","152","887620","0.0-10.0-1.69","duvs","","","","","","381","q","<div></div>"
"audio-keyboard-response","153","892254","0.0-10.0-0.70","duvs","","","","","","null","null","audio_projekt/spulen1500spulen.wav"
"html-keyboard-response","154","892721","0.0-10.0-1.70","duvs","","","","","","466","q","<div></div>"
"audio-keyboard-response","155","896340","0.0-10.0-0.71","duvs","","","","","","null","null","audio_projekt/tour1500tour.wav"
"html-keyboard-response","156","896699","0.0-10.0-1.71","duvs","","","","","","358","q","<div></div>"
"audio-keyboard-response","157","901077","0.0-10.0-0.72","duvs","","","","","","null","null","audio_projekt/spielen1500spielen.wav"
"html-keyboard-response","158","901284","0.0-10.0-1.72","duvs","","","","","","205","q","<div></div>"
"audio-keyboard-response","159","905071","0.0-10.0-0.73","duvs","","","","","","null","null","audio_projekt/blueten1500blueten.wav"
"html-keyboard-response","160","905316","0.0-10.0-1.73","duvs","","","","","","244","q","<div></div>"
"audio-keyboard-response","161","909064","0.0-10.0-0.74","duvs","","","","","","null","null","audio_projekt/buehne1500buehne.wav"
"html-keyboard-response","162","909386","0.0-10.0-1.74","duvs","","","","","","320","q","<div></div>"
"audio-keyboard-response","163","913058","0.0-10.0-0.75","duvs","","","","","","null","null","audio_projekt/tuer1500tour.wav"
"html-keyboard-response","164","914546","0.0-10.0-1.75","duvs","","","","","","1486","q","<div></div>"
"audio-keyboard-response","165","918910","0.0-10.0-0.76","duvs","","","","","","null","null","audio_projekt/spielen1500spuelen.wav"
"html-keyboard-response","166","919660","0.0-10.0-1.76","duvs","","","","","","748","p","<div></div>"
"audio-keyboard-response","167","924111","0.0-10.0-0.77","duvs","","","","","","null","null","audio_projekt/spulen1500spulen.wav"
"html-keyboard-response","168","924360","0.0-10.0-1.77","duvs","","","","","","248","q","<div></div>"
"audio-keyboard-response","169","928291","0.0-10.0-0.78","duvs","","","","","","null","null","audio_projekt/kuehl1500kuehl.wav"
"html-keyboard-response","170","928505","0.0-10.0-1.78","duvs","","","","","","213","q","<div></div>"
"audio-keyboard-response","171","933027","0.0-10.0-0.79","duvs","","","","","","null","null","audio_projekt/spielen1500spulen.wav"
"html-keyboard-response","172","933432","0.0-10.0-1.79","duvs","","","","","","403","p","<div></div>"
"html-keyboard-response","173","1076629","0.0-11.0","duvs","","","","","","142394"," ","<h2>Pause</h2><div class=""myDiv""><p>Gut gemacht! Jetzt k&ouml;nnen Sie eine kleine Pause machen.</p></div><div><img src=""pics/coffee.png"" title=""Machen Sie eine Pause..."" width=""150"" height=""150"" class=""center""></div><div style=""height:20px; width:100%""></div><p>Wenn Sie bereit sind, dr&uuml;cken Sie eine beliebige Taste, um fortzufahren.</p>"
"html-keyboard-response","174","1099389","0.0-12.0","duvs","","","","","","22757"," ","<h2>Teil 2: Identifikationsaufgabe: Vorbereitung 1</h2><div class=""myDiv""><p>In diesem Teil des Experimentes werden Sie nur ein Wort h&ouml;ren. </p><p>Anschlie&szlig;end werden zwei Bilder gezeigt. W&auml;hlen Sie das Bild aus, das das Wort darstellt.</p><p>Bevor die Aufgabe beginnt, werden die Bilder mit den entsprechenden W&ouml;rtern angezeigt. Sie werden jedes Bild zweimal sehen.</p><p>Dr&uuml;cken Sie bitte eine beliebige Taste, um die Bilder zu sehen.</p>"
"audio-button-response","175","1104015","0.0-13.0-0.0-0.0","duvs","","","","","","4441","0","audio_projekt/blueten.wav"
"audio-button-response","176","1107801","0.0-13.0-0.0-0.1","duvs","","","","","","3655","0","audio_projekt/beten1.wav"
"audio-button-response","177","1110308","0.0-13.0-0.0-0.2","duvs","","","","","","2443","0","audio_projekt/tuer.wav"
"audio-button-response","178","1113395","0.0-13.0-0.0-0.3","duvs","","","","","","2947","0","audio_projekt/bluten.wav"
"audio-button-response","179","1116020","0.0-13.0-0.0-0.4","duvs","","","","","","2538","0","audio_projekt/buehne.wav"
"audio-button-response","180","1118620","0.0-13.0-0.0-0.5","duvs","","","","","","2508","0","audio_projekt/leder.wav"
"audio-button-response","181","1121348","0.0-13.0-0.0-0.6","duvs","","","","","","2634","0","audio_projekt/bieten1.wav"
"audio-button-response","182","1123643","0.0-13.0-0.0-0.7","duvs","","","","","","2159","0","audio_projekt/spulen.wav"
"audio-button-response","183","1125414","0.0-13.0-0.0-0.8","duvs","","","","","","1687","0","audio_projekt/biene.wav"
"audio-button-response","184","1127118","0.0-13.0-0.0-0.9","duvs","","","","","","1612","0","audio_projekt/segel.wav"
"audio-button-response","185","1128683","0.0-13.0-0.0-0.10","duvs","","","","","","1477","0","audio_projekt/stuhl.wav"
"audio-button-response","186","1129831","0.0-13.0-0.0-0.11","duvs","","","","","","1082","0","audio_projekt/tier.wav"
"audio-button-response","187","1131042","0.0-13.0-0.0-0.12","duvs","","","","","","1123","0","audio_projekt/treffen2.wav"
"audio-button-response","188","1132636","0.0-13.0-0.0-0.13","duvs","","","","","","1456","0","audio_projekt/stiel.wav"
"audio-button-response","189","1134272","0.0-13.0-0.0-0.14","duvs","","","","","","1546","0","audio_projekt/siegel.wav"
"audio-button-response","190","1136088","0.0-13.0-0.0-0.15","duvs","","","","","","1748","0","audio_projekt/tour.wav"
"audio-button-response","191","1139779","0.0-13.0-0.0-0.16","duvs","","","","","","3601","0","audio_projekt/lieder.wav"
"audio-button-response","192","1141482","0.0-13.0-0.0-0.17","duvs","","","","","","1614","0","audio_projekt/spuelen2.wav"
"audio-button-response","193","1142957","0.0-13.0-0.0-0.18","duvs","","","","","","1333","0","audio_projekt/kiel.wav"
"audio-button-response","194","1144177","0.0-13.0-0.0-0.19","duvs","","","","","","1132","0","audio_projekt/kuehl.wav"
"audio-button-response","195","1145748","0.0-13.0-0.0-0.20","duvs","","","","","","1478","0","audio_projekt/spielen2.wav"
"audio-button-response","196","1147405","0.0-13.0-0.0-0.21","duvs","","","","","","1561","0","audio_projekt/triefen1.wav"
"audio-button-response","197","1150705","0.0-13.0-0.1-0.22","duvs","","","","","","3298","0","audio_projekt/blueten.wav"
"audio-button-response","198","1152817","0.0-13.0-0.1-0.23","duvs","","","","","","2109","0","audio_projekt/beten1.wav"
"audio-button-response","199","1153925","0.0-13.0-0.1-0.24","duvs","","","","","","1106","0","audio_projekt/tuer.wav"
"audio-button-response","200","1154587","0.0-13.0-0.1-0.25","duvs","","","","","","660","0","audio_projekt/bluten.wav"
"audio-button-response","201","1155219","0.0-13.0-0.1-0.26","duvs","","","","","","628","0","audio_projekt/buehne.wav"
"audio-button-response","202","1155675","0.0-13.0-0.1-0.27","duvs","","","","","","454","0","audio_projekt/leder.wav"
"audio-button-response","203","1156079","0.0-13.0-0.1-0.28","duvs","","","","","","401","0","audio_projekt/bieten1.wav"
"audio-button-response","204","1156608","0.0-13.0-0.1-0.29","duvs","","","","","","526","0","audio_projekt/spulen.wav"
"audio-button-response","205","1157006","0.0-13.0-0.1-0.30","duvs","","","","","","397","0","audio_projekt/biene.wav"
"audio-button-response","206","1157412","0.0-13.0-0.1-0.31","duvs","","","","","","403","0","audio_projekt/segel.wav"
"audio-button-response","207","1157872","0.0-13.0-0.1-0.32","duvs","","","","","","458","0","audio_projekt/stuhl.wav"
"audio-button-response","208","1158309","0.0-13.0-0.1-0.33","duvs","","","","","","434","0","audio_projekt/tier.wav"
"audio-button-response","209","1158732","0.0-13.0-0.1-0.34","duvs","","","","","","421","0","audio_projekt/treffen2.wav"
"audio-button-response","210","1159081","0.0-13.0-0.1-0.35","duvs","","","","","","347","0","audio_projekt/stiel.wav"
"audio-button-response","211","1159457","0.0-13.0-0.1-0.36","duvs","","","","","","372","0","audio_projekt/siegel.wav"
"audio-button-response","212","1159823","0.0-13.0-0.1-0.37","duvs","","","","","","363","0","audio_projekt/tour.wav"
"audio-button-response","213","1160202","0.0-13.0-0.1-0.38","duvs","","","","","","376","0","audio_projekt/lieder.wav"
"audio-button-response","214","1160567","0.0-13.0-0.1-0.39","duvs","","","","","","362","0","audio_projekt/spuelen2.wav"
"audio-button-response","215","1160937","0.0-13.0-0.1-0.40","duvs","","","","","","368","0","audio_projekt/kiel.wav"
"audio-button-response","216","1161423","0.0-13.0-0.1-0.41","duvs","","","","","","484","0","audio_projekt/kuehl.wav"
"audio-button-response","217","1162000","0.0-13.0-0.1-0.42","duvs","","","","","","576","0","audio_projekt/spielen2.wav"
"audio-button-response","218","1162605","0.0-13.0-0.1-0.43","duvs","","","","","","602","0","audio_projekt/triefen1.wav"
