"trial_type","trial_index","time_elapsed","internal_node_id","subject","success","timeout","failed_images","failed_audio","failed_video","rt","response","stimulus"
"audio-keyboard-response","10","846540","0.0-8.0-0.1","vbv5","","","","","","null","null","audio_projekt/treffen1500treffen.wav"
"html-keyboard-response","11","846958","0.0-8.0-1.1","vbv5","","","","","","418","q","<div></div>"
"html-keyboard-response","12","953598","0.0-9.0","vbv5","","","","","","105831"," ","<p>Gut! Jetzt f&auml;ngt der erste Teil des Experiments an. Dieser Teil dauert ca. 10 Minuten.</p><br><p>Bitte dr&uuml;cken Sie eine beliebige Taste, um fortzufahren.<div style=""height:30px; width:100%""></div>"
"audio-keyboard-response","13","956834","0.0-10.0-0.0","vbv5","","","","","","null","null","audio_projekt/siegel1500segel.wav"
"html-keyboard-response","14","957631","0.0-10.0-1.0","vbv5","","","","","","791","q","<div></div>"
"audio-keyboard-response","15","961810","0.0-10.0-0.1","vbv5","","","","","","null","null","audio_projekt/siegel1500siegel.wav"
"html-keyboard-response","16","962137","0.0-10.0-1.1","vbv5","","","","","","327","q","<div></div>"
"audio-keyboard-response","17","965470","0.0-10.0-0.2","vbv5","","","","","","null","null","audio_projekt/tier1500tier.wav"
"html-keyboard-response","18","966038","0.0-10.0-1.2","vbv5","","","","","","568","q","<div></div>"
"audio-keyboard-response","19","970174","0.0-10.0-0.3","vbv5","","","","","","null","null","audio_projekt/spielen1500spulen.wav"
"html-keyboard-response","20","970397","0.0-10.0-1.3","vbv5","","","","","","218","p","<div></div>"
"audio-keyboard-response","21","974431","0.0-10.0-0.4","vbv5","","","","","","null","null","audio_projekt/stuhl1500stiel.wav"
"html-keyboard-response","22","974834","0.0-10.0-1.4","vbv5","","","","","","402","p","<div></div>"
"audio-keyboard-response","23","978951","0.0-10.0-0.5","vbv5","","","","","","null","null","audio_projekt/spielen1500spuelen.wav"
"html-keyboard-response","24","979120","0.0-10.0-1.5","vbv5","","","","","","169","p","<div></div>"
"audio-keyboard-response","25","983030","0.0-10.0-0.6","vbv5","","","","","","null","null","audio_projekt/stiel1500stuhl.wav"
"html-keyboard-response","26","983277","0.0-10.0-1.6","vbv5","","","","","","246","p","<div></div>"
"audio-keyboard-response","27","987371","0.0-10.0-0.7","vbv5","","","","","","null","null","audio_projekt/spielen1500spielen.wav"
"html-keyboard-response","28","987406","0.0-10.0-1.7","vbv5","","","","","","34","q","<div></div>"
"audio-keyboard-response","29","990991","0.0-10.0-0.8","vbv5","","","","","","null","null","audio_projekt/kuehl1500kuehl.wav"
"html-keyboard-response","30","991401","0.0-10.0-1.8","vbv5","","","","","","409","q","<div></div>"
"audio-keyboard-response","31","994731","0.0-10.0-0.9","vbv5","","","","","","null","null","audio_projekt/tour1500tuer.wav"
"html-keyboard-response","32","994954","0.0-10.0-1.9","vbv5","","","","","","222","p","<div></div>"
"audio-keyboard-response","33","998531","0.0-10.0-0.10","vbv5","","","","","","null","null","audio_projekt/kiel1500kuehl.wav"
"html-keyboard-response","34","998629","0.0-10.0-1.10","vbv5","","","","","","97","p","<div></div>"
"audio-keyboard-response","35","1002753","0.0-10.0-0.11","vbv5","","","","","","null","null","audio_projekt/spulen1500spielen.wav"
"html-keyboard-response","36","1002892","0.0-10.0-1.11","vbv5","","","","","","134","p","<div></div>"
"audio-keyboard-response","37","1006994","0.0-10.0-0.12","vbv5","","","","","","null","null","audio_projekt/spulen1500spuelen.wav"
"html-keyboard-response","38","1007335","0.0-10.0-1.12","vbv5","","","","","","337","p","<div></div>"
"audio-keyboard-response","39","1010791","0.0-10.0-0.13","vbv5","","","","","","null","null","audio_projekt/biene1500biene.wav"
"html-keyboard-response","40","1011010","0.0-10.0-1.13","vbv5","","","","","","219","q","<div></div>"
"audio-keyboard-response","41","1014950","0.0-10.0-0.14","vbv5","","","","","","null","null","audio_projekt/spuelen1500spulen.wav"
"html-keyboard-response","42","1015134","0.0-10.0-1.14","vbv5","","","","","","183","p","<div></div>"
"audio-keyboard-response","43","1018431","0.0-10.0-0.15","vbv5","","","","","","null","null","audio_projekt/tier1500tour.wav"
"html-keyboard-response","44","1018750","0.0-10.0-1.15","vbv5","","","","","","318","p","<div></div>"
"audio-keyboard-response","45","1022271","0.0-10.0-0.16","vbv5","","","","","","null","null","audio_projekt/blueten1500blueten.wav"
"html-keyboard-response","46","1022494","0.0-10.0-1.16","vbv5","","","","","","222","q","<div></div>"
"audio-keyboard-response","47","1026511","0.0-10.0-0.17","vbv5","","","","","","null","null","audio_projekt/spielen1500spuelen.wav"
"html-keyboard-response","48","1028507","0.0-10.0-1.17","vbv5","","","","","","1995","p","<div></div>"
"audio-keyboard-response","49","1032391","0.0-10.0-0.18","vbv5","","","","","","null","null","audio_projekt/stiel1500stiel.wav"
"html-keyboard-response","50","1032534","0.0-10.0-1.18","vbv5","","","","","","142","q","<div></div>"
"audio-keyboard-response","51","1035991","0.0-10.0-0.19","vbv5","","","","","","null","null","audio_projekt/buehne1500biene.wav"
"html-keyboard-response","52","1036182","0.0-10.0-1.19","vbv5","","","","","","191","p","<div></div>"
"audio-keyboard-response","53","1039811","0.0-10.0-0.20","vbv5","","","","","","null","null","audio_projekt/leder1500lieder.wav"
"html-keyboard-response","54","1040214","0.0-10.0-1.20","vbv5","","","","","","402","p","<div></div>"
"audio-keyboard-response","55","1044111","0.0-10.0-0.21","vbv5","","","","","","null","null","audio_projekt/siegel1500segel.wav"
"html-keyboard-response","56","1044177","0.0-10.0-1.21","vbv5","","","","","","65","p","<div></div>"
"audio-keyboard-response","57","1048071","0.0-10.0-0.22","vbv5","","","","","","null","null","audio_projekt/stuhl1500stuhl.wav"
"html-keyboard-response","58","1048274","0.0-10.0-1.22","vbv5","","","","","","202","q","<div></div>"
"audio-keyboard-response","59","1052451","0.0-10.0-0.23","vbv5","","","","","","null","null","audio_projekt/spulen1500spulen.wav"
"html-keyboard-response","60","1052911","0.0-10.0-1.23","vbv5","","","","","","459","q","<div></div>"
"audio-keyboard-response","61","1056950","0.0-10.0-0.24","vbv5","","","","","","null","null","audio_projekt/spulen1500spielen.wav"
"html-keyboard-response","62","1057866","0.0-10.0-1.24","vbv5","","","","","","915","p","<div></div>"
"audio-keyboard-response","63","1061651","0.0-10.0-0.25","vbv5","","","","","","null","null","audio_projekt/stuhl1500stuhl.wav"
"html-keyboard-response","64","1061834","0.0-10.0-1.25","vbv5","","","","","","182","q","<div></div>"
"audio-keyboard-response","65","1065490","0.0-10.0-0.26","vbv5","","","","","","null","null","audio_projekt/leder1500leder.wav"
"html-keyboard-response","66","1065770","0.0-10.0-1.26","vbv5","","","","","","279","q","<div></div>"
"audio-keyboard-response","67","1069091","0.0-10.0-0.27","vbv5","","","","","","null","null","audio_projekt/tour1500tier.wav"
"html-keyboard-response","68","1069286","0.0-10.0-1.27","vbv5","","","","","","195","p","<div></div>"
"audio-keyboard-response","69","1073391","0.0-10.0-0.28","vbv5","","","","","","null","null","audio_projekt/spuelen1500spielen.wav"
"html-keyboard-response","70","1073446","0.0-10.0-1.28","vbv5","","","","","","54","p","<div></div>"
"audio-keyboard-response","71","1077250","0.0-10.0-0.29","vbv5","","","","","","null","null","audio_projekt/stiel1500stuhl.wav"
"html-keyboard-response","72","1077408","0.0-10.0-1.29","vbv5","","","","","","157","p","<div></div>"
"audio-keyboard-response","73","1080931","0.0-10.0-0.30","vbv5","","","","","","null","null","audio_projekt/bluten1500blueten.wav"
"html-keyboard-response","74","1081153","0.0-10.0-1.30","vbv5","","","","","","222","p","<div></div>"
"audio-keyboard-response","75","1084651","0.0-10.0-0.31","vbv5","","","","","","null","null","audio_projekt/kiel1500kuehl.wav"
"html-keyboard-response","76","1084830","0.0-10.0-1.31","vbv5","","","","","","178","p","<div></div>"
"audio-keyboard-response","77","1088431","0.0-10.0-0.32","vbv5","","","","","","null","null","audio_projekt/kuehl1500kiel.wav"
"html-keyboard-response","78","1088670","0.0-10.0-1.32","vbv5","","","","","","238","p","<div></div>"
"audio-keyboard-response","79","1092071","0.0-10.0-0.33","vbv5","","","","","","null","null","audio_projekt/bluten1500blueten.wav"
"html-keyboard-response","80","1093402","0.0-10.0-1.33","vbv5","","","","","","1331","p","<div></div>"
"audio-keyboard-response","81","1096930","0.0-10.0-0.34","vbv5","","","","","","null","null","audio_projekt/leder1500lieder.wav"
"html-keyboard-response","82","1097113","0.0-10.0-1.34","vbv5","","","","","","182","p","<div></div>"
"audio-keyboard-response","83","1101150","0.0-10.0-0.35","vbv5","","","","","","null","null","audio_projekt/spuelen1500spielen.wav"
"html-keyboard-response","84","1102053","0.0-10.0-1.35","vbv5","","","","","","902","p","<div></div>"
"audio-keyboard-response","85","1105949","0.0-10.0-0.36","vbv5","","","","","","null","null","audio_projekt/siegel1500siegel.wav"
"html-keyboard-response","86","1105971","0.0-10.0-1.36","vbv5","","","","","","21","q","<div></div>"
"audio-keyboard-response","87","1109610","0.0-10.0-0.37","vbv5","","","","","","null","null","audio_projekt/lieder1500lieder.wav"
"html-keyboard-response","88","1109841","0.0-10.0-1.37","vbv5","","","","","","230","q","<div></div>"
"audio-keyboard-response","89","1113691","0.0-10.0-0.38","vbv5","","","","","","null","null","audio_projekt/spuelen1500spulen.wav"
"html-keyboard-response","90","1114481","0.0-10.0-1.38","vbv5","","","","","","790","p","<div></div>"
"audio-keyboard-response","91","1117970","0.0-10.0-0.39","vbv5","","","","","","null","null","audio_projekt/kuehl1500kuehl.wav"
"html-keyboard-response","92","1118221","0.0-10.0-1.39","vbv5","","","","","","250","q","<div></div>"
"audio-keyboard-response","93","1121611","0.0-10.0-0.40","vbv5","","","","","","null","null","audio_projekt/tour1500tour.wav"
"html-keyboard-response","94","1121773","0.0-10.0-1.40","vbv5","","","","","","162","q","<div></div>"
"audio-keyboard-response","95","1125290","0.0-10.0-0.41","vbv5","","","","","","null","null","audio_projekt/bluten1500bluten.wav"
"html-keyboard-response","96","1125706","0.0-10.0-1.41","vbv5","","","","","","415","p","<div></div>"
"audio-keyboard-response","97","1129170","0.0-10.0-0.42","vbv5","","","","","","null","null","audio_projekt/buehne1500buehne.wav"
"html-keyboard-response","98","1129256","0.0-10.0-1.42","vbv5","","","","","","85","q","<div></div>"
"audio-keyboard-response","99","1133290","0.0-10.0-0.43","vbv5","","","","","","null","null","audio_projekt/spulen1500spulen.wav"
"html-keyboard-response","100","1133353","0.0-10.0-1.43","vbv5","","","","","","62","q","<div></div>"
"audio-keyboard-response","101","1137351","0.0-10.0-0.44","vbv5","","","","","","null","null","audio_projekt/segel1500siegel.wav"
"html-keyboard-response","102","1138101","0.0-10.0-1.44","vbv5","","","","","","750","p","<div></div>"
"audio-keyboard-response","103","1141410","0.0-10.0-0.45","vbv5","","","","","","null","null","audio_projekt/tuer1500tour.wav"
"html-keyboard-response","104","1141733","0.0-10.0-1.45","vbv5","","","","","","322","p","<div></div>"
"audio-keyboard-response","105","1145370","0.0-10.0-0.46","vbv5","","","","","","null","null","audio_projekt/lieder1500leder.wav"
"html-keyboard-response","106","1146018","0.0-10.0-1.46","vbv5","","","","","","647","p","<div></div>"
"audio-keyboard-response","107","1149430","0.0-10.0-0.47","vbv5","","","","","","null","null","audio_projekt/bluten1500bluten.wav"
"html-keyboard-response","108","1149858","0.0-10.0-1.47","vbv5","","","","","","426","q","<div></div>"
"audio-keyboard-response","109","1153410","0.0-10.0-0.48","vbv5","","","","","","null","null","audio_projekt/lieder1500lieder.wav"
"html-keyboard-response","110","1153853","0.0-10.0-1.48","vbv5","","","","","","442","q","<div></div>"
"audio-keyboard-response","111","1157290","0.0-10.0-0.49","vbv5","","","","","","null","null","audio_projekt/blueten1500blueten.wav"
"html-keyboard-response","112","1157533","0.0-10.0-1.49","vbv5","","","","","","242","q","<div></div>"
"audio-keyboard-response","113","1161370","0.0-10.0-0.50","vbv5","","","","","","null","null","audio_projekt/spulen1500spuelen.wav"
"html-keyboard-response","114","1161593","0.0-10.0-1.50","vbv5","","","","","","222","p","<div></div>"
"audio-keyboard-response","115","1165610","0.0-10.0-0.51","vbv5","","","","","","null","null","audio_projekt/spielen1500spielen.wav"
"html-keyboard-response","116","1165626","0.0-10.0-1.51","vbv5","","","","","","14","q","<div></div>"
"audio-keyboard-response","117","1169170","0.0-10.0-0.52","vbv5","","","","","","null","null","audio_projekt/lieder1500leder.wav"
"html-keyboard-response","118","1169493","0.0-10.0-1.52","vbv5","","","","","","322","p","<div></div>"
"audio-keyboard-response","119","1172890","0.0-10.0-0.53","vbv5","","","","","","null","null","audio_projekt/buehne1500biene.wav"
"html-keyboard-response","120","1173205","0.0-10.0-1.53","vbv5","","","","","","314","p","<div></div>"
"audio-keyboard-response","121","1176730","0.0-10.0-0.54","vbv5","","","","","","null","null","audio_projekt/leder1500leder.wav"
"html-keyboard-response","122","1177297","0.0-10.0-1.54","vbv5","","","","","","566","q","<div></div>"
"audio-keyboard-response","123","1180870","0.0-10.0-0.55","vbv5","","","","","","null","null","audio_projekt/blueten1500bluten.wav"
"html-keyboard-response","124","1181169","0.0-10.0-1.55","vbv5","","","","","","299","p","<div></div>"
"audio-keyboard-response","125","1184630","0.0-10.0-0.56","vbv5","","","","","","null","null","audio_projekt/biene1500buehne.wav"
"html-keyboard-response","126","1184882","0.0-10.0-1.56","vbv5","","","","","","251","p","<div></div>"
"audio-keyboard-response","127","1188990","0.0-10.0-0.57","vbv5","","","","","","null","null","audio_projekt/spuelen1500spuelen.wav"
"html-keyboard-response","128","1189133","0.0-10.0-1.57","vbv5","","","","","","142","q","<div></div>"
"audio-keyboard-response","129","1192470","0.0-10.0-0.58","vbv5","","","","","","null","null","audio_projekt/tuer1500tuer.wav"
"html-keyboard-response","130","1192973","0.0-10.0-1.58","vbv5","","","","","","502","q","<div></div>"
"audio-keyboard-response","131","1196470","0.0-10.0-0.59","vbv5","","","","","","null","null","audio_projekt/kuehl1500kiel.wav"
"html-keyboard-response","132","1196778","0.0-10.0-1.59","vbv5","","","","","","307","p","<div></div>"
"audio-keyboard-response","133","1200570","0.0-10.0-0.60","vbv5","","","","","","null","null","audio_projekt/stuhl1500stiel.wav"
"html-keyboard-response","134","1200841","0.0-10.0-1.60","vbv5","","","","","","270","p","<div></div>"
"audio-keyboard-response","135","1204070","0.0-10.0-0.61","vbv5","","","","","","null","null","audio_projekt/tuer1500tuer.wav"
"html-keyboard-response","136","1204453","0.0-10.0-1.61","vbv5","","","","","","382","q","<div></div>"
"audio-keyboard-response","137","1207830","0.0-10.0-0.62","vbv5","","","","","","null","null","audio_projekt/biene1500buehne.wav"
"html-keyboard-response","138","1208069","0.0-10.0-1.62","vbv5","","","","","","238","p","<div></div>"
"audio-keyboard-response","139","1211490","0.0-10.0-0.63","vbv5","","","","","","null","null","audio_projekt/blueten1500bluten.wav"
"html-keyboard-response","140","1211777","0.0-10.0-1.63","vbv5","","","","","","286","p","<div></div>"
"audio-keyboard-response","141","1215790","0.0-10.0-0.64","vbv5","","","","","","null","null","audio_projekt/segel1500segel.wav"
"html-keyboard-response","142","1215937","0.0-10.0-1.64","vbv5","","","","","","146","q","<div></div>"
"audio-keyboard-response","143","1219330","0.0-10.0-0.65","vbv5","","","","","","null","null","audio_projekt/biene1500biene.wav"
"html-keyboard-response","144","1219581","0.0-10.0-1.65","vbv5","","","","","","250","q","<div></div>"
"audio-keyboard-response","145","1223490","0.0-10.0-0.66","vbv5","","","","","","null","null","audio_projekt/segel1500siegel.wav"
"html-keyboard-response","146","1223741","0.0-10.0-1.66","vbv5","","","","","","250","p","<div></div>"
"audio-keyboard-response","147","1227630","0.0-10.0-0.67","vbv5","","","","","","null","null","audio_projekt/segel1500segel.wav"
"html-keyboard-response","148","1227737","0.0-10.0-1.67","vbv5","","","","","","106","q","<div></div>"
"audio-keyboard-response","149","1230969","0.0-10.0-0.68","vbv5","","","","","","null","null","audio_projekt/tier1500tour.wav"
"html-keyboard-response","150","1231513","0.0-10.0-1.68","vbv5","","","","","","543","p","<div></div>"
"audio-keyboard-response","151","1234750","0.0-10.0-0.69","vbv5","","","","","","null","null","audio_projekt/tuer1500tour.wav"
"html-keyboard-response","152","1235321","0.0-10.0-1.69","vbv5","","","","","","570","q","<div></div>"
"audio-keyboard-response","153","1238570","0.0-10.0-0.70","vbv5","","","","","","null","null","audio_projekt/tour1500tour.wav"
"html-keyboard-response","154","1238709","0.0-10.0-1.70","vbv5","","","","","","138","q","<div></div>"
"audio-keyboard-response","155","1241950","0.0-10.0-0.71","vbv5","","","","","","null","null","audio_projekt/tour1500tier.wav"
"html-keyboard-response","156","1242133","0.0-10.0-1.71","vbv5","","","","","","182","p","<div></div>"
"audio-keyboard-response","157","1245930","0.0-10.0-0.72","vbv5","","","","","","null","null","audio_projekt/stiel1500stiel.wav"
"html-keyboard-response","158","1246833","0.0-10.0-1.72","vbv5","","","","","","902","p","<div></div>"
"audio-keyboard-response","159","1250070","0.0-10.0-0.73","vbv5","","","","","","null","null","audio_projekt/tour1500tuer.wav"
"html-keyboard-response","160","1250545","0.0-10.0-1.73","vbv5","","","","","","474","p","<div></div>"
"audio-keyboard-response","161","1254170","0.0-10.0-0.74","vbv5","","","","","","null","null","audio_projekt/kiel1500kiel.wav"
"html-keyboard-response","162","1254317","0.0-10.0-1.74","vbv5","","","","","","146","q","<div></div>"
"audio-keyboard-response","163","1258329","0.0-10.0-0.75","vbv5","","","","","","null","null","audio_projekt/spuelen1500spuelen.wav"
"html-keyboard-response","164","1261484","0.0-10.0-1.75","vbv5","","","","","","3154","q","<div></div>"
"audio-keyboard-response","165","1264970","0.0-10.0-0.76","vbv5","","","","","","null","null","audio_projekt/kiel1500kiel.wav"
"html-keyboard-response","166","1265193","0.0-10.0-1.76","vbv5","","","","","","222","q","<div></div>"
"audio-keyboard-response","167","1268430","0.0-10.0-0.77","vbv5","","","","","","null","null","audio_projekt/tier1500tier.wav"
"html-keyboard-response","168","1268873","0.0-10.0-1.77","vbv5","","","","","","442","q","<div></div>"
"audio-keyboard-response","169","1272910","0.0-10.0-0.78","vbv5","","","","","","null","null","audio_projekt/spielen1500spulen.wav"
"html-keyboard-response","170","1273572","0.0-10.0-1.78","vbv5","","","","","","661","p","<div></div>"
"audio-keyboard-response","171","1276950","0.0-10.0-0.79","vbv5","","","","","","null","null","audio_projekt/buehne1500buehne.wav"
"html-keyboard-response","172","1277224","0.0-10.0-1.79","vbv5","","","","","","273","q","<div></div>"
"html-keyboard-response","173","1390669","0.0-11.0","vbv5","","","","","","112642"," ","<h2>Pause</h2><div class=""myDiv""><p>Gut gemacht! Jetzt k&ouml;nnen Sie eine kleine Pause machen.</p></div><div><img src=""pics/coffee.png"" title=""Machen Sie eine Pause..."" width=""150"" height=""150"" class=""center""></div><div style=""height:20px; width:100%""></div><p>Wenn Sie bereit sind, dr&uuml;cken Sie eine beliebige Taste, um fortzufahren.</p>"
"html-keyboard-response","174","1404265","0.0-12.0","vbv5","","","","","","13595"," ","<h2>Teil 2: Identifikationsaufgabe: Vorbereitung 1</h2><div class=""myDiv""><p>In diesem Teil des Experimentes werden Sie nur ein Wort h&ouml;ren. </p><p>Anschlie&szlig;end werden zwei Bilder gezeigt. W&auml;hlen Sie das Bild aus, das das Wort darstellt.</p><p>Bevor die Aufgabe beginnt, werden die Bilder mit den entsprechenden W&ouml;rtern angezeigt. Sie werden jedes Bild zweimal sehen.</p><p>Dr&uuml;cken Sie bitte eine beliebige Taste, um die Bilder zu sehen.</p>"
"audio-button-response","175","1407703","0.0-13.0-0.0-0.0","vbv5","","","","","","3344","0","audio_projekt/blueten.wav"
"audio-button-response","176","1411430","0.0-13.0-0.0-0.1","vbv5","","","","","","3657","0","audio_projekt/beten1.wav"
"audio-button-response","177","1412373","0.0-13.0-0.0-0.2","vbv5","","","","","","890","0","audio_projekt/tuer.wav"
"audio-button-response","178","1413655","0.0-13.0-0.0-0.3","vbv5","","","","","","1197","0","audio_projekt/bluten.wav"
"audio-button-response","179","1414814","0.0-13.0-0.0-0.4","vbv5","","","","","","1101","0","audio_projekt/buehne.wav"
"audio-button-response","180","1415989","0.0-13.0-0.0-0.5","vbv5","","","","","","1089","0","audio_projekt/leder.wav"
"audio-button-response","181","1418789","0.0-13.0-0.0-0.6","vbv5","","","","","","2721","0","audio_projekt/bieten1.wav"
"audio-button-response","182","1420859","0.0-13.0-0.0-0.7","vbv5","","","","","","2004","0","audio_projekt/spulen.wav"
"audio-button-response","183","1422427","0.0-13.0-0.0-0.8","vbv5","","","","","","1469","0","audio_projekt/biene.wav"
"audio-button-response","184","1423873","0.0-13.0-0.0-0.9","vbv5","","","","","","1349","0","audio_projekt/segel.wav"
"audio-button-response","185","1425288","0.0-13.0-0.0-0.10","vbv5","","","","","","1336","0","audio_projekt/stuhl.wav"
"audio-button-response","186","1426319","0.0-13.0-0.0-0.11","vbv5","","","","","","958","0","audio_projekt/tier.wav"
"audio-button-response","187","1427417","0.0-13.0-0.0-0.12","vbv5","","","","","","1011","0","audio_projekt/treffen2.wav"
"audio-button-response","188","1428413","0.0-13.0-0.0-0.13","vbv5","","","","","","902","0","audio_projekt/stiel.wav"
"audio-button-response","189","1429665","0.0-13.0-0.0-0.14","vbv5","","","","","","1194","0","audio_projekt/siegel.wav"
"audio-button-response","190","1431886","0.0-13.0-0.0-0.15","vbv5","","","","","","2172","0","audio_projekt/tour.wav"
"audio-button-response","191","1432973","0.0-13.0-0.0-0.16","vbv5","","","","","","1023","0","audio_projekt/lieder.wav"
"audio-button-response","192","1434027","0.0-13.0-0.0-0.17","vbv5","","","","","","960","0","audio_projekt/spuelen2.wav"
"audio-button-response","193","1435443","0.0-13.0-0.0-0.18","vbv5","","","","","","1360","0","audio_projekt/kiel.wav"
"audio-button-response","194","1437210","0.0-13.0-0.0-0.19","vbv5","","","","","","1684","0","audio_projekt/kuehl.wav"
"audio-button-response","195","1438298","0.0-13.0-0.0-0.20","vbv5","","","","","","1025","0","audio_projekt/spielen2.wav"
"audio-button-response","196","1440674","0.0-13.0-0.0-0.21","vbv5","","","","","","2285","0","audio_projekt/triefen1.wav"
"audio-button-response","197","1442273","0.0-13.0-0.1-0.22","vbv5","","","","","","1596","0","audio_projekt/blueten.wav"
"audio-button-response","198","1443464","0.0-13.0-0.1-0.23","vbv5","","","","","","1190","0","audio_projekt/beten1.wav"
"audio-button-response","199","1444561","0.0-13.0-0.1-0.24","vbv5","","","","","","1094","0","audio_projekt/tuer.wav"
"audio-button-response","200","1445549","0.0-13.0-0.1-0.25","vbv5","","","","","","987","0","audio_projekt/bluten.wav"
"audio-button-response","201","1446550","0.0-13.0-0.1-0.26","vbv5","","","","","","1000","0","audio_projekt/buehne.wav"
"audio-button-response","202","1447639","0.0-13.0-0.1-0.27","vbv5","","","","","","1086","0","audio_projekt/leder.wav"
"audio-button-response","203","1448791","0.0-13.0-0.1-0.28","vbv5","","","","","","1150","0","audio_projekt/bieten1.wav"
"audio-button-response","204","1450093","0.0-13.0-0.1-0.29","vbv5","","","","","","1301","0","audio_projekt/spulen.wav"
"audio-button-response","205","1451021","0.0-13.0-0.1-0.30","vbv5","","","","","","926","0","audio_projekt/biene.wav"
"audio-button-response","206","1452143","0.0-13.0-0.1-0.31","vbv5","","","","","","1121","0","audio_projekt/segel.wav"
"audio-button-response","207","1453124","0.0-13.0-0.1-0.32","vbv5","","","","","","980","0","audio_projekt/stuhl.wav"
"audio-button-response","208","1453923","0.0-13.0-0.1-0.33","vbv5","","","","","","797","0","audio_projekt/tier.wav"
"audio-button-response","209","1454731","0.0-13.0-0.1-0.34","vbv5","","","","","","806","0","audio_projekt/treffen2.wav"
"audio-button-response","210","1455594","0.0-13.0-0.1-0.35","vbv5","","","","","","862","0","audio_projekt/stiel.wav"
"audio-button-response","211","1456450","0.0-13.0-0.1-0.36","vbv5","","","","","","854","0","audio_projekt/siegel.wav"
"audio-button-response","212","1457210","0.0-13.0-0.1-0.37","vbv5","","","","","","758","0","audio_projekt/tour.wav"
"audio-button-response","213","1457993","0.0-13.0-0.1-0.38","vbv5","","","","","","781","0","audio_projekt/lieder.wav"
"audio-button-response","214","1458889","0.0-13.0-0.1-0.39","vbv5","","","","","","894","0","audio_projekt/spuelen2.wav"
"audio-button-response","215","1459736","0.0-13.0-0.1-0.40","vbv5","","","","","","845","0","audio_projekt/kiel.wav"
"audio-button-response","216","1460577","0.0-13.0-0.1-0.41","vbv5","","","","","","839","0","audio_projekt/kuehl.wav"
