"trial_type","trial_index","time_elapsed","internal_node_id","subject","success","timeout","failed_images","failed_audio","failed_video","rt","response","stimulus"
"html-keyboard-response","18","142701","0.0-10.0-1.2","zt0h","","","","","","518","p","<div></div>"
"audio-keyboard-response","19","146561","0.0-10.0-0.3","zt0h","","","","","","null","null","audio_projekt/biene1500buehne.wav"
"html-keyboard-response","20","146882","0.0-10.0-1.3","zt0h","","","","","","319","q","<div></div>"
"audio-keyboard-response","21","150580","0.0-10.0-0.4","zt0h","","","","","","null","null","audio_projekt/blueten1500blueten.wav"
"html-keyboard-response","22","151021","0.0-10.0-1.4","zt0h","","","","","","440","q","<div></div>"
"audio-keyboard-response","23","154621","0.0-10.0-0.5","zt0h","","","","","","null","null","audio_projekt/tour1500tier.wav"
"html-keyboard-response","24","155639","0.0-10.0-1.5","zt0h","","","","","","1016","p","<div></div>"
"audio-keyboard-response","25","159622","0.0-10.0-0.6","zt0h","","","","","","null","null","audio_projekt/kuehl1500kuehl.wav"
"html-keyboard-response","26","160455","0.0-10.0-1.6","zt0h","","","","","","831","q","<div></div>"
"audio-keyboard-response","27","164580","0.0-10.0-0.7","zt0h","","","","","","null","null","audio_projekt/stuhl1500stuhl.wav"
"html-keyboard-response","28","164883","0.0-10.0-1.7","zt0h","","","","","","302","q","<div></div>"
"audio-keyboard-response","29","169161","0.0-10.0-0.8","zt0h","","","","","","null","null","audio_projekt/spuelen1500spulen.wav"
"html-keyboard-response","30","169494","0.0-10.0-1.8","zt0h","","","","","","331","p","<div></div>"
"audio-keyboard-response","31","173681","0.0-10.0-0.9","zt0h","","","","","","null","null","audio_projekt/siegel1500segel.wav"
"html-keyboard-response","32","174156","0.0-10.0-1.9","zt0h","","","","","","473","p","<div></div>"
"audio-keyboard-response","33","178441","0.0-10.0-0.10","zt0h","","","","","","null","null","audio_projekt/spuelen1500spielen.wav"
"html-keyboard-response","34","178905","0.0-10.0-1.10","zt0h","","","","","","462","p","<div></div>"
"audio-keyboard-response","35","182599","0.0-10.0-0.11","zt0h","","","","","","null","null","audio_projekt/biene1500biene.wav"
"html-keyboard-response","36","182944","0.0-10.0-1.11","zt0h","","","","","","343","q","<div></div>"
"audio-keyboard-response","37","187039","0.0-10.0-0.12","zt0h","","","","","","null","null","audio_projekt/spulen1500spielen.wav"
"html-keyboard-response","38","187137","0.0-10.0-1.12","zt0h","","","","","","96","p","<div></div>"
"audio-keyboard-response","39","190959","0.0-10.0-0.13","zt0h","","","","","","null","null","audio_projekt/kiel1500kuehl.wav"
"html-keyboard-response","40","191473","0.0-10.0-1.13","zt0h","","","","","","512","p","<div></div>"
"audio-keyboard-response","41","195339","0.0-10.0-0.14","zt0h","","","","","","null","null","audio_projekt/lieder1500leder.wav"
"html-keyboard-response","42","195871","0.0-10.0-1.14","zt0h","","","","","","531","p","<div></div>"
"audio-keyboard-response","43","200019","0.0-10.0-0.15","zt0h","","","","","","null","null","audio_projekt/stiel1500stuhl.wav"
"html-keyboard-response","44","200351","0.0-10.0-1.15","zt0h","","","","","","331","p","<div></div>"
"audio-keyboard-response","45","204059","0.0-10.0-0.16","zt0h","","","","","","null","null","audio_projekt/bluten1500bluten.wav"
"html-keyboard-response","46","204536","0.0-10.0-1.16","zt0h","","","","","","476","q","<div></div>"
"audio-keyboard-response","47","208519","0.0-10.0-0.17","zt0h","","","","","","null","null","audio_projekt/leder1500lieder.wav"
"html-keyboard-response","48","208726","0.0-10.0-1.17","zt0h","","","","","","205","p","<div></div>"
"audio-keyboard-response","49","212599","0.0-10.0-0.18","zt0h","","","","","","null","null","audio_projekt/kiel1500kiel.wav"
"html-keyboard-response","50","212856","0.0-10.0-1.18","zt0h","","","","","","255","q","<div></div>"
"audio-keyboard-response","51","216418","0.0-10.0-0.19","zt0h","","","","","","null","null","audio_projekt/tuer1500tour.wav"
"html-keyboard-response","52","216906","0.0-10.0-1.19","zt0h","","","","","","488","p","<div></div>"
"audio-keyboard-response","53","220579","0.0-10.0-0.20","zt0h","","","","","","null","null","audio_projekt/buehne1500biene.wav"
"html-keyboard-response","54","220917","0.0-10.0-1.20","zt0h","","","","","","336","p","<div></div>"
"audio-keyboard-response","55","224599","0.0-10.0-0.21","zt0h","","","","","","null","null","audio_projekt/tuer1500tuer.wav"
"html-keyboard-response","56","224950","0.0-10.0-1.21","zt0h","","","","","","349","q","<div></div>"
"audio-keyboard-response","57","228359","0.0-10.0-0.22","zt0h","","","","","","null","null","audio_projekt/biene1500biene.wav"
"html-keyboard-response","58","228526","0.0-10.0-1.22","zt0h","","","","","","165","q","<div></div>"
"audio-keyboard-response","59","232439","0.0-10.0-0.23","zt0h","","","","","","null","null","audio_projekt/buehne1500buehne.wav"
"html-keyboard-response","60","232616","0.0-10.0-1.23","zt0h","","","","","","176","q","<div></div>"
"audio-keyboard-response","61","236159","0.0-10.0-0.24","zt0h","","","","","","null","null","audio_projekt/kiel1500kuehl.wav"
"html-keyboard-response","62","236305","0.0-10.0-1.24","zt0h","","","","","","144","p","<div></div>"
"audio-keyboard-response","63","239799","0.0-10.0-0.25","zt0h","","","","","","null","null","audio_projekt/kuehl1500kuehl.wav"
"html-keyboard-response","64","239962","0.0-10.0-1.25","zt0h","","","","","","161","q","<div></div>"
"audio-keyboard-response","65","243259","0.0-10.0-0.26","zt0h","","","","","","null","null","audio_projekt/tour1500tier.wav"
"html-keyboard-response","66","243812","0.0-10.0-1.26","zt0h","","","","","","553","p","<div></div>"
"audio-keyboard-response","67","247719","0.0-10.0-0.27","zt0h","","","","","","null","null","audio_projekt/blueten1500bluten.wav"
"html-keyboard-response","68","248533","0.0-10.0-1.27","zt0h","","","","","","813","p","<div></div>"
"audio-keyboard-response","69","252379","0.0-10.0-0.28","zt0h","","","","","","null","null","audio_projekt/stuhl1500stuhl.wav"
"html-keyboard-response","70","252592","0.0-10.0-1.28","zt0h","","","","","","211","q","<div></div>"
"audio-keyboard-response","71","256180","0.0-10.0-0.29","zt0h","","","","","","null","null","audio_projekt/lieder1500leder.wav"
"html-keyboard-response","72","256336","0.0-10.0-1.29","zt0h","","","","","","155","p","<div></div>"
"audio-keyboard-response","73","259799","0.0-10.0-0.30","zt0h","","","","","","null","null","audio_projekt/blueten1500blueten.wav"
"html-keyboard-response","74","260044","0.0-10.0-1.30","zt0h","","","","","","242","q","<div></div>"
"audio-keyboard-response","75","264420","0.0-10.0-0.31","zt0h","","","","","","null","null","audio_projekt/stuhl1500stiel.wav"
"html-keyboard-response","76","264704","0.0-10.0-1.31","zt0h","","","","","","282","p","<div></div>"
"audio-keyboard-response","77","269139","0.0-10.0-0.32","zt0h","","","","","","null","null","audio_projekt/spuelen1500spuelen.wav"
"html-keyboard-response","78","269627","0.0-10.0-1.32","zt0h","","","","","","488","q","<div></div>"
"audio-keyboard-response","79","275260","0.0-10.0-0.33","zt0h","","","","","","null","null","audio_projekt/tour1500tour.wav"
"html-keyboard-response","80","275819","0.0-10.0-1.33","zt0h","","","","","","557","q","<div></div>"
"audio-keyboard-response","81","279579","0.0-10.0-0.34","zt0h","","","","","","null","null","audio_projekt/tier1500tour.wav"
"html-keyboard-response","82","279808","0.0-10.0-1.34","zt0h","","","","","","227","p","<div></div>"
"audio-keyboard-response","83","283080","0.0-10.0-0.35","zt0h","","","","","","null","null","audio_projekt/tuer1500tuer.wav"
"html-keyboard-response","84","283568","0.0-10.0-1.35","zt0h","","","","","","486","q","<div></div>"
"audio-keyboard-response","85","287820","0.0-10.0-0.36","zt0h","","","","","","null","null","audio_projekt/spulen1500spuelen.wav"
"html-keyboard-response","86","288123","0.0-10.0-1.36","zt0h","","","","","","302","p","<div></div>"
"audio-keyboard-response","87","291599","0.0-10.0-0.37","zt0h","","","","","","null","null","audio_projekt/bluten1500bluten.wav"
"html-keyboard-response","88","291819","0.0-10.0-1.37","zt0h","","","","","","219","q","<div></div>"
"audio-keyboard-response","89","295820","0.0-10.0-0.38","zt0h","","","","","","null","null","audio_projekt/kuehl1500kiel.wav"
"html-keyboard-response","90","296121","0.0-10.0-1.38","zt0h","","","","","","300","p","<div></div>"
"audio-keyboard-response","91","300340","0.0-10.0-0.39","zt0h","","","","","","null","null","audio_projekt/bluten1500blueten.wav"
"html-keyboard-response","92","300703","0.0-10.0-1.39","zt0h","","","","","","361","p","<div></div>"
"audio-keyboard-response","93","304119","0.0-10.0-0.40","zt0h","","","","","","null","null","audio_projekt/buehne1500biene.wav"
"html-keyboard-response","94","304248","0.0-10.0-1.40","zt0h","","","","","","127","p","<div></div>"
"audio-keyboard-response","95","307719","0.0-10.0-0.41","zt0h","","","","","","null","null","audio_projekt/blueten1500bluten.wav"
"html-keyboard-response","96","308570","0.0-10.0-1.41","zt0h","","","","","","850","p","<div></div>"
"audio-keyboard-response","97","312939","0.0-10.0-0.42","zt0h","","","","","","null","null","audio_projekt/siegel1500siegel.wav"
"html-keyboard-response","98","313168","0.0-10.0-1.42","zt0h","","","","","","228","q","<div></div>"
"audio-keyboard-response","99","317579","0.0-10.0-0.43","zt0h","","","","","","null","null","audio_projekt/spielen1500spulen.wav"
"html-keyboard-response","100","319657","0.0-10.0-1.43","zt0h","","","","","","2076","p","<div></div>"
"audio-keyboard-response","101","323959","0.0-10.0-0.44","zt0h","","","","","","null","null","audio_projekt/stiel1500stiel.wav"
"html-keyboard-response","102","324305","0.0-10.0-1.44","zt0h","","","","","","345","q","<div></div>"
"audio-keyboard-response","103","328239","0.0-10.0-0.45","zt0h","","","","","","null","null","audio_projekt/siegel1500segel.wav"
"html-keyboard-response","104","328352","0.0-10.0-1.45","zt0h","","","","","","111","p","<div></div>"
"audio-keyboard-response","105","332319","0.0-10.0-0.46","zt0h","","","","","","null","null","audio_projekt/lieder1500lieder.wav"
"html-keyboard-response","106","333169","0.0-10.0-1.46","zt0h","","","","","","849","q","<div></div>"
"audio-keyboard-response","107","337079","0.0-10.0-0.47","zt0h","","","","","","null","null","audio_projekt/spuelen1500spulen.wav"
"html-keyboard-response","108","338163","0.0-10.0-1.47","zt0h","","","","","","1082","p","<div></div>"
"audio-keyboard-response","109","342619","0.0-10.0-0.48","zt0h","","","","","","null","null","audio_projekt/spielen1500spielen.wav"
"html-keyboard-response","110","342928","0.0-10.0-1.48","zt0h","","","","","","307","q","<div></div>"
"audio-keyboard-response","111","346199","0.0-10.0-0.49","zt0h","","","","","","null","null","audio_projekt/tier1500tour.wav"
"html-keyboard-response","112","346466","0.0-10.0-1.49","zt0h","","","","","","266","p","<div></div>"
"audio-keyboard-response","113","350819","0.0-10.0-0.50","zt0h","","","","","","null","null","audio_projekt/segel1500siegel.wav"
"html-keyboard-response","114","351024","0.0-10.0-1.50","zt0h","","","","","","203","p","<div></div>"
"audio-keyboard-response","115","354659","0.0-10.0-0.51","zt0h","","","","","","null","null","audio_projekt/tour1500tuer.wav"
"html-keyboard-response","116","355126","0.0-10.0-1.51","zt0h","","","","","","466","p","<div></div>"
"audio-keyboard-response","117","359019","0.0-10.0-0.52","zt0h","","","","","","null","null","audio_projekt/segel1500siegel.wav"
"html-keyboard-response","118","359080","0.0-10.0-1.52","zt0h","","","","","","59","p","<div></div>"
"audio-keyboard-response","119","362359","0.0-10.0-0.53","zt0h","","","","","","null","null","audio_projekt/tuer1500tour.wav"
"html-keyboard-response","120","362714","0.0-10.0-1.53","zt0h","","","","","","354","p","<div></div>"
"audio-keyboard-response","121","366299","0.0-10.0-0.54","zt0h","","","","","","null","null","audio_projekt/lieder1500lieder.wav"
"html-keyboard-response","122","366767","0.0-10.0-1.54","zt0h","","","","","","467","q","<div></div>"
"audio-keyboard-response","123","370339","0.0-10.0-0.55","zt0h","","","","","","null","null","audio_projekt/leder1500lieder.wav"
"html-keyboard-response","124","370780","0.0-10.0-1.55","zt0h","","","","","","440","p","<div></div>"
"audio-keyboard-response","125","374799","0.0-10.0-0.56","zt0h","","","","","","null","null","audio_projekt/leder1500leder.wav"
"html-keyboard-response","126","375071","0.0-10.0-1.56","zt0h","","","","","","271","q","<div></div>"
"audio-keyboard-response","127","378539","0.0-10.0-0.57","zt0h","","","","","","null","null","audio_projekt/bluten1500blueten.wav"
"html-keyboard-response","128","378877","0.0-10.0-1.57","zt0h","","","","","","337","p","<div></div>"
"audio-keyboard-response","129","382399","0.0-10.0-0.58","zt0h","","","","","","null","null","audio_projekt/leder1500leder.wav"
"html-keyboard-response","130","382917","0.0-10.0-1.58","zt0h","","","","","","516","q","<div></div>"
"audio-keyboard-response","131","386759","0.0-10.0-0.59","zt0h","","","","","","null","null","audio_projekt/stiel1500stuhl.wav"
"html-keyboard-response","132","386918","0.0-10.0-1.59","zt0h","","","","","","158","p","<div></div>"
"audio-keyboard-response","133","391399","0.0-10.0-0.60","zt0h","","","","","","null","null","audio_projekt/spielen1500spuelen.wav"
"html-keyboard-response","134","391439","0.0-10.0-1.60","zt0h","","","","","","38","p","<div></div>"
"audio-keyboard-response","135","394719","0.0-10.0-0.61","zt0h","","","","","","null","null","audio_projekt/tour1500tour.wav"
"html-keyboard-response","136","395301","0.0-10.0-1.61","zt0h","","","","","","581","q","<div></div>"
"audio-keyboard-response","137","399359","0.0-10.0-0.62","zt0h","","","","","","null","null","audio_projekt/spuelen1500spuelen.wav"
"html-keyboard-response","138","399828","0.0-10.0-1.62","zt0h","","","","","","468","q","<div></div>"
"audio-keyboard-response","139","403239","0.0-10.0-0.63","zt0h","","","","","","null","null","audio_projekt/buehne1500buehne.wav"
"html-keyboard-response","140","403539","0.0-10.0-1.63","zt0h","","","","","","299","q","<div></div>"
"audio-keyboard-response","141","406799","0.0-10.0-0.64","zt0h","","","","","","null","null","audio_projekt/tier1500tier.wav"
"html-keyboard-response","142","407120","0.0-10.0-1.64","zt0h","","","","","","319","q","<div></div>"
"audio-keyboard-response","143","410519","0.0-10.0-0.65","zt0h","","","","","","null","null","audio_projekt/biene1500buehne.wav"
"html-keyboard-response","144","410666","0.0-10.0-1.65","zt0h","","","","","","146","p","<div></div>"
"audio-keyboard-response","145","414719","0.0-10.0-0.66","zt0h","","","","","","null","null","audio_projekt/spielen1500spuelen.wav"
"html-keyboard-response","146","415717","0.0-10.0-1.66","zt0h","","","","","","997","p","<div></div>"
"audio-keyboard-response","147","418979","0.0-10.0-0.67","zt0h","","","","","","null","null","audio_projekt/tour1500tuer.wav"
"html-keyboard-response","148","419420","0.0-10.0-1.67","zt0h","","","","","","440","p","<div></div>"
"audio-keyboard-response","149","423479","0.0-10.0-0.68","zt0h","","","","","","null","null","audio_projekt/spuelen1500spielen.wav"
"html-keyboard-response","150","423625","0.0-10.0-1.68","zt0h","","","","","","145","p","<div></div>"
"audio-keyboard-response","151","427719","0.0-10.0-0.69","zt0h","","","","","","null","null","audio_projekt/spielen1500spulen.wav"
"html-keyboard-response","152","427735","0.0-10.0-1.69","zt0h","","","","","","13","p","<div></div>"
"audio-keyboard-response","153","431659","0.0-10.0-0.70","zt0h","","","","","","null","null","audio_projekt/segel1500segel.wav"
"html-keyboard-response","154","431842","0.0-10.0-1.70","zt0h","","","","","","181","q","<div></div>"
"audio-keyboard-response","155","435699","0.0-10.0-0.71","zt0h","","","","","","null","null","audio_projekt/stuhl1500stiel.wav"
"html-keyboard-response","156","436161","0.0-10.0-1.71","zt0h","","","","","","460","p","<div></div>"
"audio-keyboard-response","157","440099","0.0-10.0-0.72","zt0h","","","","","","null","null","audio_projekt/siegel1500siegel.wav"
"html-keyboard-response","158","440449","0.0-10.0-1.72","zt0h","","","","","","348","q","<div></div>"
"audio-keyboard-response","159","444000","0.0-10.0-0.73","zt0h","","","","","","null","null","audio_projekt/kuehl1500kiel.wav"
"html-keyboard-response","160","444239","0.0-10.0-1.73","zt0h","","","","","","237","p","<div></div>"
"audio-keyboard-response","161","448780","0.0-10.0-0.74","zt0h","","","","","","null","null","audio_projekt/spulen1500spulen.wav"
"html-keyboard-response","162","449194","0.0-10.0-1.74","zt0h","","","","","","413","q","<div></div>"
"audio-keyboard-response","163","453240","0.0-10.0-0.75","zt0h","","","","","","null","null","audio_projekt/spielen1500spielen.wav"
"html-keyboard-response","164","453387","0.0-10.0-1.75","zt0h","","","","","","145","q","<div></div>"
"audio-keyboard-response","165","457279","0.0-10.0-0.76","zt0h","","","","","","null","null","audio_projekt/spulen1500spuelen.wav"
"html-keyboard-response","166","457580","0.0-10.0-1.76","zt0h","","","","","","298","p","<div></div>"
"audio-keyboard-response","167","461419","0.0-10.0-0.77","zt0h","","","","","","null","null","audio_projekt/stiel1500stiel.wav"
"html-keyboard-response","168","461726","0.0-10.0-1.77","zt0h","","","","","","305","q","<div></div>"
"audio-keyboard-response","169","465260","0.0-10.0-0.78","zt0h","","","","","","null","null","audio_projekt/kiel1500kiel.wav"
"html-keyboard-response","170","465519","0.0-10.0-1.78","zt0h","","","","","","258","q","<div></div>"
"audio-keyboard-response","171","469599","0.0-10.0-0.79","zt0h","","","","","","null","null","audio_projekt/spulen1500spulen.wav"
"html-keyboard-response","172","469681","0.0-10.0-1.79","zt0h","","","","","","80","q","<div></div>"
"html-keyboard-response","173","480114","0.0-11.0","zt0h","","","","","","9629","p","<h2>Pause</h2><div class=""myDiv""><p>Gut gemacht! Jetzt k&ouml;nnen Sie eine kleine Pause machen.</p></div><div><img src=""pics/coffee.png"" title=""Machen Sie eine Pause..."" width=""150"" height=""150"" class=""center""></div><div style=""height:20px; width:100%""></div><p>Wenn Sie bereit sind, dr&uuml;cken Sie eine beliebige Taste, um fortzufahren.</p>"
"html-keyboard-response","174","494333","0.0-12.0","zt0h","","","","","","14220","p","<h2>Teil 2: Identifikationsaufgabe: Vorbereitung 1</h2><div class=""myDiv""><p>In diesem Teil des Experimentes werden Sie nur ein Wort h&ouml;ren. </p><p>Anschlie&szlig;end werden zwei Bilder gezeigt. W&auml;hlen Sie das Bild aus, das das Wort darstellt.</p><p>Bevor die Aufgabe beginnt, werden die Bilder mit den entsprechenden W&ouml;rtern angezeigt. Sie werden jedes Bild zweimal sehen.</p><p>Dr&uuml;cken Sie bitte eine beliebige Taste, um die Bilder zu sehen.</p>"
"audio-button-response","175","509056","0.0-13.0-0.0-0.0","zt0h","","","","","","3977","0","audio_projekt/blueten.wav"
"audio-button-response","176","513720","0.0-13.0-0.0-0.1","zt0h","","","","","","4338","0","audio_projekt/beten1.wav"
"audio-button-response","177","516896","0.0-13.0-0.0-0.2","zt0h","","","","","","2982","0","audio_projekt/tuer.wav"
"audio-button-response","178","519888","0.0-13.0-0.0-0.3","zt0h","","","","","","2689","0","audio_projekt/bluten.wav"
"audio-button-response","179","522376","0.0-13.0-0.0-0.4","zt0h","","","","","","2288","0","audio_projekt/buehne.wav"
"audio-button-response","180","525528","0.0-13.0-0.0-0.5","zt0h","","","","","","2973","0","audio_projekt/leder.wav"
"audio-button-response","181","528816","0.0-13.0-0.0-0.6","zt0h","","","","","","3087","0","audio_projekt/bieten1.wav"
"audio-button-response","182","532303","0.0-13.0-0.0-0.7","zt0h","","","","","","3164","0","audio_projekt/spulen.wav"
"audio-button-response","183","536054","0.0-13.0-0.0-0.8","zt0h","","","","","","3588","0","audio_projekt/biene.wav"
"audio-button-response","184","538375","0.0-13.0-0.0-0.9","zt0h","","","","","","1973","0","audio_projekt/segel.wav"
"audio-button-response","185","540367","0.0-13.0-0.0-0.10","zt0h","","","","","","1771","0","audio_projekt/stuhl.wav"
"audio-button-response","186","542158","0.0-13.0-0.0-0.11","zt0h","","","","","","1609","0","audio_projekt/tier.wav"
"audio-button-response","187","544456","0.0-13.0-0.0-0.12","zt0h","","","","","","2095","0","audio_projekt/treffen2.wav"
"audio-button-response","188","547040","0.0-13.0-0.0-0.13","zt0h","","","","","","2347","0","audio_projekt/stiel.wav"
"audio-button-response","189","549326","0.0-13.0-0.0-0.14","zt0h","","","","","","1962","0","audio_projekt/siegel.wav"
"audio-button-response","190","552288","0.0-13.0-0.0-0.15","zt0h","","","","","","2808","0","audio_projekt/tour.wav"
"audio-button-response","191","554806","0.0-13.0-0.0-0.16","zt0h","","","","","","2301","0","audio_projekt/lieder.wav"
"audio-button-response","192","558366","0.0-13.0-0.0-0.17","zt0h","","","","","","3314","0","audio_projekt/spuelen2.wav"
"audio-button-response","193","561126","0.0-13.0-0.0-0.18","zt0h","","","","","","2500","0","audio_projekt/kiel.wav"
"audio-button-response","194","564046","0.0-13.0-0.0-0.19","zt0h","","","","","","2716","0","audio_projekt/kuehl.wav"
"audio-button-response","195","567110","0.0-13.0-0.0-0.20","zt0h","","","","","","2777","0","audio_projekt/spielen2.wav"
"audio-button-response","196","569606","0.0-13.0-0.0-0.21","zt0h","","","","","","2133","0","audio_projekt/triefen1.wav"
"audio-button-response","197","571894","0.0-13.0-0.1-0.22","zt0h","","","","","","2283","0","audio_projekt/blueten.wav"
"audio-button-response","198","573942","0.0-13.0-0.1-0.23","zt0h","","","","","","2045","0","audio_projekt/beten1.wav"
"audio-button-response","199","576518","0.0-13.0-0.1-0.24","zt0h","","","","","","2573","0","audio_projekt/tuer.wav"
"audio-button-response","200","578726","0.0-13.0-0.1-0.25","zt0h","","","","","","2205","0","audio_projekt/bluten.wav"
"audio-button-response","201","580814","0.0-13.0-0.1-0.26","zt0h","","","","","","2085","0","audio_projekt/buehne.wav"
"audio-button-response","202","582646","0.0-13.0-0.1-0.27","zt0h","","","","","","1829","0","audio_projekt/leder.wav"
"audio-button-response","203","584813","0.0-13.0-0.1-0.28","zt0h","","","","","","2165","0","audio_projekt/bieten1.wav"
"audio-button-response","204","586645","0.0-13.0-0.1-0.29","zt0h","","","","","","1829","0","audio_projekt/spulen.wav"
"audio-button-response","205","587902","0.0-13.0-0.1-0.30","zt0h","","","","","","1254","0","audio_projekt/biene.wav"
"audio-button-response","206","589230","0.0-13.0-0.1-0.31","zt0h","","","","","","1326","0","audio_projekt/segel.wav"
"audio-button-response","207","590230","0.0-13.0-0.1-0.32","zt0h","","","","","","996","0","audio_projekt/stuhl.wav"
"audio-button-response","208","591014","0.0-13.0-0.1-0.33","zt0h","","","","","","780","0","audio_projekt/tier.wav"
"audio-button-response","209","591838","0.0-13.0-0.1-0.34","zt0h","","","","","","822","0","audio_projekt/treffen2.wav"
"audio-button-response","210","592846","0.0-13.0-0.1-0.35","zt0h","","","","","","1005","0","audio_projekt/stiel.wav"
"audio-button-response","211","593878","0.0-13.0-0.1-0.36","zt0h","","","","","","1028","0","audio_projekt/siegel.wav"
"audio-button-response","212","594742","0.0-13.0-0.1-0.37","zt0h","","","","","","860","0","audio_projekt/tour.wav"
"audio-button-response","213","595654","0.0-13.0-0.1-0.38","zt0h","","","","","","909","0","audio_projekt/lieder.wav"
"audio-button-response","214","596662","0.0-13.0-0.1-0.39","zt0h","","","","","","1005","0","audio_projekt/spuelen2.wav"
"audio-button-response","215","597566","0.0-13.0-0.1-0.40","zt0h","","","","","","901","0","audio_projekt/kiel.wav"
"audio-button-response","216","598302","0.0-13.0-0.1-0.41","zt0h","","","","","","733","0","audio_projekt/kuehl.wav"
"audio-button-response","217","599190","0.0-13.0-0.1-0.42","zt0h","","","","","","885","0","audio_projekt/spielen2.wav"
"audio-button-response","218","600159","0.0-13.0-0.1-0.43","zt0h","","","","","","965","0","audio_projekt/triefen1.wav"
