"trial_type","trial_index","time_elapsed","internal_node_id","subject","success","timeout","failed_images","failed_audio","failed_video","rt","response","stimulus"
"audio-keyboard-response","74","437022","0.0-10.0-0.30","rkoq","","","","","","null","null","audio_projekt/buehne1500buehne.wav"
"html-keyboard-response","75","437318","0.0-10.0-1.30","rkoq","","","","","","293","q","<div></div>"
"audio-keyboard-response","76","441357","0.0-10.0-0.31","rkoq","","","","","","null","null","audio_projekt/spulen1500spielen.wav"
"html-keyboard-response","77","441433","0.0-10.0-1.31","rkoq","","","","","","75","p","<div></div>"
"audio-keyboard-response","78","445572","0.0-10.0-0.32","rkoq","","","","","","null","null","audio_projekt/spuelen1500spielen.wav"
"html-keyboard-response","79","445681","0.0-10.0-1.32","rkoq","","","","","","107","p","<div></div>"
"audio-keyboard-response","80","449209","0.0-10.0-0.33","rkoq","","","","","","null","null","audio_projekt/leder1500lieder.wav"
"html-keyboard-response","81","449739","0.0-10.0-1.33","rkoq","","","","","","530","p","<div></div>"
"audio-keyboard-response","82","452979","0.0-10.0-0.34","rkoq","","","","","","null","null","audio_projekt/tier1500tour.wav"
"html-keyboard-response","83","453459","0.0-10.0-1.34","rkoq","","","","","","479","p","<div></div>"
"audio-keyboard-response","84","456953","0.0-10.0-0.35","rkoq","","","","","","null","null","audio_projekt/kiel1500kiel.wav"
"html-keyboard-response","85","457182","0.0-10.0-1.35","rkoq","","","","","","229","q","<div></div>"
"audio-keyboard-response","86","460543","0.0-10.0-0.36","rkoq","","","","","","null","null","audio_projekt/buehne1500buehne.wav"
"html-keyboard-response","87","460937","0.0-10.0-1.36","rkoq","","","","","","393","q","<div></div>"
"audio-keyboard-response","88","465040","0.0-10.0-0.37","rkoq","","","","","","null","null","audio_projekt/segel1500segel.wav"
"html-keyboard-response","89","465107","0.0-10.0-1.37","rkoq","","","","","","66","q","<div></div>"
"audio-keyboard-response","90","468605","0.0-10.0-0.38","rkoq","","","","","","null","null","audio_projekt/biene1500biene.wav"
"html-keyboard-response","91","469213","0.0-10.0-1.38","rkoq","","","","","","607","q","<div></div>"
"audio-keyboard-response","92","473108","0.0-10.0-0.39","rkoq","","","","","","null","null","audio_projekt/segel1500siegel.wav"
"html-keyboard-response","93","473312","0.0-10.0-1.39","rkoq","","","","","","204","p","<div></div>"
"audio-keyboard-response","94","477491","0.0-10.0-0.40","rkoq","","","","","","null","null","audio_projekt/spielen1500spielen.wav"
"html-keyboard-response","95","477917","0.0-10.0-1.40","rkoq","","","","","","427","q","<div></div>"
"audio-keyboard-response","96","481399","0.0-10.0-0.41","rkoq","","","","","","null","null","audio_projekt/kuehl1500kiel.wav"
"html-keyboard-response","97","481747","0.0-10.0-1.41","rkoq","","","","","","348","p","<div></div>"
"audio-keyboard-response","98","485733","0.0-10.0-0.42","rkoq","","","","","","null","null","audio_projekt/spuelen1500spulen.wav"
"html-keyboard-response","99","485914","0.0-10.0-1.42","rkoq","","","","","","181","p","<div></div>"
"audio-keyboard-response","100","489507","0.0-10.0-0.43","rkoq","","","","","","null","null","audio_projekt/leder1500leder.wav"
"html-keyboard-response","101","489817","0.0-10.0-1.43","rkoq","","","","","","309","q","<div></div>"
"audio-keyboard-response","102","493704","0.0-10.0-0.44","rkoq","","","","","","null","null","audio_projekt/siegel1500siegel.wav"
"html-keyboard-response","103","493875","0.0-10.0-1.44","rkoq","","","","","","170","q","<div></div>"
"audio-keyboard-response","104","497726","0.0-10.0-0.45","rkoq","","","","","","null","null","audio_projekt/spulen1500spuelen.wav"
"html-keyboard-response","105","497919","0.0-10.0-1.45","rkoq","","","","","","192","p","<div></div>"
"audio-keyboard-response","106","501938","0.0-10.0-0.46","rkoq","","","","","","null","null","audio_projekt/spuelen1500spielen.wav"
"html-keyboard-response","107","502258","0.0-10.0-1.46","rkoq","","","","","","319","p","<div></div>"
"audio-keyboard-response","108","506158","0.0-10.0-0.47","rkoq","","","","","","null","null","audio_projekt/segel1500segel.wav"
"html-keyboard-response","109","506208","0.0-10.0-1.47","rkoq","","","","","","50","q","<div></div>"
"audio-keyboard-response","110","509703","0.0-10.0-0.48","rkoq","","","","","","null","null","audio_projekt/buehne1500biene.wav"
"html-keyboard-response","111","510009","0.0-10.0-1.48","rkoq","","","","","","304","p","<div></div>"
"audio-keyboard-response","112","513397","0.0-10.0-0.49","rkoq","","","","","","null","null","audio_projekt/buehne1500biene.wav"
"html-keyboard-response","113","513634","0.0-10.0-1.49","rkoq","","","","","","237","p","<div></div>"
"audio-keyboard-response","114","517719","0.0-10.0-0.50","rkoq","","","","","","null","null","audio_projekt/spielen1500spielen.wav"
"html-keyboard-response","115","518108","0.0-10.0-1.50","rkoq","","","","","","388","q","<div></div>"
"audio-keyboard-response","116","521352","0.0-10.0-0.51","rkoq","","","","","","null","null","audio_projekt/tour1500tier.wav"
"html-keyboard-response","117","521857","0.0-10.0-1.51","rkoq","","","","","","506","p","<div></div>"
"audio-keyboard-response","118","525667","0.0-10.0-0.52","rkoq","","","","","","null","null","audio_projekt/stuhl1500stiel.wav"
"html-keyboard-response","119","525826","0.0-10.0-1.52","rkoq","","","","","","160","p","<div></div>"
"audio-keyboard-response","120","529836","0.0-10.0-0.53","rkoq","","","","","","null","null","audio_projekt/spielen1500spuelen.wav"
"html-keyboard-response","121","530226","0.0-10.0-1.53","rkoq","","","","","","390","p","<div></div>"
"audio-keyboard-response","122","533724","0.0-10.0-0.54","rkoq","","","","","","null","null","audio_projekt/biene1500buehne.wav"
"html-keyboard-response","123","534271","0.0-10.0-1.54","rkoq","","","","","","546","p","<div></div>"
"audio-keyboard-response","124","537511","0.0-10.0-0.55","rkoq","","","","","","null","null","audio_projekt/tier1500tier.wav"
"html-keyboard-response","125","537793","0.0-10.0-1.55","rkoq","","","","","","281","q","<div></div>"
"audio-keyboard-response","126","541826","0.0-10.0-0.56","rkoq","","","","","","null","null","audio_projekt/siegel1500segel.wav"
"html-keyboard-response","127","541858","0.0-10.0-1.56","rkoq","","","","","","31","p","<div></div>"
"audio-keyboard-response","128","545902","0.0-10.0-0.57","rkoq","","","","","","null","null","audio_projekt/spielen1500spulen.wav"
"html-keyboard-response","129","546015","0.0-10.0-1.57","rkoq","","","","","","112","p","<div></div>"
"audio-keyboard-response","130","549926","0.0-10.0-0.58","rkoq","","","","","","null","null","audio_projekt/spuelen1500spulen.wav"
"html-keyboard-response","131","550203","0.0-10.0-1.58","rkoq","","","","","","276","p","<div></div>"
"audio-keyboard-response","132","553738","0.0-10.0-0.59","rkoq","","","","","","null","null","audio_projekt/lieder1500lieder.wav"
"html-keyboard-response","133","554000","0.0-10.0-1.59","rkoq","","","","","","261","q","<div></div>"
"audio-keyboard-response","134","558130","0.0-10.0-0.60","rkoq","","","","","","null","null","audio_projekt/spulen1500spulen.wav"
"html-keyboard-response","135","558138","0.0-10.0-1.60","rkoq","","","","","","7","q","<div></div>"
"audio-keyboard-response","136","561997","0.0-10.0-0.61","rkoq","","","","","","null","null","audio_projekt/stuhl1500stuhl.wav"
"html-keyboard-response","137","562160","0.0-10.0-1.61","rkoq","","","","","","163","q","<div></div>"
"audio-keyboard-response","138","565415","0.0-10.0-0.62","rkoq","","","","","","null","null","audio_projekt/tour1500tour.wav"
"html-keyboard-response","139","565905","0.0-10.0-1.62","rkoq","","","","","","489","q","<div></div>"
"audio-keyboard-response","140","569476","0.0-10.0-0.63","rkoq","","","","","","null","null","audio_projekt/bluten1500blueten.wav"
"html-keyboard-response","141","569747","0.0-10.0-1.63","rkoq","","","","","","270","p","<div></div>"
"audio-keyboard-response","142","573773","0.0-10.0-0.64","rkoq","","","","","","null","null","audio_projekt/spuelen1500spuelen.wav"
"html-keyboard-response","143","573774","0.0-10.0-1.64","rkoq","","","","","","1","q","<div></div>"
"audio-keyboard-response","144","577031","0.0-10.0-0.65","rkoq","","","","","","null","null","audio_projekt/tuer1500tuer.wav"
"html-keyboard-response","145","577406","0.0-10.0-1.65","rkoq","","","","","","372","q","<div></div>"
"audio-keyboard-response","146","581257","0.0-10.0-0.66","rkoq","","","","","","null","null","audio_projekt/stiel1500stuhl.wav"
"html-keyboard-response","147","581370","0.0-10.0-1.66","rkoq","","","","","","112","p","<div></div>"
"audio-keyboard-response","148","584972","0.0-10.0-0.67","rkoq","","","","","","null","null","audio_projekt/kuehl1500kuehl.wav"
"html-keyboard-response","149","585136","0.0-10.0-1.67","rkoq","","","","","","162","q","<div></div>"
"audio-keyboard-response","150","588749","0.0-10.0-0.68","rkoq","","","","","","null","null","audio_projekt/lieder1500leder.wav"
"html-keyboard-response","151","588876","0.0-10.0-1.68","rkoq","","","","","","127","p","<div></div>"
"audio-keyboard-response","152","592117","0.0-10.0-0.69","rkoq","","","","","","null","null","audio_projekt/tour1500tuer.wav"
"html-keyboard-response","153","592526","0.0-10.0-1.69","rkoq","","","","","","406","p","<div></div>"
"audio-keyboard-response","154","596018","0.0-10.0-0.70","rkoq","","","","","","null","null","audio_projekt/bluten1500bluten.wav"
"html-keyboard-response","155","596208","0.0-10.0-1.70","rkoq","","","","","","189","q","<div></div>"
"audio-keyboard-response","156","600011","0.0-10.0-0.71","rkoq","","","","","","null","null","audio_projekt/stiel1500stiel.wav"
"html-keyboard-response","157","600380","0.0-10.0-1.71","rkoq","","","","","","367","q","<div></div>"
"audio-keyboard-response","158","603929","0.0-10.0-0.72","rkoq","","","","","","null","null","audio_projekt/lieder1500leder.wav"
"html-keyboard-response","159","604172","0.0-10.0-1.72","rkoq","","","","","","243","p","<div></div>"
"audio-keyboard-response","160","608093","0.0-10.0-0.73","rkoq","","","","","","null","null","audio_projekt/siegel1500segel.wav"
"html-keyboard-response","161","608103","0.0-10.0-1.73","rkoq","","","","","","8","p","<div></div>"
"audio-keyboard-response","162","611562","0.0-10.0-0.74","rkoq","","","","","","null","null","audio_projekt/bluten1500blueten.wav"
"html-keyboard-response","163","612093","0.0-10.0-1.74","rkoq","","","","","","529","p","<div></div>"
"audio-keyboard-response","164","616155","0.0-10.0-0.75","rkoq","","","","","","null","null","audio_projekt/spulen1500spulen.wav"
"html-keyboard-response","165","616285","0.0-10.0-1.75","rkoq","","","","","","128","q","<div></div>"
"audio-keyboard-response","166","619816","0.0-10.0-0.76","rkoq","","","","","","null","null","audio_projekt/kiel1500kuehl.wav"
"html-keyboard-response","167","620094","0.0-10.0-1.76","rkoq","","","","","","274","p","<div></div>"
"audio-keyboard-response","168","623582","0.0-10.0-0.77","rkoq","","","","","","null","null","audio_projekt/kuehl1500kuehl.wav"
"html-keyboard-response","169","623957","0.0-10.0-1.77","rkoq","","","","","","374","q","<div></div>"
"audio-keyboard-response","170","627358","0.0-10.0-0.78","rkoq","","","","","","null","null","audio_projekt/biene1500biene.wav"
"html-keyboard-response","171","627990","0.0-10.0-1.78","rkoq","","","","","","632","q","<div></div>"
"audio-keyboard-response","172","631409","0.0-10.0-0.79","rkoq","","","","","","null","null","audio_projekt/biene1500buehne.wav"
"html-keyboard-response","173","632204","0.0-10.0-1.79","rkoq","","","","","","795","p","<div></div>"
"html-keyboard-response","174","740516","0.0-11.0","rkoq","","","","","","107509","p","<h2>Pause</h2><div class=""myDiv""><p>Gut gemacht! Jetzt k&ouml;nnen Sie eine kleine Pause machen.</p></div><div><img src=""pics/coffee.png"" title=""Machen Sie eine Pause..."" width=""150"" height=""150"" class=""center""></div><div style=""height:20px; width:100%""></div><p>Wenn Sie bereit sind, dr&uuml;cken Sie eine beliebige Taste, um fortzufahren.</p>"
"html-keyboard-response","175","756718","0.0-12.0","rkoq","","","","","","16201","p","<h2>Teil 2: Identifikationsaufgabe: Vorbereitung 1</h2><div class=""myDiv""><p>In diesem Teil des Experimentes werden Sie nur ein Wort h&ouml;ren. </p><p>Anschlie&szlig;end werden zwei Bilder gezeigt. W&auml;hlen Sie das Bild aus, das das Wort darstellt.</p><p>Bevor die Aufgabe beginnt, werden die Bilder mit den entsprechenden W&ouml;rtern angezeigt. Sie werden jedes Bild zweimal sehen.</p><p>Dr&uuml;cken Sie bitte eine beliebige Taste, um die Bilder zu sehen.</p>"
"audio-button-response","176","762377","0.0-13.0-0.0-0.0","rkoq","","","","","","5566","0","audio_projekt/blueten.wav"
"audio-button-response","177","765544","0.0-13.0-0.0-0.1","rkoq","","","","","","3086","0","audio_projekt/beten1.wav"
"audio-button-response","178","766886","0.0-13.0-0.0-0.2","rkoq","","","","","","1282","0","audio_projekt/tuer.wav"
"audio-button-response","179","771439","0.0-13.0-0.0-0.3","rkoq","","","","","","4472","0","audio_projekt/bluten.wav"
"audio-button-response","180","775016","0.0-13.0-0.0-0.4","rkoq","","","","","","3499","0","audio_projekt/buehne.wav"
"audio-button-response","181","777267","0.0-13.0-0.0-0.5","rkoq","","","","","","2169","0","audio_projekt/leder.wav"
"audio-button-response","182","782272","0.0-13.0-0.0-0.6","rkoq","","","","","","4925","0","audio_projekt/bieten1.wav"
"audio-button-response","183","786799","0.0-13.0-0.0-0.7","rkoq","","","","","","4442","0","audio_projekt/spulen.wav"
"audio-button-response","184","788799","0.0-13.0-0.0-0.8","rkoq","","","","","","1920","0","audio_projekt/biene.wav"
"audio-button-response","185","791788","0.0-13.0-0.0-0.9","rkoq","","","","","","2905","0","audio_projekt/segel.wav"
"audio-button-response","186","793442","0.0-13.0-0.0-0.10","rkoq","","","","","","1572","0","audio_projekt/stuhl.wav"
"audio-button-response","187","800136","0.0-13.0-0.0-0.11","rkoq","","","","","","6636","0","audio_projekt/tier.wav"
"audio-button-response","188","803863","0.0-13.0-0.0-0.12","rkoq","","","","","","3644","0","audio_projekt/treffen2.wav"
"audio-button-response","189","806743","0.0-13.0-0.0-0.13","rkoq","","","","","","2797","0","audio_projekt/stiel.wav"
"audio-button-response","190","812030","0.0-13.0-0.0-0.14","rkoq","","","","","","5204","0","audio_projekt/siegel.wav"
"audio-button-response","191","818556","0.0-13.0-0.0-0.15","rkoq","","","","","","6302","0","audio_projekt/tour.wav"
"audio-button-response","192","827984","0.0-13.0-0.0-0.16","rkoq","","","","","","9347","0","audio_projekt/lieder.wav"
"audio-button-response","193","832059","0.0-13.0-0.0-0.17","rkoq","","","","","","3992","0","audio_projekt/spuelen2.wav"
"audio-button-response","194","836136","0.0-13.0-0.0-0.18","rkoq","","","","","","3996","0","audio_projekt/kiel.wav"
"audio-button-response","195","839704","0.0-13.0-0.0-0.19","rkoq","","","","","","3486","0","audio_projekt/kuehl.wav"
"audio-button-response","196","841573","0.0-13.0-0.0-0.20","rkoq","","","","","","1690","0","audio_projekt/spielen2.wav"
"audio-button-response","197","846664","0.0-13.0-0.0-0.21","rkoq","","","","","","4958","0","audio_projekt/triefen1.wav"
"audio-button-response","198","848386","0.0-13.0-0.1-0.22","rkoq","","","","","","1722","0","audio_projekt/blueten.wav"
"audio-button-response","199","849889","0.0-13.0-0.1-0.23","rkoq","","","","","","1500","0","audio_projekt/beten1.wav"
"audio-button-response","200","851115","0.0-13.0-0.1-0.24","rkoq","","","","","","1226","0","audio_projekt/tuer.wav"
"audio-button-response","201","852165","0.0-13.0-0.1-0.25","rkoq","","","","","","1047","0","audio_projekt/bluten.wav"
"audio-button-response","202","853063","0.0-13.0-0.1-0.26","rkoq","","","","","","895","0","audio_projekt/buehne.wav"
"audio-button-response","203","854119","0.0-13.0-0.1-0.27","rkoq","","","","","","1055","0","audio_projekt/leder.wav"
"audio-button-response","204","855196","0.0-13.0-0.1-0.28","rkoq","","","","","","1076","0","audio_projekt/bieten1.wav"
"audio-button-response","205","856271","0.0-13.0-0.1-0.29","rkoq","","","","","","1074","0","audio_projekt/spulen.wav"
"audio-button-response","206","857212","0.0-13.0-0.1-0.30","rkoq","","","","","","940","0","audio_projekt/biene.wav"
"audio-button-response","207","858262","0.0-13.0-0.1-0.31","rkoq","","","","","","1049","0","audio_projekt/segel.wav"
"audio-button-response","208","859227","0.0-13.0-0.1-0.32","rkoq","","","","","","964","0","audio_projekt/stuhl.wav"
"audio-button-response","209","860234","0.0-13.0-0.1-0.33","rkoq","","","","","","1006","0","audio_projekt/tier.wav"
"audio-button-response","210","861121","0.0-13.0-0.1-0.34","rkoq","","","","","","887","0","audio_projekt/treffen2.wav"
"audio-button-response","211","862155","0.0-13.0-0.1-0.35","rkoq","","","","","","1032","0","audio_projekt/stiel.wav"
"audio-button-response","212","863330","0.0-13.0-0.1-0.36","rkoq","","","","","","1175","0","audio_projekt/siegel.wav"
"audio-button-response","213","864150","0.0-13.0-0.1-0.37","rkoq","","","","","","819","0","audio_projekt/tour.wav"
"audio-button-response","214","865102","0.0-13.0-0.1-0.38","rkoq","","","","","","951","0","audio_projekt/lieder.wav"
"audio-button-response","215","868665","0.0-13.0-0.1-0.39","rkoq","","","","","","3561","0","audio_projekt/spuelen2.wav"
"audio-button-response","216","869662","0.0-13.0-0.1-0.40","rkoq","","","","","","995","0","audio_projekt/kiel.wav"
"audio-button-response","217","870980","0.0-13.0-0.1-0.41","rkoq","","","","","","1318","0","audio_projekt/kuehl.wav"
"audio-button-response","218","872201","0.0-13.0-0.1-0.42","rkoq","","","","","","1220","0","audio_projekt/spielen2.wav"
"audio-button-response","219","874773","0.0-13.0-0.1-0.43","rkoq","","","","","","2570","0","audio_projekt/triefen1.wav"
