"trial_type","trial_index","time_elapsed","internal_node_id","subject","success","timeout","failed_images","failed_audio","failed_video","rt","response","stimulus"
"html-keyboard-response","20","111589","0.0-10.0-1.0","0sr9","","","","","","751","q","<div></div>"
"audio-keyboard-response","21","115518","0.0-10.0-0.1","0sr9","","","","","","null","null","audio_projekt/stuhl1500stuhl.wav"
"html-keyboard-response","22","117507","0.0-10.0-1.1","0sr9","","","","","","1989","p","<div></div>"
"audio-keyboard-response","23","121458","0.0-10.0-0.2","0sr9","","","","","","null","null","audio_projekt/spuelen1500spulen.wav"
"html-keyboard-response","24","122586","0.0-10.0-1.2","0sr9","","","","","","1127","p","<div></div>"
"audio-keyboard-response","25","126559","0.0-10.0-0.3","0sr9","","","","","","null","null","audio_projekt/spulen1500spuelen.wav"
"html-keyboard-response","26","127714","0.0-10.0-1.3","0sr9","","","","","","1156","p","<div></div>"
"audio-keyboard-response","27","131879","0.0-10.0-0.4","0sr9","","","","","","null","null","audio_projekt/spielen1500spulen.wav"
"html-keyboard-response","28","132052","0.0-10.0-1.4","0sr9","","","","","","173","q","<div></div>"
"audio-keyboard-response","29","136199","0.0-10.0-0.5","0sr9","","","","","","null","null","audio_projekt/spuelen1500spielen.wav"
"html-keyboard-response","30","137260","0.0-10.0-1.5","0sr9","","","","","","1061","p","<div></div>"
"audio-keyboard-response","31","141399","0.0-10.0-0.6","0sr9","","","","","","null","null","audio_projekt/spielen1500spielen.wav"
"html-keyboard-response","32","141552","0.0-10.0-1.6","0sr9","","","","","","153","q","<div></div>"
"audio-keyboard-response","33","145719","0.0-10.0-0.7","0sr9","","","","","","null","null","audio_projekt/spulen1500spulen.wav"
"html-keyboard-response","34","145793","0.0-10.0-1.7","0sr9","","","","","","74","q","<div></div>"
"audio-keyboard-response","35","149139","0.0-10.0-0.8","0sr9","","","","","","null","null","audio_projekt/tour1500tier.wav"
"html-keyboard-response","36","149548","0.0-10.0-1.8","0sr9","","","","","","408","p","<div></div>"
"audio-keyboard-response","37","153219","0.0-10.0-0.9","0sr9","","","","","","null","null","audio_projekt/lieder1500lieder.wav"
"html-keyboard-response","38","153518","0.0-10.0-1.9","0sr9","","","","","","299","q","<div></div>"
"audio-keyboard-response","39","156859","0.0-10.0-0.10","0sr9","","","","","","null","null","audio_projekt/tour1500tuer.wav"
"html-keyboard-response","40","157684","0.0-10.0-1.10","0sr9","","","","","","825","q","<div></div>"
"audio-keyboard-response","41","161239","0.0-10.0-0.11","0sr9","","","","","","null","null","audio_projekt/blueten1500bluten.wav"
"html-keyboard-response","42","162635","0.0-10.0-1.11","0sr9","","","","","","1395","p","<div></div>"
"audio-keyboard-response","43","166299","0.0-10.0-0.12","0sr9","","","","","","null","null","audio_projekt/leder1500leder.wav"
"html-keyboard-response","44","166577","0.0-10.0-1.12","0sr9","","","","","","278","q","<div></div>"
"audio-keyboard-response","45","169899","0.0-10.0-0.13","0sr9","","","","","","null","null","audio_projekt/tuer1500tour.wav"
"html-keyboard-response","46","171636","0.0-10.0-1.13","0sr9","","","","","","1737","q","<div></div>"
"audio-keyboard-response","47","175259","0.0-10.0-0.14","0sr9","","","","","","null","null","audio_projekt/kuehl1500kuehl.wav"
"html-keyboard-response","48","176989","0.0-10.0-1.14","0sr9","","","","","","1729","q","<div></div>"
"audio-keyboard-response","49","180479","0.0-10.0-0.15","0sr9","","","","","","null","null","audio_projekt/kuehl1500kuehl.wav"
"html-keyboard-response","50","180757","0.0-10.0-1.15","0sr9","","","","","","277","q","<div></div>"
"audio-keyboard-response","51","184419","0.0-10.0-0.16","0sr9","","","","","","null","null","audio_projekt/leder1500lieder.wav"
"html-keyboard-response","52","185767","0.0-10.0-1.16","0sr9","","","","","","1347","q","<div></div>"
"audio-keyboard-response","53","189700","0.0-10.0-0.17","0sr9","","","","","","null","null","audio_projekt/stiel1500stiel.wav"
"html-keyboard-response","54","190001","0.0-10.0-1.17","0sr9","","","","","","301","q","<div></div>"
"audio-keyboard-response","55","193340","0.0-10.0-0.18","0sr9","","","","","","null","null","audio_projekt/tuer1500tuer.wav"
"html-keyboard-response","56","194543","0.0-10.0-1.18","0sr9","","","","","","1203","q","<div></div>"
"audio-keyboard-response","57","197880","0.0-10.0-0.19","0sr9","","","","","","null","null","audio_projekt/tier1500tier.wav"
"html-keyboard-response","58","198296","0.0-10.0-1.19","0sr9","","","","","","416","q","<div></div>"
"audio-keyboard-response","59","202320","0.0-10.0-0.20","0sr9","","","","","","null","null","audio_projekt/segel1500siegel.wav"
"html-keyboard-response","60","203334","0.0-10.0-1.20","0sr9","","","","","","1014","q","<div></div>"
"audio-keyboard-response","61","207000","0.0-10.0-0.21","0sr9","","","","","","null","null","audio_projekt/lieder1500leder.wav"
"html-keyboard-response","62","208131","0.0-10.0-1.21","0sr9","","","","","","1130","q","<div></div>"
"audio-keyboard-response","63","211680","0.0-10.0-0.22","0sr9","","","","","","null","null","audio_projekt/bluten1500blueten.wav"
"html-keyboard-response","64","212222","0.0-10.0-1.22","0sr9","","","","","","541","q","<div></div>"
"audio-keyboard-response","65","215720","0.0-10.0-0.23","0sr9","","","","","","null","null","audio_projekt/buehne1500biene.wav"
"html-keyboard-response","66","216599","0.0-10.0-1.23","0sr9","","","","","","878","p","<div></div>"
"audio-keyboard-response","67","220620","0.0-10.0-0.24","0sr9","","","","","","null","null","audio_projekt/siegel1500segel.wav"
"html-keyboard-response","68","220920","0.0-10.0-1.24","0sr9","","","","","","299","p","<div></div>"
"audio-keyboard-response","69","224420","0.0-10.0-0.25","0sr9","","","","","","null","null","audio_projekt/biene1500buehne.wav"
"html-keyboard-response","70","224648","0.0-10.0-1.25","0sr9","","","","","","227","q","<div></div>"
"audio-keyboard-response","71","228801","0.0-10.0-0.26","0sr9","","","","","","null","null","audio_projekt/spulen1500spielen.wav"
"html-keyboard-response","72","228990","0.0-10.0-1.26","0sr9","","","","","","189","p","<div></div>"
"audio-keyboard-response","73","232781","0.0-10.0-0.27","0sr9","","","","","","null","null","audio_projekt/stuhl1500stuhl.wav"
"html-keyboard-response","74","232998","0.0-10.0-1.27","0sr9","","","","","","217","q","<div></div>"
"audio-keyboard-response","75","237021","0.0-10.0-0.28","0sr9","","","","","","null","null","audio_projekt/spielen1500spielen.wav"
"html-keyboard-response","76","237783","0.0-10.0-1.28","0sr9","","","","","","762","q","<div></div>"
"audio-keyboard-response","77","241701","0.0-10.0-0.29","0sr9","","","","","","null","null","audio_projekt/stuhl1500stiel.wav"
"html-keyboard-response","78","241983","0.0-10.0-1.29","0sr9","","","","","","282","p","<div></div>"
"audio-keyboard-response","79","245501","0.0-10.0-0.30","0sr9","","","","","","null","null","audio_projekt/leder1500lieder.wav"
"html-keyboard-response","80","246549","0.0-10.0-1.30","0sr9","","","","","","1048","q","<div></div>"
"audio-keyboard-response","81","250081","0.0-10.0-0.31","0sr9","","","","","","null","null","audio_projekt/lieder1500leder.wav"
"html-keyboard-response","82","250555","0.0-10.0-1.31","0sr9","","","","","","474","p","<div></div>"
"audio-keyboard-response","83","254181","0.0-10.0-0.32","0sr9","","","","","","null","null","audio_projekt/kuehl1500kiel.wav"
"html-keyboard-response","84","254614","0.0-10.0-1.32","0sr9","","","","","","433","p","<div></div>"
"audio-keyboard-response","85","258641","0.0-10.0-0.33","0sr9","","","","","","null","null","audio_projekt/siegel1500siegel.wav"
"html-keyboard-response","86","258826","0.0-10.0-1.33","0sr9","","","","","","185","q","<div></div>"
"audio-keyboard-response","87","262861","0.0-10.0-0.34","0sr9","","","","","","null","null","audio_projekt/spulen1500spulen.wav"
"html-keyboard-response","88","263461","0.0-10.0-1.34","0sr9","","","","","","600","q","<div></div>"
"audio-keyboard-response","89","266681","0.0-10.0-0.35","0sr9","","","","","","null","null","audio_projekt/tuer1500tour.wav"
"html-keyboard-response","90","267788","0.0-10.0-1.35","0sr9","","","","","","1107","p","<div></div>"
"audio-keyboard-response","91","271701","0.0-10.0-0.36","0sr9","","","","","","null","null","audio_projekt/stiel1500stuhl.wav"
"html-keyboard-response","92","272189","0.0-10.0-1.36","0sr9","","","","","","488","p","<div></div>"
"audio-keyboard-response","93","275741","0.0-10.0-0.37","0sr9","","","","","","null","null","audio_projekt/bluten1500bluten.wav"
"html-keyboard-response","94","276651","0.0-10.0-1.37","0sr9","","","","","","910","q","<div></div>"
"audio-keyboard-response","95","280061","0.0-10.0-0.38","0sr9","","","","","","null","null","audio_projekt/bluten1500bluten.wav"
"html-keyboard-response","96","280381","0.0-10.0-1.38","0sr9","","","","","","320","q","<div></div>"
"audio-keyboard-response","97","284002","0.0-10.0-0.39","0sr9","","","","","","null","null","audio_projekt/kiel1500kuehl.wav"
"html-keyboard-response","98","284887","0.0-10.0-1.39","0sr9","","","","","","886","p","<div></div>"
"audio-keyboard-response","99","288122","0.0-10.0-0.40","0sr9","","","","","","null","null","audio_projekt/tour1500tuer.wav"
"html-keyboard-response","100","289442","0.0-10.0-1.40","0sr9","","","","","","1321","p","<div></div>"
"audio-keyboard-response","101","293062","0.0-10.0-0.41","0sr9","","","","","","null","null","audio_projekt/kiel1500kiel.wav"
"html-keyboard-response","102","293606","0.0-10.0-1.41","0sr9","","","","","","544","q","<div></div>"
"audio-keyboard-response","103","297502","0.0-10.0-0.42","0sr9","","","","","","null","null","audio_projekt/segel1500segel.wav"
"html-keyboard-response","104","297663","0.0-10.0-1.42","0sr9","","","","","","161","q","<div></div>"
"audio-keyboard-response","105","301802","0.0-10.0-0.43","0sr9","","","","","","null","null","audio_projekt/spuelen1500spuelen.wav"
"html-keyboard-response","106","301885","0.0-10.0-1.43","0sr9","","","","","","83","q","<div></div>"
"audio-keyboard-response","107","305382","0.0-10.0-0.44","0sr9","","","","","","null","null","audio_projekt/buehne1500buehne.wav"
"html-keyboard-response","108","305649","0.0-10.0-1.44","0sr9","","","","","","266","q","<div></div>"
"audio-keyboard-response","109","308982","0.0-10.0-0.45","0sr9","","","","","","null","null","audio_projekt/tier1500tour.wav"
"html-keyboard-response","110","309472","0.0-10.0-1.45","0sr9","","","","","","489","p","<div></div>"
"audio-keyboard-response","111","312882","0.0-10.0-0.46","0sr9","","","","","","null","null","audio_projekt/blueten1500bluten.wav"
"html-keyboard-response","112","314054","0.0-10.0-1.46","0sr9","","","","","","1172","q","<div></div>"
"audio-keyboard-response","113","317402","0.0-10.0-0.47","0sr9","","","","","","null","null","audio_projekt/tour1500tour.wav"
"html-keyboard-response","114","317806","0.0-10.0-1.47","0sr9","","","","","","404","q","<div></div>"
"audio-keyboard-response","115","321302","0.0-10.0-0.48","0sr9","","","","","","null","null","audio_projekt/biene1500biene.wav"
"html-keyboard-response","116","321633","0.0-10.0-1.48","0sr9","","","","","","331","q","<div></div>"
"audio-keyboard-response","117","325682","0.0-10.0-0.49","0sr9","","","","","","null","null","audio_projekt/spielen1500spulen.wav"
"html-keyboard-response","118","325846","0.0-10.0-1.49","0sr9","","","","","","163","p","<div></div>"
"audio-keyboard-response","119","329202","0.0-10.0-0.50","0sr9","","","","","","null","null","audio_projekt/biene1500biene.wav"
"html-keyboard-response","120","329832","0.0-10.0-1.50","0sr9","","","","","","629","q","<div></div>"
"audio-keyboard-response","121","333243","0.0-10.0-0.51","0sr9","","","","","","null","null","audio_projekt/bluten1500blueten.wav"
"html-keyboard-response","122","334186","0.0-10.0-1.51","0sr9","","","","","","943","p","<div></div>"
"audio-keyboard-response","123","337982","0.0-10.0-0.52","0sr9","","","","","","null","null","audio_projekt/stuhl1500stiel.wav"
"html-keyboard-response","124","338194","0.0-10.0-1.52","0sr9","","","","","","211","p","<div></div>"
"audio-keyboard-response","125","341563","0.0-10.0-0.53","0sr9","","","","","","null","null","audio_projekt/buehne1500biene.wav"
"html-keyboard-response","126","341932","0.0-10.0-1.53","0sr9","","","","","","369","p","<div></div>"
"audio-keyboard-response","127","345763","0.0-10.0-0.54","0sr9","","","","","","null","null","audio_projekt/spuelen1500spulen.wav"
"html-keyboard-response","128","346020","0.0-10.0-1.54","0sr9","","","","","","257","p","<div></div>"
"audio-keyboard-response","129","349563","0.0-10.0-0.55","0sr9","","","","","","null","null","audio_projekt/leder1500leder.wav"
"html-keyboard-response","130","349848","0.0-10.0-1.55","0sr9","","","","","","285","q","<div></div>"
"audio-keyboard-response","131","353983","0.0-10.0-0.56","0sr9","","","","","","null","null","audio_projekt/spielen1500spuelen.wav"
"html-keyboard-response","132","354052","0.0-10.0-1.56","0sr9","","","","","","69","p","<div></div>"
"audio-keyboard-response","133","357943","0.0-10.0-0.57","0sr9","","","","","","null","null","audio_projekt/siegel1500segel.wav"
"html-keyboard-response","134","358157","0.0-10.0-1.57","0sr9","","","","","","214","p","<div></div>"
"audio-keyboard-response","135","361683","0.0-10.0-0.58","0sr9","","","","","","null","null","audio_projekt/lieder1500lieder.wav"
"html-keyboard-response","136","362139","0.0-10.0-1.58","0sr9","","","","","","456","q","<div></div>"
"audio-keyboard-response","137","366163","0.0-10.0-0.59","0sr9","","","","","","null","null","audio_projekt/spuelen1500spuelen.wav"
"html-keyboard-response","138","366680","0.0-10.0-1.59","0sr9","","","","","","517","p","<div></div>"
"audio-keyboard-response","139","369923","0.0-10.0-0.60","0sr9","","","","","","null","null","audio_projekt/tour1500tour.wav"
"html-keyboard-response","140","370297","0.0-10.0-1.60","0sr9","","","","","","373","q","<div></div>"
"audio-keyboard-response","141","374083","0.0-10.0-0.61","0sr9","","","","","","null","null","audio_projekt/stiel1500stuhl.wav"
"html-keyboard-response","142","374279","0.0-10.0-1.61","0sr9","","","","","","195","p","<div></div>"
"audio-keyboard-response","143","377823","0.0-10.0-0.62","0sr9","","","","","","null","null","audio_projekt/blueten1500blueten.wav"
"html-keyboard-response","144","378044","0.0-10.0-1.62","0sr9","","","","","","221","q","<div></div>"
"audio-keyboard-response","145","381523","0.0-10.0-0.63","0sr9","","","","","","null","null","audio_projekt/kiel1500kiel.wav"
"html-keyboard-response","146","381743","0.0-10.0-1.63","0sr9","","","","","","219","q","<div></div>"
"audio-keyboard-response","147","385743","0.0-10.0-0.64","0sr9","","","","","","null","null","audio_projekt/spielen1500spuelen.wav"
"html-keyboard-response","148","385773","0.0-10.0-1.64","0sr9","","","","","","29","p","<div></div>"
"audio-keyboard-response","149","389003","0.0-10.0-0.65","0sr9","","","","","","null","null","audio_projekt/tier1500tier.wav"
"html-keyboard-response","150","389369","0.0-10.0-1.65","0sr9","","","","","","366","q","<div></div>"
"audio-keyboard-response","151","393263","0.0-10.0-0.66","0sr9","","","","","","null","null","audio_projekt/siegel1500siegel.wav"
"html-keyboard-response","152","393887","0.0-10.0-1.66","0sr9","","","","","","624","q","<div></div>"
"audio-keyboard-response","153","397383","0.0-10.0-0.67","0sr9","","","","","","null","null","audio_projekt/kiel1500kuehl.wav"
"html-keyboard-response","154","397713","0.0-10.0-1.67","0sr9","","","","","","329","p","<div></div>"
"audio-keyboard-response","155","401124","0.0-10.0-0.68","0sr9","","","","","","null","null","audio_projekt/blueten1500blueten.wav"
"html-keyboard-response","156","401556","0.0-10.0-1.68","0sr9","","","","","","432","q","<div></div>"
"audio-keyboard-response","157","404924","0.0-10.0-0.69","0sr9","","","","","","null","null","audio_projekt/biene1500buehne.wav"
"html-keyboard-response","158","405132","0.0-10.0-1.69","0sr9","","","","","","208","p","<div></div>"
"audio-keyboard-response","159","408923","0.0-10.0-0.70","0sr9","","","","","","null","null","audio_projekt/stiel1500stiel.wav"
"html-keyboard-response","160","409553","0.0-10.0-1.70","0sr9","","","","","","629","q","<div></div>"
"audio-keyboard-response","161","412783","0.0-10.0-0.71","0sr9","","","","","","null","null","audio_projekt/tour1500tier.wav"
"html-keyboard-response","162","413210","0.0-10.0-1.71","0sr9","","","","","","426","p","<div></div>"
"audio-keyboard-response","163","417243","0.0-10.0-0.72","0sr9","","","","","","null","null","audio_projekt/spulen1500spielen.wav"
"html-keyboard-response","164","417628","0.0-10.0-1.72","0sr9","","","","","","384","p","<div></div>"
"audio-keyboard-response","165","421524","0.0-10.0-0.73","0sr9","","","","","","null","null","audio_projekt/segel1500siegel.wav"
"html-keyboard-response","166","422047","0.0-10.0-1.73","0sr9","","","","","","523","p","<div></div>"
"audio-keyboard-response","167","425544","0.0-10.0-0.74","0sr9","","","","","","null","null","audio_projekt/kuehl1500kiel.wav"
"html-keyboard-response","168","426136","0.0-10.0-1.74","0sr9","","","","","","592","p","<div></div>"
"audio-keyboard-response","169","429504","0.0-10.0-0.75","0sr9","","","","","","null","null","audio_projekt/buehne1500buehne.wav"
"html-keyboard-response","170","429801","0.0-10.0-1.75","0sr9","","","","","","297","q","<div></div>"
"audio-keyboard-response","171","433044","0.0-10.0-0.76","0sr9","","","","","","null","null","audio_projekt/tier1500tour.wav"
"html-keyboard-response","172","433469","0.0-10.0-1.76","0sr9","","","","","","425","p","<div></div>"
"audio-keyboard-response","173","437484","0.0-10.0-0.77","0sr9","","","","","","null","null","audio_projekt/spuelen1500spielen.wav"
"html-keyboard-response","174","437618","0.0-10.0-1.77","0sr9","","","","","","134","p","<div></div>"
"audio-keyboard-response","175","441444","0.0-10.0-0.78","0sr9","","","","","","null","null","audio_projekt/spulen1500spuelen.wav"
"html-keyboard-response","176","441949","0.0-10.0-1.78","0sr9","","","","","","505","p","<div></div>"
"audio-keyboard-response","177","445184","0.0-10.0-0.79","0sr9","","","","","","null","null","audio_projekt/tuer1500tuer.wav"
"html-keyboard-response","178","445560","0.0-10.0-1.79","0sr9","","","","","","376","q","<div></div>"
"html-keyboard-response","179","449266","0.0-11.0","0sr9","","","","","","2901","d","<h2>Pause</h2><div class=""myDiv""><p>Gut gemacht! Jetzt k&ouml;nnen Sie eine kleine Pause machen.</p></div><div><img src=""pics/coffee.png"" title=""Machen Sie eine Pause..."" width=""150"" height=""150"" class=""center""></div><div style=""height:20px; width:100%""></div><p>Wenn Sie bereit sind, dr&uuml;cken Sie eine beliebige Taste, um fortzufahren.</p>"
"html-keyboard-response","180","459607","0.0-12.0","0sr9","","","","","","10341","d","<h2>Teil 2: Identifikationsaufgabe: Vorbereitung 1</h2><div class=""myDiv""><p>In diesem Teil des Experimentes werden Sie nur ein Wort h&ouml;ren. </p><p>Anschlie&szlig;end werden zwei Bilder gezeigt. W&auml;hlen Sie das Bild aus, das das Wort darstellt.</p><p>Bevor die Aufgabe beginnt, werden die Bilder mit den entsprechenden W&ouml;rtern angezeigt. Sie werden jedes Bild zweimal sehen.</p><p>Dr&uuml;cken Sie bitte eine beliebige Taste, um die Bilder zu sehen.</p>"
"audio-button-response","181","464455","0.0-13.0-0.0-0.0","0sr9","","","","","","4754","0","audio_projekt/blueten.wav"
"audio-button-response","182","468085","0.0-13.0-0.0-0.1","0sr9","","","","","","3537","0","audio_projekt/beten1.wav"
"audio-button-response","183","470503","0.0-13.0-0.0-0.2","0sr9","","","","","","2349","0","audio_projekt/tuer.wav"
"audio-button-response","184","473407","0.0-13.0-0.0-0.3","0sr9","","","","","","2811","0","audio_projekt/bluten.wav"
"audio-button-response","185","476814","0.0-13.0-0.0-0.4","0sr9","","","","","","3314","0","audio_projekt/buehne.wav"
"audio-button-response","186","478628","0.0-13.0-0.0-0.5","0sr9","","","","","","1721","0","audio_projekt/leder.wav"
"audio-button-response","187","480026","0.0-13.0-0.0-0.6","0sr9","","","","","","1306","0","audio_projekt/bieten1.wav"
"audio-button-response","188","481548","0.0-13.0-0.0-0.7","0sr9","","","","","","1429","0","audio_projekt/spulen.wav"
"audio-button-response","189","482648","0.0-13.0-0.0-0.8","0sr9","","","","","","1007","0","audio_projekt/biene.wav"
"audio-button-response","190","484260","0.0-13.0-0.0-0.9","0sr9","","","","","","1520","0","audio_projekt/segel.wav"
"audio-button-response","191","486452","0.0-13.0-0.0-0.10","0sr9","","","","","","2099","0","audio_projekt/stuhl.wav"
"audio-button-response","192","487899","0.0-13.0-0.0-0.11","0sr9","","","","","","1377","0","audio_projekt/tier.wav"
"audio-button-response","193","489320","0.0-13.0-0.0-0.12","0sr9","","","","","","1329","0","audio_projekt/treffen2.wav"
"audio-button-response","194","490629","0.0-13.0-0.0-0.13","0sr9","","","","","","1217","0","audio_projekt/stiel.wav"
"audio-button-response","195","491612","0.0-13.0-0.0-0.14","0sr9","","","","","","892","0","audio_projekt/siegel.wav"
"audio-button-response","196","492658","0.0-13.0-0.0-0.15","0sr9","","","","","","977","0","audio_projekt/tour.wav"
"audio-button-response","197","493364","0.0-13.0-0.0-0.16","0sr9","","","","","","614","0","audio_projekt/lieder.wav"
"audio-button-response","198","494429","0.0-13.0-0.0-0.17","0sr9","","","","","","996","0","audio_projekt/spuelen2.wav"
"audio-button-response","199","495989","0.0-13.0-0.0-0.18","0sr9","","","","","","1468","0","audio_projekt/kiel.wav"
"audio-button-response","200","496775","0.0-13.0-0.0-0.19","0sr9","","","","","","694","0","audio_projekt/kuehl.wav"
"audio-button-response","201","497740","0.0-13.0-0.0-0.20","0sr9","","","","","","873","0","audio_projekt/spielen2.wav"
"audio-button-response","202","498739","0.0-13.0-0.0-0.21","0sr9","","","","","","906","0","audio_projekt/triefen1.wav"
"audio-button-response","203","500076","0.0-13.0-0.1-0.22","0sr9","","","","","","1336","0","audio_projekt/blueten.wav"
"audio-button-response","204","503746","0.0-13.0-0.1-0.23","0sr9","","","","","","3670","0","audio_projekt/beten1.wav"
"audio-button-response","205","504524","0.0-13.0-0.1-0.24","0sr9","","","","","","777","0","audio_projekt/tuer.wav"
"audio-button-response","206","505232","0.0-13.0-0.1-0.25","0sr9","","","","","","707","0","audio_projekt/bluten.wav"
"audio-button-response","207","505729","0.0-13.0-0.1-0.26","0sr9","","","","","","497","0","audio_projekt/buehne.wav"
"audio-button-response","208","506310","0.0-13.0-0.1-0.27","0sr9","","","","","","580","0","audio_projekt/leder.wav"
"audio-button-response","209","506949","0.0-13.0-0.1-0.28","0sr9","","","","","","638","0","audio_projekt/bieten1.wav"
"audio-button-response","210","507592","0.0-13.0-0.1-0.29","0sr9","","","","","","642","0","audio_projekt/spulen.wav"
"audio-button-response","211","507950","0.0-13.0-0.1-0.30","0sr9","","","","","","357","0","audio_projekt/biene.wav"
"audio-button-response","212","508254","0.0-13.0-0.1-0.31","0sr9","","","","","","304","0","audio_projekt/segel.wav"
"audio-button-response","213","508578","0.0-13.0-0.1-0.32","0sr9","","","","","","323","0","audio_projekt/stuhl.wav"
"audio-button-response","214","509196","0.0-13.0-0.1-0.33","0sr9","","","","","","618","0","audio_projekt/tier.wav"
"audio-button-response","215","509664","0.0-13.0-0.1-0.34","0sr9","","","","","","467","0","audio_projekt/treffen2.wav"
"audio-button-response","216","510193","0.0-13.0-0.1-0.35","0sr9","","","","","","528","0","audio_projekt/stiel.wav"
"audio-button-response","217","510770","0.0-13.0-0.1-0.36","0sr9","","","","","","576","0","audio_projekt/siegel.wav"
"audio-button-response","218","511203","0.0-13.0-0.1-0.37","0sr9","","","","","","433","0","audio_projekt/tour.wav"
"audio-button-response","219","511830","0.0-13.0-0.1-0.38","0sr9","","","","","","626","0","audio_projekt/lieder.wav"
"audio-button-response","220","512246","0.0-13.0-0.1-0.39","0sr9","","","","","","416","0","audio_projekt/spuelen2.wav"
