"trial_type","trial_index","time_elapsed","internal_node_id","subject","success","timeout","failed_images","failed_audio","failed_video","rt","response","stimulus"
"audio-keyboard-response","29","355777","0.0-10.0-0.8","33qh","","","","","","null","null","audio_projekt/stiel1500stiel.wav"
"html-keyboard-response","30","356464","0.0-10.0-1.8","33qh","","","","","","687","q","<div></div>"
"audio-keyboard-response","31","359957","0.0-10.0-0.9","33qh","","","","","","null","null","audio_projekt/biene1500buehne.wav"
"html-keyboard-response","32","360656","0.0-10.0-1.9","33qh","","","","","","699","p","<div></div>"
"audio-keyboard-response","33","364253","0.0-10.0-0.10","33qh","","","","","","null","null","audio_projekt/kuehl1500kuehl.wav"
"html-keyboard-response","34","364544","0.0-10.0-1.10","33qh","","","","","","291","q","<div></div>"
"audio-keyboard-response","35","368758","0.0-10.0-0.11","33qh","","","","","","null","null","audio_projekt/spielen1500spielen.wav"
"html-keyboard-response","36","369393","0.0-10.0-1.11","33qh","","","","","","635","q","<div></div>"
"audio-keyboard-response","37","373053","0.0-10.0-0.12","33qh","","","","","","null","null","audio_projekt/lieder1500leder.wav"
"html-keyboard-response","38","373761","0.0-10.0-1.12","33qh","","","","","","707","p","<div></div>"
"audio-keyboard-response","39","377372","0.0-10.0-0.13","33qh","","","","","","null","null","audio_projekt/kiel1500kuehl.wav"
"html-keyboard-response","40","378225","0.0-10.0-1.13","33qh","","","","","","852","p","<div></div>"
"audio-keyboard-response","41","381715","0.0-10.0-0.14","33qh","","","","","","null","null","audio_projekt/buehne1500buehne.wav"
"html-keyboard-response","42","382577","0.0-10.0-1.14","33qh","","","","","","862","q","<div></div>"
"audio-keyboard-response","43","386614","0.0-10.0-0.15","33qh","","","","","","null","null","audio_projekt/spuelen1500spielen.wav"
"html-keyboard-response","44","388241","0.0-10.0-1.15","33qh","","","","","","1626","p","<div></div>"
"audio-keyboard-response","45","391839","0.0-10.0-0.16","33qh","","","","","","null","null","audio_projekt/kiel1500kiel.wav"
"html-keyboard-response","46","392529","0.0-10.0-1.16","33qh","","","","","","690","q","<div></div>"
"audio-keyboard-response","47","396738","0.0-10.0-0.17","33qh","","","","","","null","null","audio_projekt/spuelen1500spuelen.wav"
"html-keyboard-response","48","397013","0.0-10.0-1.17","33qh","","","","","","274","q","<div></div>"
"audio-keyboard-response","49","400384","0.0-10.0-0.18","33qh","","","","","","null","null","audio_projekt/tier1500tier.wav"
"html-keyboard-response","50","400882","0.0-10.0-1.18","33qh","","","","","","497","q","<div></div>"
"audio-keyboard-response","51","404866","0.0-10.0-0.19","33qh","","","","","","null","null","audio_projekt/spulen1500spuelen.wav"
"html-keyboard-response","52","405010","0.0-10.0-1.19","33qh","","","","","","144","p","<div></div>"
"audio-keyboard-response","53","408442","0.0-10.0-0.20","33qh","","","","","","null","null","audio_projekt/bluten1500blueten.wav"
"html-keyboard-response","54","409282","0.0-10.0-1.20","33qh","","","","","","840","p","<div></div>"
"audio-keyboard-response","55","412946","0.0-10.0-0.21","33qh","","","","","","null","null","audio_projekt/lieder1500lieder.wav"
"html-keyboard-response","56","413282","0.0-10.0-1.21","33qh","","","","","","335","q","<div></div>"
"audio-keyboard-response","57","416754","0.0-10.0-0.22","33qh","","","","","","null","null","audio_projekt/biene1500biene.wav"
"html-keyboard-response","58","417170","0.0-10.0-1.22","33qh","","","","","","415","q","<div></div>"
"audio-keyboard-response","59","421329","0.0-10.0-0.23","33qh","","","","","","null","null","audio_projekt/spulen1500spulen.wav"
"html-keyboard-response","60","422290","0.0-10.0-1.23","33qh","","","","","","961","q","<div></div>"
"audio-keyboard-response","61","426321","0.0-10.0-0.24","33qh","","","","","","null","null","audio_projekt/spuelen1500spuelen.wav"
"html-keyboard-response","62","427458","0.0-10.0-1.24","33qh","","","","","","1136","q","<div></div>"
"audio-keyboard-response","63","430826","0.0-10.0-0.25","33qh","","","","","","null","null","audio_projekt/biene1500biene.wav"
"html-keyboard-response","64","431506","0.0-10.0-1.25","33qh","","","","","","679","q","<div></div>"
"audio-keyboard-response","65","435517","0.0-10.0-0.26","33qh","","","","","","null","null","audio_projekt/segel1500siegel.wav"
"html-keyboard-response","66","437074","0.0-10.0-1.26","33qh","","","","","","1557","p","<div></div>"
"audio-keyboard-response","67","441090","0.0-10.0-0.27","33qh","","","","","","null","null","audio_projekt/siegel1500segel.wav"
"html-keyboard-response","68","441603","0.0-10.0-1.27","33qh","","","","","","513","p","<div></div>"
"audio-keyboard-response","69","445780","0.0-10.0-0.28","33qh","","","","","","null","null","audio_projekt/spielen1500spulen.wav"
"html-keyboard-response","70","447011","0.0-10.0-1.28","33qh","","","","","","1230","p","<div></div>"
"audio-keyboard-response","71","450912","0.0-10.0-0.29","33qh","","","","","","null","null","audio_projekt/siegel1500segel.wav"
"html-keyboard-response","72","451651","0.0-10.0-1.29","33qh","","","","","","739","p","<div></div>"
"audio-keyboard-response","73","455022","0.0-10.0-0.30","33qh","","","","","","null","null","audio_projekt/tour1500tuer.wav"
"html-keyboard-response","74","455779","0.0-10.0-1.30","33qh","","","","","","757","p","<div></div>"
"audio-keyboard-response","75","459272","0.0-10.0-0.31","33qh","","","","","","null","null","audio_projekt/kuehl1500kiel.wav"
"html-keyboard-response","76","459667","0.0-10.0-1.31","33qh","","","","","","395","p","<div></div>"
"audio-keyboard-response","77","463219","0.0-10.0-0.32","33qh","","","","","","null","null","audio_projekt/bluten1500bluten.wav"
"html-keyboard-response","78","463491","0.0-10.0-1.32","33qh","","","","","","272","q","<div></div>"
"audio-keyboard-response","79","467422","0.0-10.0-0.33","33qh","","","","","","null","null","audio_projekt/stuhl1500stuhl.wav"
"html-keyboard-response","80","467811","0.0-10.0-1.33","33qh","","","","","","389","q","<div></div>"
"audio-keyboard-response","81","471184","0.0-10.0-0.34","33qh","","","","","","null","null","audio_projekt/biene1500buehne.wav"
"html-keyboard-response","82","471716","0.0-10.0-1.34","33qh","","","","","","531","p","<div></div>"
"audio-keyboard-response","83","475758","0.0-10.0-0.35","33qh","","","","","","null","null","audio_projekt/spulen1500spulen.wav"
"html-keyboard-response","84","475924","0.0-10.0-1.35","33qh","","","","","","165","q","<div></div>"
"audio-keyboard-response","85","479450","0.0-10.0-0.36","33qh","","","","","","null","null","audio_projekt/lieder1500lieder.wav"
"html-keyboard-response","86","479652","0.0-10.0-1.36","33qh","","","","","","201","q","<div></div>"
"audio-keyboard-response","87","482910","0.0-10.0-0.37","33qh","","","","","","null","null","audio_projekt/tuer1500tour.wav"
"html-keyboard-response","88","483268","0.0-10.0-1.37","33qh","","","","","","357","p","<div></div>"
"audio-keyboard-response","89","486927","0.0-10.0-0.38","33qh","","","","","","null","null","audio_projekt/leder1500lieder.wav"
"html-keyboard-response","90","487636","0.0-10.0-1.38","33qh","","","","","","708","p","<div></div>"
"audio-keyboard-response","91","491130","0.0-10.0-0.39","33qh","","","","","","null","null","audio_projekt/kuehl1500kuehl.wav"
"html-keyboard-response","92","491524","0.0-10.0-1.39","33qh","","","","","","394","q","<div></div>"
"audio-keyboard-response","93","495380","0.0-10.0-0.40","33qh","","","","","","null","null","audio_projekt/spuelen1500spulen.wav"
"html-keyboard-response","94","495460","0.0-10.0-1.40","33qh","","","","","","80","p","<div></div>"
"audio-keyboard-response","95","499025","0.0-10.0-0.41","33qh","","","","","","null","null","audio_projekt/blueten1500bluten.wav"
"html-keyboard-response","96","499332","0.0-10.0-1.41","33qh","","","","","","307","q","<div></div>"
"audio-keyboard-response","97","503252","0.0-10.0-0.42","33qh","","","","","","null","null","audio_projekt/stuhl1500stiel.wav"
"html-keyboard-response","98","503668","0.0-10.0-1.42","33qh","","","","","","417","q","<div></div>"
"audio-keyboard-response","99","507315","0.0-10.0-0.43","33qh","","","","","","null","null","audio_projekt/leder1500leder.wav"
"html-keyboard-response","100","507685","0.0-10.0-1.43","33qh","","","","","","369","q","<div></div>"
"audio-keyboard-response","101","511611","0.0-10.0-0.44","33qh","","","","","","null","null","audio_projekt/stiel1500stuhl.wav"
"html-keyboard-response","102","511861","0.0-10.0-1.44","33qh","","","","","","249","p","<div></div>"
"audio-keyboard-response","103","515303","0.0-10.0-0.45","33qh","","","","","","null","null","audio_projekt/blueten1500bluten.wav"
"html-keyboard-response","104","515605","0.0-10.0-1.45","33qh","","","","","","302","p","<div></div>"
"audio-keyboard-response","105","519088","0.0-10.0-0.46","33qh","","","","","","null","null","audio_projekt/kiel1500kiel.wav"
"html-keyboard-response","106","519605","0.0-10.0-1.46","33qh","","","","","","517","q","<div></div>"
"audio-keyboard-response","107","523639","0.0-10.0-0.47","33qh","","","","","","null","null","audio_projekt/spielen1500spielen.wav"
"html-keyboard-response","108","523765","0.0-10.0-1.47","33qh","","","","","","126","q","<div></div>"
"audio-keyboard-response","109","527308","0.0-10.0-0.48","33qh","","","","","","null","null","audio_projekt/lieder1500leder.wav"
"html-keyboard-response","110","527701","0.0-10.0-1.48","33qh","","","","","","393","p","<div></div>"
"audio-keyboard-response","111","531859","0.0-10.0-0.49","33qh","","","","","","null","null","audio_projekt/spulen1500spielen.wav"
"html-keyboard-response","112","532133","0.0-10.0-1.49","33qh","","","","","","274","q","<div></div>"
"audio-keyboard-response","113","536178","0.0-10.0-0.50","33qh","","","","","","null","null","audio_projekt/spulen1500spielen.wav"
"html-keyboard-response","114","536374","0.0-10.0-1.50","33qh","","","","","","195","p","<div></div>"
"audio-keyboard-response","115","539731","0.0-10.0-0.51","33qh","","","","","","null","null","audio_projekt/tuer1500tuer.wav"
"html-keyboard-response","116","540246","0.0-10.0-1.51","33qh","","","","","","514","q","<div></div>"
"audio-keyboard-response","117","543609","0.0-10.0-0.52","33qh","","","","","","null","null","audio_projekt/tier1500tour.wav"
"html-keyboard-response","118","543846","0.0-10.0-1.52","33qh","","","","","","236","p","<div></div>"
"audio-keyboard-response","119","547324","0.0-10.0-0.53","33qh","","","","","","null","null","audio_projekt/buehne1500biene.wav"
"html-keyboard-response","120","547878","0.0-10.0-1.53","33qh","","","","","","553","p","<div></div>"
"audio-keyboard-response","121","551133","0.0-10.0-0.54","33qh","","","","","","null","null","audio_projekt/tier1500tier.wav"
"html-keyboard-response","122","551398","0.0-10.0-1.54","33qh","","","","","","265","q","<div></div>"
"audio-keyboard-response","123","554662","0.0-10.0-0.55","33qh","","","","","","null","null","audio_projekt/tuer1500tuer.wav"
"html-keyboard-response","124","554822","0.0-10.0-1.55","33qh","","","","","","160","q","<div></div>"
"audio-keyboard-response","125","558726","0.0-10.0-0.56","33qh","","","","","","null","null","audio_projekt/segel1500segel.wav"
"html-keyboard-response","126","559510","0.0-10.0-1.56","33qh","","","","","","784","q","<div></div>"
"audio-keyboard-response","127","563370","0.0-10.0-0.57","33qh","","","","","","null","null","audio_projekt/spulen1500spuelen.wav"
"html-keyboard-response","128","563910","0.0-10.0-1.57","33qh","","","","","","540","p","<div></div>"
"audio-keyboard-response","129","567735","0.0-10.0-0.58","33qh","","","","","","null","null","audio_projekt/stuhl1500stiel.wav"
"html-keyboard-response","130","568134","0.0-10.0-1.58","33qh","","","","","","399","p","<div></div>"
"audio-keyboard-response","131","572031","0.0-10.0-0.59","33qh","","","","","","null","null","audio_projekt/segel1500siegel.wav"
"html-keyboard-response","132","572087","0.0-10.0-1.59","33qh","","","","","","55","q","<div></div>"
"audio-keyboard-response","133","575352","0.0-10.0-0.60","33qh","","","","","","null","null","audio_projekt/tier1500tour.wav"
"html-keyboard-response","134","576007","0.0-10.0-1.60","33qh","","","","","","655","p","<div></div>"
"audio-keyboard-response","135","579555","0.0-10.0-0.61","33qh","","","","","","null","null","audio_projekt/leder1500leder.wav"
"html-keyboard-response","136","579991","0.0-10.0-1.61","33qh","","","","","","436","q","<div></div>"
"audio-keyboard-response","137","583340","0.0-10.0-0.62","33qh","","","","","","null","null","audio_projekt/tour1500tour.wav"
"html-keyboard-response","138","583719","0.0-10.0-1.62","33qh","","","","","","379","q","<div></div>"
"audio-keyboard-response","139","586962","0.0-10.0-0.63","33qh","","","","","","null","null","audio_projekt/tour1500tour.wav"
"html-keyboard-response","140","587303","0.0-10.0-1.63","33qh","","","","","","341","q","<div></div>"
"audio-keyboard-response","141","591444","0.0-10.0-0.64","33qh","","","","","","null","null","audio_projekt/spielen1500spuelen.wav"
"html-keyboard-response","142","592519","0.0-10.0-1.64","33qh","","","","","","1075","p","<div></div>"
"audio-keyboard-response","143","596552","0.0-10.0-0.65","33qh","","","","","","null","null","audio_projekt/siegel1500siegel.wav"
"html-keyboard-response","144","600568","0.0-10.0-1.65","33qh","","","","","","4015","p","<div></div>"
"audio-keyboard-response","145","603820","0.0-10.0-0.66","33qh","","","","","","null","null","audio_projekt/tour1500tuer.wav"
"html-keyboard-response","146","604103","0.0-10.0-1.66","33qh","","","","","","283","p","<div></div>"
"audio-keyboard-response","147","608116","0.0-10.0-0.67","33qh","","","","","","null","null","audio_projekt/spielen1500spuelen.wav"
"html-keyboard-response","148","608632","0.0-10.0-1.67","33qh","","","","","","515","p","<div></div>"
"audio-keyboard-response","149","612528","0.0-10.0-0.68","33qh","","","","","","null","null","audio_projekt/siegel1500siegel.wav"
"html-keyboard-response","150","612904","0.0-10.0-1.68","33qh","","","","","","376","q","<div></div>"
"audio-keyboard-response","151","616359","0.0-10.0-0.69","33qh","","","","","","null","null","audio_projekt/bluten1500bluten.wav"
"html-keyboard-response","152","616840","0.0-10.0-1.69","33qh","","","","","","480","q","<div></div>"
"audio-keyboard-response","153","620655","0.0-10.0-0.70","33qh","","","","","","null","null","audio_projekt/stuhl1500stuhl.wav"
"html-keyboard-response","154","620792","0.0-10.0-1.70","33qh","","","","","","136","q","<div></div>"
"audio-keyboard-response","155","624603","0.0-10.0-0.71","33qh","","","","","","null","null","audio_projekt/stiel1500stiel.wav"
"html-keyboard-response","156","624952","0.0-10.0-1.71","33qh","","","","","","349","q","<div></div>"
"audio-keyboard-response","157","628318","0.0-10.0-0.72","33qh","","","","","","null","null","audio_projekt/buehne1500biene.wav"
"html-keyboard-response","158","628584","0.0-10.0-1.72","33qh","","","","","","266","p","<div></div>"
"audio-keyboard-response","159","632637","0.0-10.0-0.73","33qh","","","","","","null","null","audio_projekt/spielen1500spulen.wav"
"html-keyboard-response","160","632872","0.0-10.0-1.73","33qh","","","","","","235","p","<div></div>"
"audio-keyboard-response","161","636352","0.0-10.0-0.74","33qh","","","","","","null","null","audio_projekt/kiel1500kuehl.wav"
"html-keyboard-response","162","636745","0.0-10.0-1.74","33qh","","","","","","392","p","<div></div>"
"audio-keyboard-response","163","640555","0.0-10.0-0.75","33qh","","","","","","null","null","audio_projekt/stiel1500stuhl.wav"
"html-keyboard-response","164","640921","0.0-10.0-1.75","33qh","","","","","","365","p","<div></div>"
"audio-keyboard-response","165","644456","0.0-10.0-0.76","33qh","","","","","","null","null","audio_projekt/leder1500lieder.wav"
"html-keyboard-response","166","644889","0.0-10.0-1.76","33qh","","","","","","432","p","<div></div>"
"audio-keyboard-response","167","648334","0.0-10.0-0.77","33qh","","","","","","null","null","audio_projekt/blueten1500blueten.wav"
"html-keyboard-response","168","648665","0.0-10.0-1.77","33qh","","","","","","330","q","<div></div>"
"audio-keyboard-response","169","652049","0.0-10.0-0.78","33qh","","","","","","null","null","audio_projekt/buehne1500buehne.wav"
"html-keyboard-response","170","652297","0.0-10.0-1.78","33qh","","","","","","247","q","<div></div>"
"audio-keyboard-response","171","655556","0.0-10.0-0.79","33qh","","","","","","null","null","audio_projekt/tour1500tier.wav"
"html-keyboard-response","172","656025","0.0-10.0-1.79","33qh","","","","","","469","p","<div></div>"
"html-keyboard-response","173","820987","0.0-11.0","33qh","","","","","","164125","enter","<h2>Pause</h2><div class=""myDiv""><p>Gut gemacht! Jetzt k&ouml;nnen Sie eine kleine Pause machen.</p></div><div><img src=""pics/coffee.png"" title=""Machen Sie eine Pause..."" width=""150"" height=""150"" class=""center""></div><div style=""height:20px; width:100%""></div><p>Wenn Sie bereit sind, dr&uuml;cken Sie eine beliebige Taste, um fortzufahren.</p>"
"html-keyboard-response","174","825915","0.0-12.0","33qh","","","","","","4927","control","<h2>Teil 2: Identifikationsaufgabe: Vorbereitung 1</h2><div class=""myDiv""><p>In diesem Teil des Experimentes werden Sie nur ein Wort h&ouml;ren. </p><p>Anschlie&szlig;end werden zwei Bilder gezeigt. W&auml;hlen Sie das Bild aus, das das Wort darstellt.</p><p>Bevor die Aufgabe beginnt, werden die Bilder mit den entsprechenden W&ouml;rtern angezeigt. Sie werden jedes Bild zweimal sehen.</p><p>Dr&uuml;cken Sie bitte eine beliebige Taste, um die Bilder zu sehen.</p>"
"audio-button-response","175","839026","0.0-13.0-0.0-0.0","33qh","","","","","","13034","0","audio_projekt/blueten.wav"
"audio-button-response","176","842770","0.0-13.0-0.0-0.1","33qh","","","","","","3673","0","audio_projekt/beten1.wav"
"audio-button-response","177","844538","0.0-13.0-0.0-0.2","33qh","","","","","","1700","0","audio_projekt/tuer.wav"
"audio-button-response","178","848354","0.0-13.0-0.0-0.3","33qh","","","","","","3745","0","audio_projekt/bluten.wav"
"audio-button-response","179","850107","0.0-13.0-0.0-0.4","33qh","","","","","","1681","0","audio_projekt/buehne.wav"
"audio-button-response","180","851443","0.0-13.0-0.0-0.5","33qh","","","","","","1261","0","audio_projekt/leder.wav"
"audio-button-response","181","853059","0.0-13.0-0.0-0.6","33qh","","","","","","1541","0","audio_projekt/bieten1.wav"
"audio-button-response","182","854315","0.0-13.0-0.0-0.7","33qh","","","","","","1172","0","audio_projekt/spulen.wav"
"audio-button-response","183","856035","0.0-13.0-0.0-0.8","33qh","","","","","","1647","0","audio_projekt/biene.wav"
"audio-button-response","184","858187","0.0-13.0-0.0-0.9","33qh","","","","","","2047","0","audio_projekt/segel.wav"
"audio-button-response","185","861755","0.0-13.0-0.0-0.10","33qh","","","","","","2919","0","audio_projekt/stuhl.wav"
"audio-button-response","186","863115","0.0-13.0-0.0-0.11","33qh","","","","","","1303","0","audio_projekt/tier.wav"
"audio-button-response","187","865211","0.0-13.0-0.0-0.12","33qh","","","","","","2020","0","audio_projekt/treffen2.wav"
"audio-button-response","188","867275","0.0-13.0-0.0-0.13","33qh","","","","","","1975","0","audio_projekt/stiel.wav"
"audio-button-response","189","869219","0.0-13.0-0.0-0.14","33qh","","","","","","1867","0","audio_projekt/siegel.wav"
"audio-button-response","190","870939","0.0-13.0-0.0-0.15","33qh","","","","","","1660","0","audio_projekt/tour.wav"
"audio-button-response","191","872819","0.0-13.0-0.0-0.16","33qh","","","","","","1805","0","audio_projekt/lieder.wav"
"audio-button-response","192","875180","0.0-13.0-0.0-0.17","33qh","","","","","","2281","0","audio_projekt/spuelen2.wav"
"audio-button-response","193","876692","0.0-13.0-0.0-0.18","33qh","","","","","","1439","0","audio_projekt/kiel.wav"
"audio-button-response","194","878860","0.0-13.0-0.0-0.19","33qh","","","","","","2094","0","audio_projekt/kuehl.wav"
"audio-button-response","195","880380","0.0-13.0-0.0-0.20","33qh","","","","","","1439","0","audio_projekt/spielen2.wav"
"audio-button-response","196","881860","0.0-13.0-0.0-0.21","33qh","","","","","","1399","0","audio_projekt/triefen1.wav"
"audio-button-response","197","884652","0.0-13.0-0.1-0.22","33qh","","","","","","2791","0","audio_projekt/blueten.wav"
"audio-button-response","198","886900","0.0-13.0-0.1-0.23","33qh","","","","","","2247","0","audio_projekt/beten1.wav"
"audio-button-response","199","888796","0.0-13.0-0.1-0.24","33qh","","","","","","1895","0","audio_projekt/tuer.wav"
"audio-button-response","200","890180","0.0-13.0-0.1-0.25","33qh","","","","","","1383","0","audio_projekt/bluten.wav"
"audio-button-response","201","890980","0.0-13.0-0.1-0.26","33qh","","","","","","800","0","audio_projekt/buehne.wav"
"audio-button-response","202","891508","0.0-13.0-0.1-0.27","33qh","","","","","","527","0","audio_projekt/leder.wav"
"audio-button-response","203","892020","0.0-13.0-0.1-0.28","33qh","","","","","","511","0","audio_projekt/bieten1.wav"
"audio-button-response","204","892716","0.0-13.0-0.1-0.29","33qh","","","","","","696","0","audio_projekt/spulen.wav"
"audio-button-response","205","893436","0.0-13.0-0.1-0.30","33qh","","","","","","719","0","audio_projekt/biene.wav"
"audio-button-response","206","894820","0.0-13.0-0.1-0.31","33qh","","","","","","1383","0","audio_projekt/segel.wav"
"audio-button-response","207","896988","0.0-13.0-0.1-0.32","33qh","","","","","","2168","0","audio_projekt/stuhl.wav"
"audio-button-response","208","897700","0.0-13.0-0.1-0.33","33qh","","","","","","711","0","audio_projekt/tier.wav"
"audio-button-response","209","898276","0.0-13.0-0.1-0.34","33qh","","","","","","575","0","audio_projekt/treffen2.wav"
"audio-button-response","210","898868","0.0-13.0-0.1-0.35","33qh","","","","","","591","0","audio_projekt/stiel.wav"
"audio-button-response","211","899468","0.0-13.0-0.1-0.36","33qh","","","","","","599","0","audio_projekt/siegel.wav"
"audio-button-response","212","899980","0.0-13.0-0.1-0.37","33qh","","","","","","511","0","audio_projekt/tour.wav"
"audio-button-response","213","900524","0.0-13.0-0.1-0.38","33qh","","","","","","544","0","audio_projekt/lieder.wav"
"audio-button-response","214","901076","0.0-13.0-0.1-0.39","33qh","","","","","","551","0","audio_projekt/spuelen2.wav"
"audio-button-response","215","901636","0.0-13.0-0.1-0.40","33qh","","","","","","560","0","audio_projekt/kiel.wav"
"audio-button-response","216","902140","0.0-13.0-0.1-0.41","33qh","","","","","","503","0","audio_projekt/kuehl.wav"
"audio-button-response","217","902716","0.0-13.0-0.1-0.42","33qh","","","","","","575","0","audio_projekt/spielen2.wav"
"audio-button-response","218","903284","0.0-13.0-0.1-0.43","33qh","","","","","","567","0","audio_projekt/triefen1.wav"
