"trial_type","trial_index","time_elapsed","internal_node_id","subject","success","timeout","failed_images","failed_audio","failed_video","rt","response","stimulus"
"html-keyboard-response","115","348948","0.0-10.0-1.49","8dul","","","","","","367","p","<div></div>"
"audio-keyboard-response","116","352501","0.0-10.0-0.50","8dul","","","","","","null","null","audio_projekt/lieder1500lieder.wav"
"html-keyboard-response","117","352669","0.0-10.0-1.50","8dul","","","","","","168","q","<div></div>"
"audio-keyboard-response","118","356501","0.0-10.0-0.51","8dul","","","","","","null","null","audio_projekt/stiel1500stiel.wav"
"html-keyboard-response","119","356586","0.0-10.0-1.51","8dul","","","","","","84","q","<div></div>"
"audio-keyboard-response","120","360022","0.0-10.0-0.52","8dul","","","","","","null","null","audio_projekt/blueten1500blueten.wav"
"html-keyboard-response","121","360203","0.0-10.0-1.52","8dul","","","","","","178","q","<div></div>"
"audio-keyboard-response","122","364342","0.0-10.0-0.53","8dul","","","","","","null","null","audio_projekt/stuhl1500stiel.wav"
"html-keyboard-response","123","364663","0.0-10.0-1.53","8dul","","","","","","319","p","<div></div>"
"audio-keyboard-response","124","367922","0.0-10.0-0.54","8dul","","","","","","null","null","audio_projekt/tour1500tier.wav"
"html-keyboard-response","125","368206","0.0-10.0-1.54","8dul","","","","","","282","p","<div></div>"
"audio-keyboard-response","126","372020","0.0-10.0-0.55","8dul","","","","","","null","null","audio_projekt/stuhl1500stiel.wav"
"html-keyboard-response","127","372185","0.0-10.0-1.55","8dul","","","","","","163","p","<div></div>"
"audio-keyboard-response","128","375762","0.0-10.0-0.56","8dul","","","","","","null","null","audio_projekt/leder1500leder.wav"
"html-keyboard-response","129","380776","0.0-10.0-1.56","8dul","","","","","","null","null","<div></div>"
"audio-keyboard-response","130","384861","0.0-10.0-0.57","8dul","","","","","","null","null","audio_projekt/spulen1500spielen.wav"
"html-keyboard-response","131","385049","0.0-10.0-1.57","8dul","","","","","","188","p","<div></div>"
"audio-keyboard-response","132","388520","0.0-10.0-0.58","8dul","","","","","","null","null","audio_projekt/tour1500tuer.wav"
"html-keyboard-response","133","389494","0.0-10.0-1.58","8dul","","","","","","973","p","<div></div>"
"audio-keyboard-response","134","393661","0.0-10.0-0.59","8dul","","","","","","null","null","audio_projekt/segel1500segel.wav"
"html-keyboard-response","135","393958","0.0-10.0-1.59","8dul","","","","","","297","q","<div></div>"
"audio-keyboard-response","136","397541","0.0-10.0-0.60","8dul","","","","","","null","null","audio_projekt/leder1500lieder.wav"
"html-keyboard-response","137","397931","0.0-10.0-1.60","8dul","","","","","","389","p","<div></div>"
"audio-keyboard-response","138","401181","0.0-10.0-0.61","8dul","","","","","","null","null","audio_projekt/tuer1500tour.wav"
"html-keyboard-response","139","401647","0.0-10.0-1.61","8dul","","","","","","465","p","<div></div>"
"audio-keyboard-response","140","405262","0.0-10.0-0.62","8dul","","","","","","null","null","audio_projekt/buehne1500biene.wav"
"html-keyboard-response","141","405538","0.0-10.0-1.62","8dul","","","","","","275","p","<div></div>"
"audio-keyboard-response","142","409561","0.0-10.0-0.63","8dul","","","","","","null","null","audio_projekt/spielen1500spuelen.wav"
"html-keyboard-response","143","409697","0.0-10.0-1.63","8dul","","","","","","135","p","<div></div>"
"audio-keyboard-response","144","413860","0.0-10.0-0.64","8dul","","","","","","null","null","audio_projekt/siegel1500segel.wav"
"html-keyboard-response","145","414050","0.0-10.0-1.64","8dul","","","","","","189","p","<div></div>"
"audio-keyboard-response","146","417320","0.0-10.0-0.65","8dul","","","","","","null","null","audio_projekt/tier1500tour.wav"
"html-keyboard-response","147","417851","0.0-10.0-1.65","8dul","","","","","","531","p","<div></div>"
"audio-keyboard-response","148","421301","0.0-10.0-0.66","8dul","","","","","","null","null","audio_projekt/blueten1500bluten.wav"
"html-keyboard-response","149","423953","0.0-10.0-1.66","8dul","","","","","","2651","p","<div></div>"
"audio-keyboard-response","150","427801","0.0-10.0-0.67","8dul","","","","","","null","null","audio_projekt/stiel1500stuhl.wav"
"html-keyboard-response","151","428327","0.0-10.0-1.67","8dul","","","","","","525","p","<div></div>"
"audio-keyboard-response","152","432160","0.0-10.0-0.68","8dul","","","","","","null","null","audio_projekt/stuhl1500stuhl.wav"
"html-keyboard-response","153","432370","0.0-10.0-1.68","8dul","","","","","","208","q","<div></div>"
"audio-keyboard-response","154","435640","0.0-10.0-0.69","8dul","","","","","","null","null","audio_projekt/tour1500tuer.wav"
"html-keyboard-response","155","435985","0.0-10.0-1.69","8dul","","","","","","344","p","<div></div>"
"audio-keyboard-response","156","439900","0.0-10.0-0.70","8dul","","","","","","null","null","audio_projekt/siegel1500segel.wav"
"html-keyboard-response","157","440203","0.0-10.0-1.70","8dul","","","","","","302","p","<div></div>"
"audio-keyboard-response","158","443720","0.0-10.0-0.71","8dul","","","","","","null","null","audio_projekt/kiel1500kuehl.wav"
"html-keyboard-response","159","444025","0.0-10.0-1.71","8dul","","","","","","304","p","<div></div>"
"audio-keyboard-response","160","447421","0.0-10.0-0.72","8dul","","","","","","null","null","audio_projekt/buehne1500biene.wav"
"html-keyboard-response","161","447836","0.0-10.0-1.72","8dul","","","","","","414","p","<div></div>"
"audio-keyboard-response","162","451861","0.0-10.0-0.73","8dul","","","","","","null","null","audio_projekt/spuelen1500spielen.wav"
"html-keyboard-response","163","452009","0.0-10.0-1.73","8dul","","","","","","146","p","<div></div>"
"audio-keyboard-response","164","455282","0.0-10.0-0.74","8dul","","","","","","null","null","audio_projekt/tier1500tier.wav"
"html-keyboard-response","165","455798","0.0-10.0-1.74","8dul","","","","","","513","q","<div></div>"
"audio-keyboard-response","166","459721","0.0-10.0-0.75","8dul","","","","","","null","null","audio_projekt/segel1500segel.wav"
"html-keyboard-response","167","459788","0.0-10.0-1.75","8dul","","","","","","66","q","<div></div>"
"audio-keyboard-response","168","463181","0.0-10.0-0.76","8dul","","","","","","null","null","audio_projekt/biene1500biene.wav"
"html-keyboard-response","169","463363","0.0-10.0-1.76","8dul","","","","","","180","q","<div></div>"
"audio-keyboard-response","170","467441","0.0-10.0-0.77","8dul","","","","","","null","null","audio_projekt/spielen1500spulen.wav"
"html-keyboard-response","171","467536","0.0-10.0-1.77","8dul","","","","","","95","p","<div></div>"
"audio-keyboard-response","172","471060","0.0-10.0-0.78","8dul","","","","","","null","null","audio_projekt/kuehl1500kiel.wav"
"html-keyboard-response","173","471398","0.0-10.0-1.78","8dul","","","","","","336","p","<div></div>"
"audio-keyboard-response","174","474800","0.0-10.0-0.79","8dul","","","","","","null","null","audio_projekt/biene1500buehne.wav"
"html-keyboard-response","175","475034","0.0-10.0-1.79","8dul","","","","","","232","p","<div></div>"
"html-keyboard-response","176","566284","0.0-11.0","8dul","","","","","","90442"," ","<h2>Pause</h2><div class=""myDiv""><p>Gut gemacht! Jetzt k&ouml;nnen Sie eine kleine Pause machen.</p></div><div><img src=""pics/coffee.png"" title=""Machen Sie eine Pause..."" width=""150"" height=""150"" class=""center""></div><div style=""height:20px; width:100%""></div><p>Wenn Sie bereit sind, dr&uuml;cken Sie eine beliebige Taste, um fortzufahren.</p>"
"html-keyboard-response","177","584744","0.0-12.0","8dul","","","","","","18457"," ","<h2>Teil 2: Identifikationsaufgabe: Vorbereitung 1</h2><div class=""myDiv""><p>In diesem Teil des Experimentes werden Sie nur ein Wort h&ouml;ren. </p><p>Anschlie&szlig;end werden zwei Bilder gezeigt. W&auml;hlen Sie das Bild aus, das das Wort darstellt.</p><p>Bevor die Aufgabe beginnt, werden die Bilder mit den entsprechenden W&ouml;rtern angezeigt. Sie werden jedes Bild zweimal sehen.</p><p>Dr&uuml;cken Sie bitte eine beliebige Taste, um die Bilder zu sehen.</p>"
"audio-button-response","178","590179","0.0-13.0-0.0-0.0","8dul","","","","","","4956","0","audio_projekt/blueten.wav"
"audio-button-response","179","594215","0.0-13.0-0.0-0.1","8dul","","","","","","3868","0","audio_projekt/beten1.wav"
"audio-button-response","180","600026","0.0-13.0-0.0-0.2","8dul","","","","","","5640","0","audio_projekt/tuer.wav"
"audio-button-response","181","607599","0.0-13.0-0.0-0.3","8dul","","","","","","7364","0","audio_projekt/bluten.wav"
"audio-button-response","182","614204","0.0-13.0-0.0-0.4","8dul","","","","","","6435","0","audio_projekt/buehne.wav"
"audio-button-response","183","626118","0.0-13.0-0.0-0.5","8dul","","","","","","11747","0","audio_projekt/leder.wav"
"audio-button-response","184","631379","0.0-13.0-0.0-0.6","8dul","","","","","","5089","0","audio_projekt/bieten1.wav"
"audio-button-response","185","635367","0.0-13.0-0.0-0.7","8dul","","","","","","3815","0","audio_projekt/spulen.wav"
"audio-button-response","186","654453","0.0-13.0-0.0-0.8","8dul","","","","","","18923","0","audio_projekt/biene.wav"
"audio-button-response","187","656498","0.0-13.0-0.0-0.9","8dul","","","","","","1875","0","audio_projekt/segel.wav"
"audio-button-response","188","659483","0.0-13.0-0.0-0.10","8dul","","","","","","2807","0","audio_projekt/stuhl.wav"
"audio-button-response","189","663424","0.0-13.0-0.0-0.11","8dul","","","","","","3800","0","audio_projekt/tier.wav"
"audio-button-response","190","675022","0.0-13.0-0.0-0.12","8dul","","","","","","11407","0","audio_projekt/treffen2.wav"
"audio-button-response","191","681518","0.0-13.0-0.0-0.13","8dul","","","","","","6053","0","audio_projekt/stiel.wav"
"audio-button-response","192","684820","0.0-13.0-0.0-0.14","8dul","","","","","","3131","0","audio_projekt/siegel.wav"
"audio-button-response","193","687794","0.0-13.0-0.0-0.15","8dul","","","","","","2850","0","audio_projekt/tour.wav"
"audio-button-response","194","690178","0.0-13.0-0.0-0.16","8dul","","","","","","2174","0","audio_projekt/lieder.wav"
"audio-button-response","195","693103","0.0-13.0-0.0-0.17","8dul","","","","","","2721","0","audio_projekt/spuelen2.wav"
"audio-button-response","196","695843","0.0-13.0-0.0-0.18","8dul","","","","","","2587","0","audio_projekt/kiel.wav"
"audio-button-response","197","697960","0.0-13.0-0.0-0.19","8dul","","","","","","1745","0","audio_projekt/kuehl.wav"
"audio-button-response","198","699769","0.0-13.0-0.0-0.20","8dul","","","","","","1525","0","audio_projekt/spielen2.wav"
"audio-button-response","199","702069","0.0-13.0-0.0-0.21","8dul","","","","","","2072","0","audio_projekt/triefen1.wav"
"audio-button-response","200","703953","0.0-13.0-0.1-0.22","8dul","","","","","","1880","0","audio_projekt/blueten.wav"
"audio-button-response","201","705678","0.0-13.0-0.1-0.23","8dul","","","","","","1722","0","audio_projekt/beten1.wav"
"audio-button-response","202","707464","0.0-13.0-0.1-0.24","8dul","","","","","","1784","0","audio_projekt/tuer.wav"
"audio-button-response","203","709030","0.0-13.0-0.1-0.25","8dul","","","","","","1563","0","audio_projekt/bluten.wav"
"audio-button-response","204","710375","0.0-13.0-0.1-0.26","8dul","","","","","","1341","0","audio_projekt/buehne.wav"
"audio-button-response","205","711416","0.0-13.0-0.1-0.27","8dul","","","","","","1038","0","audio_projekt/leder.wav"
"audio-button-response","206","712455","0.0-13.0-0.1-0.28","8dul","","","","","","1036","0","audio_projekt/bieten1.wav"
"audio-button-response","207","713936","0.0-13.0-0.1-0.29","8dul","","","","","","1479","0","audio_projekt/spulen.wav"
"audio-button-response","208","714890","0.0-13.0-0.1-0.30","8dul","","","","","","952","0","audio_projekt/biene.wav"
"audio-button-response","209","715772","0.0-13.0-0.1-0.31","8dul","","","","","","879","0","audio_projekt/segel.wav"
"audio-button-response","210","716739","0.0-13.0-0.1-0.32","8dul","","","","","","965","0","audio_projekt/stuhl.wav"
"audio-button-response","211","717570","0.0-13.0-0.1-0.33","8dul","","","","","","828","0","audio_projekt/tier.wav"
"audio-button-response","212","718770","0.0-13.0-0.1-0.34","8dul","","","","","","1197","0","audio_projekt/treffen2.wav"
"audio-button-response","213","719738","0.0-13.0-0.1-0.35","8dul","","","","","","964","0","audio_projekt/stiel.wav"
"audio-button-response","214","720631","0.0-13.0-0.1-0.36","8dul","","","","","","889","0","audio_projekt/siegel.wav"
"audio-button-response","215","721645","0.0-13.0-0.1-0.37","8dul","","","","","","1011","0","audio_projekt/tour.wav"
"audio-button-response","216","722625","0.0-13.0-0.1-0.38","8dul","","","","","","975","0","audio_projekt/lieder.wav"
"audio-button-response","217","723346","0.0-13.0-0.1-0.39","8dul","","","","","","718","0","audio_projekt/spuelen2.wav"
"audio-button-response","218","724106","0.0-13.0-0.1-0.40","8dul","","","","","","757","0","audio_projekt/kiel.wav"
"audio-button-response","219","724986","0.0-13.0-0.1-0.41","8dul","","","","","","877","0","audio_projekt/kuehl.wav"
"audio-button-response","220","725671","0.0-13.0-0.1-0.42","8dul","","","","","","682","0","audio_projekt/spielen2.wav"
"audio-button-response","221","726406","0.0-13.0-0.1-0.43","8dul","","","","","","730","0","audio_projekt/triefen1.wav"
