"trial_type","trial_index","time_elapsed","internal_node_id","subject","success","timeout","failed_images","failed_audio","failed_video","rt","response","stimulus"
"audio-keyboard-response","41","464726","0.0-10.0-0.14","ch8m","","","","","","null","null","audio_projekt/stuhl1500stuhl.wav"
"html-keyboard-response","42","465125","0.0-10.0-1.14","ch8m","","","","","","398","q","<div></div>"
"audio-keyboard-response","43","468353","0.0-10.0-0.15","ch8m","","","","","","null","null","audio_projekt/tuer1500tour.wav"
"html-keyboard-response","44","468715","0.0-10.0-1.15","ch8m","","","","","","362","p","<div></div>"
"audio-keyboard-response","45","472236","0.0-10.0-0.16","ch8m","","","","","","null","null","audio_projekt/lieder1500leder.wav"
"html-keyboard-response","46","472827","0.0-10.0-1.16","ch8m","","","","","","591","p","<div></div>"
"audio-keyboard-response","47","476460","0.0-10.0-0.17","ch8m","","","","","","null","null","audio_projekt/kiel1500kiel.wav"
"html-keyboard-response","48","476779","0.0-10.0-1.17","ch8m","","","","","","319","q","<div></div>"
"audio-keyboard-response","49","480342","0.0-10.0-0.18","ch8m","","","","","","null","null","audio_projekt/biene1500biene.wav"
"html-keyboard-response","50","480619","0.0-10.0-1.18","ch8m","","","","","","276","q","<div></div>"
"audio-keyboard-response","51","484630","0.0-10.0-0.19","ch8m","","","","","","null","null","audio_projekt/spuelen1500spulen.wav"
"html-keyboard-response","52","485147","0.0-10.0-1.19","ch8m","","","","","","516","p","<div></div>"
"audio-keyboard-response","53","489324","0.0-10.0-0.20","ch8m","","","","","","null","null","audio_projekt/segel1500siegel.wav"
"html-keyboard-response","54","490191","0.0-10.0-1.20","ch8m","","","","","","867","p","<div></div>"
"audio-keyboard-response","55","494209","0.0-10.0-0.21","ch8m","","","","","","null","null","audio_projekt/spuelen1500spielen.wav"
"html-keyboard-response","56","494653","0.0-10.0-1.21","ch8m","","","","","","444","p","<div></div>"
"audio-keyboard-response","57","498838","0.0-10.0-0.22","ch8m","","","","","","null","null","audio_projekt/spielen1500spuelen.wav"
"html-keyboard-response","58","499789","0.0-10.0-1.22","ch8m","","","","","","950","p","<div></div>"
"audio-keyboard-response","59","503190","0.0-10.0-0.23","ch8m","","","","","","null","null","audio_projekt/tuer1500tuer.wav"
"html-keyboard-response","60","503720","0.0-10.0-1.23","ch8m","","","","","","530","q","<div></div>"
"audio-keyboard-response","61","507264","0.0-10.0-0.24","ch8m","","","","","","null","null","audio_projekt/lieder1500lieder.wav"
"html-keyboard-response","62","507706","0.0-10.0-1.24","ch8m","","","","","","442","q","<div></div>"
"audio-keyboard-response","63","511253","0.0-10.0-0.25","ch8m","","","","","","null","null","audio_projekt/biene1500buehne.wav"
"html-keyboard-response","64","511972","0.0-10.0-1.25","ch8m","","","","","","718","p","<div></div>"
"audio-keyboard-response","65","516138","0.0-10.0-0.26","ch8m","","","","","","null","null","audio_projekt/siegel1500segel.wav"
"html-keyboard-response","66","516740","0.0-10.0-1.26","ch8m","","","","","","601","p","<div></div>"
"audio-keyboard-response","67","520277","0.0-10.0-0.27","ch8m","","","","","","null","null","audio_projekt/buehne1500biene.wav"
"html-keyboard-response","68","521056","0.0-10.0-1.27","ch8m","","","","","","778","p","<div></div>"
"audio-keyboard-response","69","525120","0.0-10.0-0.28","ch8m","","","","","","null","null","audio_projekt/siegel1500siegel.wav"
"html-keyboard-response","70","525830","0.0-10.0-1.28","ch8m","","","","","","710","q","<div></div>"
"audio-keyboard-response","71","529835","0.0-10.0-0.29","ch8m","","","","","","null","null","audio_projekt/spulen1500spuelen.wav"
"html-keyboard-response","72","530624","0.0-10.0-1.29","ch8m","","","","","","788","p","<div></div>"
"audio-keyboard-response","73","534208","0.0-10.0-0.30","ch8m","","","","","","null","null","audio_projekt/bluten1500bluten.wav"
"html-keyboard-response","74","534560","0.0-10.0-1.30","ch8m","","","","","","351","q","<div></div>"
"audio-keyboard-response","75","537941","0.0-10.0-0.31","ch8m","","","","","","null","null","audio_projekt/biene1500buehne.wav"
"html-keyboard-response","76","538725","0.0-10.0-1.31","ch8m","","","","","","784","p","<div></div>"
"audio-keyboard-response","77","542101","0.0-10.0-0.32","ch8m","","","","","","null","null","audio_projekt/buehne1500biene.wav"
"html-keyboard-response","78","542618","0.0-10.0-1.32","ch8m","","","","","","516","p","<div></div>"
"audio-keyboard-response","79","546517","0.0-10.0-0.33","ch8m","","","","","","null","null","audio_projekt/siegel1500siegel.wav"
"html-keyboard-response","80","546682","0.0-10.0-1.33","ch8m","","","","","","164","q","<div></div>"
"audio-keyboard-response","81","550485","0.0-10.0-0.34","ch8m","","","","","","null","null","audio_projekt/stiel1500stiel.wav"
"html-keyboard-response","82","550776","0.0-10.0-1.34","ch8m","","","","","","290","q","<div></div>"
"audio-keyboard-response","83","555029","0.0-10.0-0.35","ch8m","","","","","","null","null","audio_projekt/spulen1500spielen.wav"
"html-keyboard-response","84","556162","0.0-10.0-1.35","ch8m","","","","","","1132","p","<div></div>"
"audio-keyboard-response","85","560362","0.0-10.0-0.36","ch8m","","","","","","null","null","audio_projekt/spielen1500spulen.wav"
"html-keyboard-response","86","560934","0.0-10.0-1.36","ch8m","","","","","","571","p","<div></div>"
"audio-keyboard-response","87","564308","0.0-10.0-0.37","ch8m","","","","","","null","null","audio_projekt/tour1500tier.wav"
"html-keyboard-response","88","565337","0.0-10.0-1.37","ch8m","","","","","","1028","p","<div></div>"
"audio-keyboard-response","89","568574","0.0-10.0-0.38","ch8m","","","","","","null","null","audio_projekt/tour1500tuer.wav"
"html-keyboard-response","90","569376","0.0-10.0-1.38","ch8m","","","","","","802","p","<div></div>"
"audio-keyboard-response","91","573076","0.0-10.0-0.39","ch8m","","","","","","null","null","audio_projekt/leder1500lieder.wav"
"html-keyboard-response","92","573571","0.0-10.0-1.39","ch8m","","","","","","494","p","<div></div>"
"audio-keyboard-response","93","577214","0.0-10.0-0.40","ch8m","","","","","","null","null","audio_projekt/kuehl1500kiel.wav"
"html-keyboard-response","94","577818","0.0-10.0-1.40","ch8m","","","","","","603","p","<div></div>"
"audio-keyboard-response","95","581246","0.0-10.0-0.41","ch8m","","","","","","null","null","audio_projekt/blueten1500bluten.wav"
"html-keyboard-response","96","581844","0.0-10.0-1.41","ch8m","","","","","","597","p","<div></div>"
"audio-keyboard-response","97","585321","0.0-10.0-0.42","ch8m","","","","","","null","null","audio_projekt/kiel1500kiel.wav"
"html-keyboard-response","98","585774","0.0-10.0-1.42","ch8m","","","","","","453","q","<div></div>"
"audio-keyboard-response","99","589289","0.0-10.0-0.43","ch8m","","","","","","null","null","audio_projekt/leder1500lieder.wav"
"html-keyboard-response","100","589738","0.0-10.0-1.43","ch8m","","","","","","449","p","<div></div>"
"audio-keyboard-response","101","593769","0.0-10.0-0.44","ch8m","","","","","","null","null","audio_projekt/spielen1500spulen.wav"
"html-keyboard-response","102","595098","0.0-10.0-1.44","ch8m","","","","","","1329","p","<div></div>"
"audio-keyboard-response","103","598483","0.0-10.0-0.45","ch8m","","","","","","null","null","audio_projekt/tier1500tour.wav"
"html-keyboard-response","104","598817","0.0-10.0-1.45","ch8m","","","","","","332","p","<div></div>"
"audio-keyboard-response","105","602857","0.0-10.0-0.46","ch8m","","","","","","null","null","audio_projekt/segel1500segel.wav"
"html-keyboard-response","106","602904","0.0-10.0-1.46","ch8m","","","","","","47","q","<div></div>"
"audio-keyboard-response","107","606932","0.0-10.0-0.47","ch8m","","","","","","null","null","audio_projekt/spielen1500spielen.wav"
"html-keyboard-response","108","607268","0.0-10.0-1.47","ch8m","","","","","","336","q","<div></div>"
"audio-keyboard-response","109","611433","0.0-10.0-0.48","ch8m","","","","","","null","null","audio_projekt/spuelen1500spuelen.wav"
"html-keyboard-response","110","611612","0.0-10.0-1.48","ch8m","","","","","","179","q","<div></div>"
"audio-keyboard-response","111","615465","0.0-10.0-0.49","ch8m","","","","","","null","null","audio_projekt/spuelen1500spulen.wav"
"html-keyboard-response","112","615584","0.0-10.0-1.49","ch8m","","","","","","118","p","<div></div>"
"audio-keyboard-response","113","619561","0.0-10.0-0.50","ch8m","","","","","","null","null","audio_projekt/stiel1500stuhl.wav"
"html-keyboard-response","114","620190","0.0-10.0-1.50","ch8m","","","","","","628","p","<div></div>"
"audio-keyboard-response","115","623571","0.0-10.0-0.51","ch8m","","","","","","null","null","audio_projekt/biene1500biene.wav"
"html-keyboard-response","116","623852","0.0-10.0-1.51","ch8m","","","","","","280","q","<div></div>"
"audio-keyboard-response","117","627286","0.0-10.0-0.52","ch8m","","","","","","null","null","audio_projekt/tier1500tier.wav"
"html-keyboard-response","118","627797","0.0-10.0-1.52","ch8m","","","","","","510","q","<div></div>"
"audio-keyboard-response","119","631424","0.0-10.0-0.53","ch8m","","","","","","null","null","audio_projekt/kuehl1500kuehl.wav"
"html-keyboard-response","120","631620","0.0-10.0-1.53","ch8m","","","","","","196","q","<div></div>"
"audio-keyboard-response","121","635499","0.0-10.0-0.54","ch8m","","","","","","null","null","audio_projekt/segel1500segel.wav"
"html-keyboard-response","122","635996","0.0-10.0-1.54","ch8m","","","","","","497","q","<div></div>"
"audio-keyboard-response","123","639424","0.0-10.0-0.55","ch8m","","","","","","null","null","audio_projekt/bluten1500bluten.wav"
"html-keyboard-response","124","639906","0.0-10.0-1.55","ch8m","","","","","","482","q","<div></div>"
"audio-keyboard-response","125","643328","0.0-10.0-0.56","ch8m","","","","","","null","null","audio_projekt/blueten1500blueten.wav"
"html-keyboard-response","126","643770","0.0-10.0-1.56","ch8m","","","","","","442","q","<div></div>"
"audio-keyboard-response","127","647765","0.0-10.0-0.57","ch8m","","","","","","null","null","audio_projekt/stuhl1500stiel.wav"
"html-keyboard-response","128","648433","0.0-10.0-1.57","ch8m","","","","","","666","p","<div></div>"
"audio-keyboard-response","129","651797","0.0-10.0-0.58","ch8m","","","","","","null","null","audio_projekt/buehne1500buehne.wav"
"html-keyboard-response","130","652840","0.0-10.0-1.58","ch8m","","","","","","1042","q","<div></div>"
"audio-keyboard-response","131","656726","0.0-10.0-0.59","ch8m","","","","","","null","null","audio_projekt/segel1500siegel.wav"
"html-keyboard-response","132","657662","0.0-10.0-1.59","ch8m","","","","","","936","p","<div></div>"
"audio-keyboard-response","133","661461","0.0-10.0-0.60","ch8m","","","","","","null","null","audio_projekt/stuhl1500stuhl.wav"
"html-keyboard-response","134","662472","0.0-10.0-1.60","ch8m","","","","","","1010","q","<div></div>"
"audio-keyboard-response","135","666326","0.0-10.0-0.61","ch8m","","","","","","null","null","audio_projekt/spulen1500spuelen.wav"
"html-keyboard-response","136","667376","0.0-10.0-1.61","ch8m","","","","","","1050","p","<div></div>"
"audio-keyboard-response","137","671381","0.0-10.0-0.62","ch8m","","","","","","null","null","audio_projekt/spielen1500spuelen.wav"
"html-keyboard-response","138","672348","0.0-10.0-1.62","ch8m","","","","","","966","p","<div></div>"
"audio-keyboard-response","139","676096","0.0-10.0-0.63","ch8m","","","","","","null","null","audio_projekt/kiel1500kuehl.wav"
"html-keyboard-response","140","677006","0.0-10.0-1.63","ch8m","","","","","","910","p","<div></div>"
"audio-keyboard-response","141","680896","0.0-10.0-0.64","ch8m","","","","","","null","null","audio_projekt/siegel1500segel.wav"
"html-keyboard-response","142","681772","0.0-10.0-1.64","ch8m","","","","","","875","p","<div></div>"
"audio-keyboard-response","143","685800","0.0-10.0-0.65","ch8m","","","","","","null","null","audio_projekt/spulen1500spulen.wav"
"html-keyboard-response","144","686053","0.0-10.0-1.65","ch8m","","","","","","252","q","<div></div>"
"audio-keyboard-response","145","689299","0.0-10.0-0.66","ch8m","","","","","","null","null","audio_projekt/tier1500tour.wav"
"html-keyboard-response","146","690354","0.0-10.0-1.66","ch8m","","","","","","1055","p","<div></div>"
"audio-keyboard-response","147","693886","0.0-10.0-0.67","ch8m","","","","","","null","null","audio_projekt/leder1500leder.wav"
"html-keyboard-response","148","695112","0.0-10.0-1.67","ch8m","","","","","","1225","q","<div></div>"
"audio-keyboard-response","149","698792","0.0-10.0-0.68","ch8m","","","","","","null","null","audio_projekt/bluten1500blueten.wav"
"html-keyboard-response","150","699796","0.0-10.0-1.68","ch8m","","","","","","1002","p","<div></div>"
"audio-keyboard-response","151","703059","0.0-10.0-0.69","ch8m","","","","","","null","null","audio_projekt/tuer1500tuer.wav"
"html-keyboard-response","152","703820","0.0-10.0-1.69","ch8m","","","","","","760","q","<div></div>"
"audio-keyboard-response","153","707304","0.0-10.0-0.70","ch8m","","","","","","null","null","audio_projekt/kiel1500kuehl.wav"
"html-keyboard-response","154","708768","0.0-10.0-1.70","ch8m","","","","","","1463","p","<div></div>"
"audio-keyboard-response","155","712787","0.0-10.0-0.71","ch8m","","","","","","null","null","audio_projekt/spuelen1500spuelen.wav"
"html-keyboard-response","156","713131","0.0-10.0-1.71","ch8m","","","","","","343","q","<div></div>"
"audio-keyboard-response","157","716541","0.0-10.0-0.72","ch8m","","","","","","null","null","audio_projekt/bluten1500blueten.wav"
"html-keyboard-response","158","717568","0.0-10.0-1.72","ch8m","","","","","","1026","p","<div></div>"
"audio-keyboard-response","159","721384","0.0-10.0-0.73","ch8m","","","","","","null","null","audio_projekt/stuhl1500stiel.wav"
"html-keyboard-response","160","722584","0.0-10.0-1.73","ch8m","","","","","","1199","p","<div></div>"
"audio-keyboard-response","161","725822","0.0-10.0-0.74","ch8m","","","","","","null","null","audio_projekt/tier1500tier.wav"
"html-keyboard-response","162","726460","0.0-10.0-1.74","ch8m","","","","","","637","q","<div></div>"
"audio-keyboard-response","163","729939","0.0-10.0-0.75","ch8m","","","","","","null","null","audio_projekt/kuehl1500kiel.wav"
"html-keyboard-response","164","730360","0.0-10.0-1.75","ch8m","","","","","","420","p","<div></div>"
"audio-keyboard-response","165","734163","0.0-10.0-0.76","ch8m","","","","","","null","null","audio_projekt/stiel1500stuhl.wav"
"html-keyboard-response","166","735010","0.0-10.0-1.76","ch8m","","","","","","846","p","<div></div>"
"audio-keyboard-response","167","738259","0.0-10.0-0.77","ch8m","","","","","","null","null","audio_projekt/tour1500tier.wav"
"html-keyboard-response","168","739350","0.0-10.0-1.77","ch8m","","","","","","1090","p","<div></div>"
"audio-keyboard-response","169","743379","0.0-10.0-0.78","ch8m","","","","","","null","null","audio_projekt/spulen1500spielen.wav"
"html-keyboard-response","170","745038","0.0-10.0-1.78","ch8m","","","","","","1659","p","<div></div>"
"audio-keyboard-response","171","748521","0.0-10.0-0.79","ch8m","","","","","","null","null","audio_projekt/kuehl1500kuehl.wav"
"html-keyboard-response","172","749404","0.0-10.0-1.79","ch8m","","","","","","882","q","<div></div>"
"html-keyboard-response","173","759292","0.0-11.0","ch8m","","","","","","9077","s","<h2>Pause</h2><div class=""myDiv""><p>Gut gemacht! Jetzt k&ouml;nnen Sie eine kleine Pause machen.</p></div><div><img src=""pics/coffee.png"" title=""Machen Sie eine Pause..."" width=""150"" height=""150"" class=""center""></div><div style=""height:20px; width:100%""></div><p>Wenn Sie bereit sind, dr&uuml;cken Sie eine beliebige Taste, um fortzufahren.</p>"
"html-keyboard-response","174","798642","0.0-12.0","ch8m","","","","","","39349","d","<h2>Teil 2: Identifikationsaufgabe: Vorbereitung 1</h2><div class=""myDiv""><p>In diesem Teil des Experimentes werden Sie nur ein Wort h&ouml;ren. </p><p>Anschlie&szlig;end werden zwei Bilder gezeigt. W&auml;hlen Sie das Bild aus, das das Wort darstellt.</p><p>Bevor die Aufgabe beginnt, werden die Bilder mit den entsprechenden W&ouml;rtern angezeigt. Sie werden jedes Bild zweimal sehen.</p><p>Dr&uuml;cken Sie bitte eine beliebige Taste, um die Bilder zu sehen.</p>"
"audio-button-response","175","821831","0.0-13.0-0.0-0.0","ch8m","","","","","","22615","0","audio_projekt/blueten.wav"
"audio-button-response","176","828041","0.0-13.0-0.0-0.1","ch8m","","","","","","5762","0","audio_projekt/beten1.wav"
"audio-button-response","177","835487","0.0-13.0-0.0-0.2","ch8m","","","","","","7363","0","audio_projekt/tuer.wav"
"audio-button-response","178","864019","0.0-13.0-0.0-0.3","ch8m","","","","","","28410","0","audio_projekt/bluten.wav"
"audio-button-response","179","877886","0.0-13.0-0.0-0.4","ch8m","","","","","","13372","0","audio_projekt/buehne.wav"
"audio-button-response","180","882477","0.0-13.0-0.0-0.5","ch8m","","","","","","4392","0","audio_projekt/leder.wav"
"audio-button-response","181","886150","0.0-13.0-0.0-0.6","ch8m","","","","","","3550","0","audio_projekt/bieten1.wav"
"audio-button-response","182","889922","0.0-13.0-0.0-0.7","ch8m","","","","","","3661","0","audio_projekt/spulen.wav"
"audio-button-response","183","895687","0.0-13.0-0.0-0.8","ch8m","","","","","","5655","0","audio_projekt/biene.wav"
"audio-button-response","184","898852","0.0-13.0-0.0-0.9","ch8m","","","","","","3055","0","audio_projekt/segel.wav"
"audio-button-response","185","901952","0.0-13.0-0.0-0.10","ch8m","","","","","","2984","0","audio_projekt/stuhl.wav"
"audio-button-response","186","908910","0.0-13.0-0.0-0.11","ch8m","","","","","","6872","0","audio_projekt/tier.wav"
"audio-button-response","187","913049","0.0-13.0-0.0-0.12","ch8m","","","","","","4029","0","audio_projekt/treffen2.wav"
"audio-button-response","188","920778","0.0-13.0-0.0-0.13","ch8m","","","","","","7618","0","audio_projekt/stiel.wav"
"audio-button-response","189","923759","0.0-13.0-0.0-0.14","ch8m","","","","","","2860","0","audio_projekt/siegel.wav"
"audio-button-response","190","926089","0.0-13.0-0.0-0.15","ch8m","","","","","","2249","0","audio_projekt/tour.wav"
"audio-button-response","191","927580","0.0-13.0-0.0-0.16","ch8m","","","","","","1382","0","audio_projekt/lieder.wav"
"audio-button-response","192","931281","0.0-13.0-0.0-0.17","ch8m","","","","","","3581","0","audio_projekt/spuelen2.wav"
"audio-button-response","193","933210","0.0-13.0-0.0-0.18","ch8m","","","","","","1818","0","audio_projekt/kiel.wav"
"audio-button-response","194","938256","0.0-13.0-0.0-0.19","ch8m","","","","","","4931","0","audio_projekt/kuehl.wav"
"audio-button-response","195","939979","0.0-13.0-0.0-0.20","ch8m","","","","","","1588","0","audio_projekt/spielen2.wav"
"audio-button-response","196","942254","0.0-13.0-0.0-0.21","ch8m","","","","","","2164","0","audio_projekt/triefen1.wav"
"audio-button-response","197","943879","0.0-13.0-0.1-0.22","ch8m","","","","","","1624","0","audio_projekt/blueten.wav"
"audio-button-response","198","947996","0.0-13.0-0.1-0.23","ch8m","","","","","","4116","0","audio_projekt/beten1.wav"
"audio-button-response","199","949707","0.0-13.0-0.1-0.24","ch8m","","","","","","1709","0","audio_projekt/tuer.wav"
"audio-button-response","200","950724","0.0-13.0-0.1-0.25","ch8m","","","","","","1016","0","audio_projekt/bluten.wav"
"audio-button-response","201","951755","0.0-13.0-0.1-0.26","ch8m","","","","","","1030","0","audio_projekt/buehne.wav"
"audio-button-response","202","952716","0.0-13.0-0.1-0.27","ch8m","","","","","","959","0","audio_projekt/leder.wav"
"audio-button-response","203","953592","0.0-13.0-0.1-0.28","ch8m","","","","","","875","0","audio_projekt/bieten1.wav"
"audio-button-response","204","954382","0.0-13.0-0.1-0.29","ch8m","","","","","","790","0","audio_projekt/spulen.wav"
"audio-button-response","205","955457","0.0-13.0-0.1-0.30","ch8m","","","","","","1073","0","audio_projekt/biene.wav"
"audio-button-response","206","956403","0.0-13.0-0.1-0.31","ch8m","","","","","","945","0","audio_projekt/segel.wav"
"audio-button-response","207","957328","0.0-13.0-0.1-0.32","ch8m","","","","","","925","0","audio_projekt/stuhl.wav"
"audio-button-response","208","958141","0.0-13.0-0.1-0.33","ch8m","","","","","","811","0","audio_projekt/tier.wav"
"audio-button-response","209","959193","0.0-13.0-0.1-0.34","ch8m","","","","","","1051","0","audio_projekt/treffen2.wav"
"audio-button-response","210","960337","0.0-13.0-0.1-0.35","ch8m","","","","","","1143","0","audio_projekt/stiel.wav"
"audio-button-response","211","961524","0.0-13.0-0.1-0.36","ch8m","","","","","","1185","0","audio_projekt/siegel.wav"
"audio-button-response","212","962223","0.0-13.0-0.1-0.37","ch8m","","","","","","698","0","audio_projekt/tour.wav"
"audio-button-response","213","963106","0.0-13.0-0.1-0.38","ch8m","","","","","","881","0","audio_projekt/lieder.wav"
"audio-button-response","214","964024","0.0-13.0-0.1-0.39","ch8m","","","","","","917","0","audio_projekt/spuelen2.wav"
"audio-button-response","215","964822","0.0-13.0-0.1-0.40","ch8m","","","","","","797","0","audio_projekt/kiel.wav"
"audio-button-response","216","965642","0.0-13.0-0.1-0.41","ch8m","","","","","","818","0","audio_projekt/kuehl.wav"
"audio-button-response","217","966511","0.0-13.0-0.1-0.42","ch8m","","","","","","868","0","audio_projekt/spielen2.wav"
"audio-button-response","218","967612","0.0-13.0-0.1-0.43","ch8m","","","","","","1101","0","audio_projekt/triefen1.wav"
