"trial_type","trial_index","time_elapsed","internal_node_id","subject","success","timeout","failed_images","failed_audio","failed_video","rt","response","stimulus"
"html-keyboard-response","64","314873","0.0-10.0-1.24","vp8z","","","","","","976","q","<div></div>"
"audio-keyboard-response","65","319907","0.0-10.0-0.25","vp8z","","","","","","null","null","audio_projekt/stiel1500stiel.wav"
"html-keyboard-response","66","320445","0.0-10.0-1.25","vp8z","","","","","","535","q","<div></div>"
"audio-keyboard-response","67","323758","0.0-10.0-0.26","vp8z","","","","","","null","null","audio_projekt/tour1500tuer.wav"
"html-keyboard-response","68","326011","0.0-10.0-1.26","vp8z","","","","","","2251","p","<div></div>"
"audio-keyboard-response","69","329622","0.0-10.0-0.27","vp8z","","","","","","null","null","audio_projekt/lieder1500leder.wav"
"html-keyboard-response","70","332003","0.0-10.0-1.27","vp8z","","","","","","2381","p","<div></div>"
"audio-keyboard-response","71","337289","0.0-10.0-0.28","vp8z","","","","","","null","null","audio_projekt/bluten1500blueten.wav"
"html-keyboard-response","72","339237","0.0-10.0-1.28","vp8z","","","","","","1948","q","<div></div>"
"audio-keyboard-response","73","342558","0.0-10.0-0.29","vp8z","","","","","","null","null","audio_projekt/tuer1500tuer.wav"
"html-keyboard-response","74","347568","0.0-10.0-1.29","vp8z","","","","","","null","null","<div></div>"
"audio-keyboard-response","75","351876","0.0-10.0-0.30","vp8z","","","","","","null","null","audio_projekt/stuhl1500stuhl.wav"
"html-keyboard-response","76","353230","0.0-10.0-1.30","vp8z","","","","","","1353","q","<div></div>"
"audio-keyboard-response","77","357348","0.0-10.0-0.31","vp8z","","","","","","null","null","audio_projekt/spielen1500spulen.wav"
"html-keyboard-response","78","357997","0.0-10.0-1.31","vp8z","","","","","","648","p","<div></div>"
"audio-keyboard-response","79","364082","0.0-10.0-0.32","vp8z","","","","","","null","null","audio_projekt/buehne1500biene.wav"
"html-keyboard-response","80","364386","0.0-10.0-1.32","vp8z","","","","","","302","p","<div></div>"
"audio-keyboard-response","81","367949","0.0-10.0-0.33","vp8z","","","","","","null","null","audio_projekt/kiel1500kuehl.wav"
"html-keyboard-response","82","372400","0.0-10.0-1.33","vp8z","","","","","","4451","p","<div></div>"
"audio-keyboard-response","83","378489","0.0-10.0-0.34","vp8z","","","","","","null","null","audio_projekt/siegel1500siegel.wav"
"html-keyboard-response","84","378768","0.0-10.0-1.34","vp8z","","","","","","277","q","<div></div>"
"audio-keyboard-response","85","383736","0.0-10.0-0.35","vp8z","","","","","","null","null","audio_projekt/leder1500leder.wav"
"html-keyboard-response","86","384774","0.0-10.0-1.35","vp8z","","","","","","1036","q","<div></div>"
"audio-keyboard-response","87","389148","0.0-10.0-0.36","vp8z","","","","","","null","null","audio_projekt/stuhl1500stiel.wav"
"html-keyboard-response","88","389699","0.0-10.0-1.36","vp8z","","","","","","548","p","<div></div>"
"audio-keyboard-response","89","394634","0.0-10.0-0.37","vp8z","","","","","","null","null","audio_projekt/spulen1500spuelen.wav"
"html-keyboard-response","90","399639","0.0-10.0-1.37","vp8z","","","","","","null","null","<div></div>"
"audio-keyboard-response","91","407241","0.0-10.0-0.38","vp8z","","","","","","null","null","audio_projekt/stiel1500stuhl.wav"
"html-keyboard-response","92","408223","0.0-10.0-1.38","vp8z","","","","","","980","p","<div></div>"
"audio-keyboard-response","93","412522","0.0-10.0-0.39","vp8z","","","","","","null","null","audio_projekt/spuelen1500spuelen.wav"
"html-keyboard-response","94","412935","0.0-10.0-1.39","vp8z","","","","","","411","p","<div></div>"
"audio-keyboard-response","95","419104","0.0-10.0-0.40","vp8z","","","","","","null","null","audio_projekt/segel1500siegel.wav"
"html-keyboard-response","96","419234","0.0-10.0-1.40","vp8z","","","","","","130","p","<div></div>"
"audio-keyboard-response","97","423085","0.0-10.0-0.41","vp8z","","","","","","null","null","audio_projekt/leder1500lieder.wav"
"html-keyboard-response","98","423922","0.0-10.0-1.41","vp8z","","","","","","837","p","<div></div>"
"audio-keyboard-response","99","427411","0.0-10.0-0.42","vp8z","","","","","","null","null","audio_projekt/blueten1500bluten.wav"
"html-keyboard-response","100","428751","0.0-10.0-1.42","vp8z","","","","","","1339","p","<div></div>"
"audio-keyboard-response","101","434891","0.0-10.0-0.43","vp8z","","","","","","null","null","audio_projekt/tour1500tier.wav"
"html-keyboard-response","102","436552","0.0-10.0-1.43","vp8z","","","","","","1659","p","<div></div>"
"audio-keyboard-response","103","440677","0.0-10.0-0.44","vp8z","","","","","","null","null","audio_projekt/spulen1500spulen.wav"
"html-keyboard-response","104","441244","0.0-10.0-1.44","vp8z","","","","","","566","q","<div></div>"
"audio-keyboard-response","105","444679","0.0-10.0-0.45","vp8z","","","","","","null","null","audio_projekt/biene1500biene.wav"
"html-keyboard-response","106","445370","0.0-10.0-1.45","vp8z","","","","","","689","q","<div></div>"
"audio-keyboard-response","107","451794","0.0-10.0-0.46","vp8z","","","","","","null","null","audio_projekt/segel1500segel.wav"
"html-keyboard-response","108","453193","0.0-10.0-1.46","vp8z","","","","","","1397","q","<div></div>"
"audio-keyboard-response","109","456639","0.0-10.0-0.47","vp8z","","","","","","null","null","audio_projekt/biene1500buehne.wav"
"html-keyboard-response","110","459496","0.0-10.0-1.47","vp8z","","","","","","2856","p","<div></div>"
"audio-keyboard-response","111","463076","0.0-10.0-0.48","vp8z","","","","","","null","null","audio_projekt/kuehl1500kuehl.wav"
"html-keyboard-response","112","468401","0.0-10.0-1.48","vp8z","","","","","","null","null","<div></div>"
"audio-keyboard-response","113","472490","0.0-10.0-0.49","vp8z","","","","","","null","null","audio_projekt/spuelen1500spuelen.wav"
"html-keyboard-response","114","473476","0.0-10.0-1.49","vp8z","","","","","","986","q","<div></div>"
"audio-keyboard-response","115","477450","0.0-10.0-0.50","vp8z","","","","","","null","null","audio_projekt/siegel1500segel.wav"
"html-keyboard-response","116","478164","0.0-10.0-1.50","vp8z","","","","","","713","p","<div></div>"
"audio-keyboard-response","117","481761","0.0-10.0-0.51","vp8z","","","","","","null","null","audio_projekt/lieder1500lieder.wav"
"html-keyboard-response","118","482376","0.0-10.0-1.51","vp8z","","","","","","613","q","<div></div>"
"audio-keyboard-response","119","488245","0.0-10.0-0.52","vp8z","","","","","","null","null","audio_projekt/spielen1500spielen.wav"
"html-keyboard-response","120","488684","0.0-10.0-1.52","vp8z","","","","","","437","q","<div></div>"
"audio-keyboard-response","121","492641","0.0-10.0-0.53","vp8z","","","","","","null","null","audio_projekt/siegel1500siegel.wav"
"html-keyboard-response","122","493479","0.0-10.0-1.53","vp8z","","","","","","835","q","<div></div>"
"audio-keyboard-response","123","497526","0.0-10.0-0.54","vp8z","","","","","","null","null","audio_projekt/tier1500tier.wav"
"html-keyboard-response","124","499146","0.0-10.0-1.54","vp8z","","","","","","1618","q","<div></div>"
"audio-keyboard-response","125","502590","0.0-10.0-0.55","vp8z","","","","","","null","null","audio_projekt/buehne1500buehne.wav"
"html-keyboard-response","126","503662","0.0-10.0-1.55","vp8z","","","","","","1071","q","<div></div>"
"audio-keyboard-response","127","507268","0.0-10.0-0.56","vp8z","","","","","","null","null","audio_projekt/leder1500leder.wav"
"html-keyboard-response","128","507906","0.0-10.0-1.56","vp8z","","","","","","638","q","<div></div>"
"audio-keyboard-response","129","511778","0.0-10.0-0.57","vp8z","","","","","","null","null","audio_projekt/stuhl1500stuhl.wav"
"html-keyboard-response","130","512858","0.0-10.0-1.57","vp8z","","","","","","1079","q","<div></div>"
"audio-keyboard-response","131","517856","0.0-10.0-0.58","vp8z","","","","","","null","null","audio_projekt/spielen1500spuelen.wav"
"html-keyboard-response","132","519552","0.0-10.0-1.58","vp8z","","","","","","1695","q","<div></div>"
"audio-keyboard-response","133","523581","0.0-10.0-0.59","vp8z","","","","","","null","null","audio_projekt/spielen1500spielen.wav"
"html-keyboard-response","134","523835","0.0-10.0-1.59","vp8z","","","","","","252","q","<div></div>"
"audio-keyboard-response","135","527702","0.0-10.0-0.60","vp8z","","","","","","null","null","audio_projekt/spulen1500spuelen.wav"
"html-keyboard-response","136","527969","0.0-10.0-1.60","vp8z","","","","","","266","q","<div></div>"
"audio-keyboard-response","137","531539","0.0-10.0-0.61","vp8z","","","","","","null","null","audio_projekt/kiel1500kiel.wav"
"html-keyboard-response","138","532626","0.0-10.0-1.61","vp8z","","","","","","1086","q","<div></div>"
"audio-keyboard-response","139","536126","0.0-10.0-0.62","vp8z","","","","","","null","null","audio_projekt/bluten1500bluten.wav"
"html-keyboard-response","140","536981","0.0-10.0-1.62","vp8z","","","","","","855","q","<div></div>"
"audio-keyboard-response","141","540305","0.0-10.0-0.63","vp8z","","","","","","null","null","audio_projekt/tour1500tier.wav"
"html-keyboard-response","142","541363","0.0-10.0-1.63","vp8z","","","","","","1057","p","<div></div>"
"audio-keyboard-response","143","544880","0.0-10.0-0.64","vp8z","","","","","","null","null","audio_projekt/bluten1500blueten.wav"
"html-keyboard-response","144","546292","0.0-10.0-1.64","vp8z","","","","","","1412","q","<div></div>"
"audio-keyboard-response","145","549619","0.0-10.0-0.65","vp8z","","","","","","null","null","audio_projekt/tier1500tour.wav"
"html-keyboard-response","146","551013","0.0-10.0-1.65","vp8z","","","","","","1392","p","<div></div>"
"audio-keyboard-response","147","554964","0.0-10.0-0.66","vp8z","","","","","","null","null","audio_projekt/segel1500segel.wav"
"html-keyboard-response","148","557633","0.0-10.0-1.66","vp8z","","","","","","2667","q","<div></div>"
"audio-keyboard-response","149","561708","0.0-10.0-0.67","vp8z","","","","","","null","null","audio_projekt/spielen1500spuelen.wav"
"html-keyboard-response","150","564515","0.0-10.0-1.67","vp8z","","","","","","2805","p","<div></div>"
"audio-keyboard-response","151","568491","0.0-10.0-0.68","vp8z","","","","","","null","null","audio_projekt/segel1500siegel.wav"
"html-keyboard-response","152","569232","0.0-10.0-1.68","vp8z","","","","","","739","p","<div></div>"
"audio-keyboard-response","153","572556","0.0-10.0-0.69","vp8z","","","","","","null","null","audio_projekt/tuer1500tour.wav"
"html-keyboard-response","154","573821","0.0-10.0-1.69","vp8z","","","","","","1263","q","<div></div>"
"audio-keyboard-response","155","577962","0.0-10.0-0.70","vp8z","","","","","","null","null","audio_projekt/spuelen1500spielen.wav"
"html-keyboard-response","156","579115","0.0-10.0-1.70","vp8z","","","","","","1152","p","<div></div>"
"audio-keyboard-response","157","582718","0.0-10.0-0.71","vp8z","","","","","","null","null","audio_projekt/leder1500lieder.wav"
"html-keyboard-response","158","584898","0.0-10.0-1.71","vp8z","","","","","","2179","p","<div></div>"
"audio-keyboard-response","159","588452","0.0-10.0-0.72","vp8z","","","","","","null","null","audio_projekt/kuehl1500kiel.wav"
"html-keyboard-response","160","590948","0.0-10.0-1.72","vp8z","","","","","","2496","p","<div></div>"
"audio-keyboard-response","161","594262","0.0-10.0-0.73","vp8z","","","","","","null","null","audio_projekt/tier1500tier.wav"
"html-keyboard-response","162","596481","0.0-10.0-1.73","vp8z","","","","","","2219","q","<div></div>"
"audio-keyboard-response","163","600406","0.0-10.0-0.74","vp8z","","","","","","null","null","audio_projekt/stiel1500stiel.wav"
"html-keyboard-response","164","603164","0.0-10.0-1.74","vp8z","","","","","","2756","q","<div></div>"
"audio-keyboard-response","165","607055","0.0-10.0-0.75","vp8z","","","","","","null","null","audio_projekt/stuhl1500stiel.wav"
"html-keyboard-response","166","607743","0.0-10.0-1.75","vp8z","","","","","","687","p","<div></div>"
"audio-keyboard-response","167","611061","0.0-10.0-0.76","vp8z","","","","","","null","null","audio_projekt/tour1500tour.wav"
"html-keyboard-response","168","612717","0.0-10.0-1.76","vp8z","","","","","","1655","q","<div></div>"
"audio-keyboard-response","169","616597","0.0-10.0-0.77","vp8z","","","","","","null","null","audio_projekt/stiel1500stuhl.wav"
"html-keyboard-response","170","617126","0.0-10.0-1.77","vp8z","","","","","","528","p","<div></div>"
"audio-keyboard-response","171","620577","0.0-10.0-0.78","vp8z","","","","","","null","null","audio_projekt/buehne1500biene.wav"
"html-keyboard-response","172","621368","0.0-10.0-1.78","vp8z","","","","","","790","p","<div></div>"
"audio-keyboard-response","173","625482","0.0-10.0-0.79","vp8z","","","","","","null","null","audio_projekt/spulen1500spielen.wav"
"html-keyboard-response","174","626251","0.0-10.0-1.79","vp8z","","","","","","768","p","<div></div>"
"html-keyboard-response","175","1513280","0.0-11.0","vp8z","","","","","","886224"," ","<h2>Pause</h2><div class=""myDiv""><p>Gut gemacht! Jetzt k&ouml;nnen Sie eine kleine Pause machen.</p></div><div><img src=""pics/coffee.png"" title=""Machen Sie eine Pause..."" width=""150"" height=""150"" class=""center""></div><div style=""height:20px; width:100%""></div><p>Wenn Sie bereit sind, dr&uuml;cken Sie eine beliebige Taste, um fortzufahren.</p>"
"html-keyboard-response","176","1523150","0.0-12.0","vp8z","","","","","","9867"," ","<h2>Teil 2: Identifikationsaufgabe: Vorbereitung 1</h2><div class=""myDiv""><p>In diesem Teil des Experimentes werden Sie nur ein Wort h&ouml;ren. </p><p>Anschlie&szlig;end werden zwei Bilder gezeigt. W&auml;hlen Sie das Bild aus, das das Wort darstellt.</p><p>Bevor die Aufgabe beginnt, werden die Bilder mit den entsprechenden W&ouml;rtern angezeigt. Sie werden jedes Bild zweimal sehen.</p><p>Dr&uuml;cken Sie bitte eine beliebige Taste, um die Bilder zu sehen.</p>"
"audio-button-response","177","1527477","0.0-13.0-0.0-0.0","vp8z","","","","","","4110","0","audio_projekt/blueten.wav"
"audio-button-response","178","1530498","0.0-13.0-0.0-0.1","vp8z","","","","","","1613","0","audio_projekt/beten1.wav"
"audio-button-response","179","1532764","0.0-13.0-0.0-0.2","vp8z","","","","","","2089","0","audio_projekt/tuer.wav"
"audio-button-response","180","1537354","0.0-13.0-0.0-0.3","vp8z","","","","","","3938","0","audio_projekt/bluten.wav"
"audio-button-response","181","1550171","0.0-13.0-0.0-0.4","vp8z","","","","","","12292","0","audio_projekt/buehne.wav"
"audio-button-response","182","1552035","0.0-13.0-0.0-0.5","vp8z","","","","","","1594","0","audio_projekt/leder.wav"
"audio-button-response","183","1554158","0.0-13.0-0.0-0.6","vp8z","","","","","","1836","0","audio_projekt/bieten1.wav"
"audio-button-response","184","1556687","0.0-13.0-0.0-0.7","vp8z","","","","","","2231","0","audio_projekt/spulen.wav"
"audio-button-response","185","1558424","0.0-13.0-0.0-0.8","vp8z","","","","","","1603","0","audio_projekt/biene.wav"
"audio-button-response","186","1559603","0.0-13.0-0.0-0.9","vp8z","","","","","","1001","0","audio_projekt/segel.wav"
"audio-button-response","187","1560741","0.0-13.0-0.0-0.10","vp8z","","","","","","980","0","audio_projekt/stuhl.wav"
"audio-button-response","188","1561857","0.0-13.0-0.0-0.11","vp8z","","","","","","997","0","audio_projekt/tier.wav"
"audio-button-response","189","1563226","0.0-13.0-0.0-0.12","vp8z","","","","","","952","0","audio_projekt/treffen2.wav"
"audio-button-response","190","1574121","0.0-13.0-0.0-0.13","vp8z","","","","","","10738","0","audio_projekt/stiel.wav"
"audio-button-response","191","1576437","0.0-13.0-0.0-0.14","vp8z","","","","","","2129","0","audio_projekt/siegel.wav"
"audio-button-response","192","1578429","0.0-13.0-0.0-0.15","vp8z","","","","","","1873","0","audio_projekt/tour.wav"
"audio-button-response","193","1581210","0.0-13.0-0.0-0.16","vp8z","","","","","","2574","0","audio_projekt/lieder.wav"
"audio-button-response","194","1583046","0.0-13.0-0.0-0.17","vp8z","","","","","","1638","0","audio_projekt/spuelen2.wav"
"audio-button-response","195","1584437","0.0-13.0-0.0-0.18","vp8z","","","","","","1264","0","audio_projekt/kiel.wav"
"audio-button-response","196","1585447","0.0-13.0-0.0-0.19","vp8z","","","","","","883","0","audio_projekt/kuehl.wav"
"audio-button-response","197","1586619","0.0-13.0-0.0-0.20","vp8z","","","","","","1023","0","audio_projekt/spielen2.wav"
"audio-button-response","198","1595016","0.0-13.0-0.0-0.21","vp8z","","","","","","8246","0","audio_projekt/triefen1.wav"
"audio-button-response","199","1596231","0.0-13.0-0.1-0.22","vp8z","","","","","","1212","0","audio_projekt/blueten.wav"
"audio-button-response","200","1597055","0.0-13.0-0.1-0.23","vp8z","","","","","","822","0","audio_projekt/beten1.wav"
"audio-button-response","201","1598094","0.0-13.0-0.1-0.24","vp8z","","","","","","1036","0","audio_projekt/tuer.wav"
"audio-button-response","202","1602048","0.0-13.0-0.1-0.25","vp8z","","","","","","3952","0","audio_projekt/bluten.wav"
"audio-button-response","203","1603269","0.0-13.0-0.1-0.26","vp8z","","","","","","1219","0","audio_projekt/buehne.wav"
"audio-button-response","204","1604850","0.0-13.0-0.1-0.27","vp8z","","","","","","1578","0","audio_projekt/leder.wav"
"audio-button-response","205","1605423","0.0-13.0-0.1-0.28","vp8z","","","","","","569","0","audio_projekt/bieten1.wav"
"audio-button-response","206","1605980","0.0-13.0-0.1-0.29","vp8z","","","","","","557","0","audio_projekt/spulen.wav"
"audio-button-response","207","1606559","0.0-13.0-0.1-0.30","vp8z","","","","","","576","0","audio_projekt/biene.wav"
"audio-button-response","208","1607167","0.0-13.0-0.1-0.31","vp8z","","","","","","607","0","audio_projekt/segel.wav"
"audio-button-response","209","1607868","0.0-13.0-0.1-0.32","vp8z","","","","","","697","0","audio_projekt/stuhl.wav"
"audio-button-response","210","1608595","0.0-13.0-0.1-0.33","vp8z","","","","","","726","0","audio_projekt/tier.wav"
"audio-button-response","211","1609427","0.0-13.0-0.1-0.34","vp8z","","","","","","830","0","audio_projekt/treffen2.wav"
"audio-button-response","212","1610210","0.0-13.0-0.1-0.35","vp8z","","","","","","781","0","audio_projekt/stiel.wav"
"audio-button-response","213","1610797","0.0-13.0-0.1-0.36","vp8z","","","","","","584","0","audio_projekt/siegel.wav"
"audio-button-response","214","1611511","0.0-13.0-0.1-0.37","vp8z","","","","","","710","0","audio_projekt/tour.wav"
"audio-button-response","215","1611849","0.0-13.0-0.1-0.38","vp8z","","","","","","337","0","audio_projekt/lieder.wav"
"audio-button-response","216","1612096","0.0-13.0-0.1-0.39","vp8z","","","","","","244","0","audio_projekt/spuelen2.wav"
"audio-button-response","217","1612300","0.0-13.0-0.1-0.40","vp8z","","","","","","203","0","audio_projekt/kiel.wav"
